HOG	OG	Gene Tree Parent Clade	crotalus_tigris	hydrophis_curtus-AG	hydrophis_curtus	hydrophis_cyanocinctus	hydrophis_elegans	hydrophis_major	hydrophis_ornatus	notechis_scutatus	pantherophis_guttatus	protobothrops_mucrosquamatus	pseudonaja_textilis	python_bivittatus	thamnophis_elegans
N10.HOG0025825	OG0022986	n0		FUN_026878-T1											
N10.HOG0025826	OG0022987	n0		FUN_026877-T1											
N10.HOG0025827	OG0022988	n0		FUN_026932-T1											
N10.HOG0025828	OG0022989	n0		FUN_026869-T1											
N10.HOG0025829	OG0022990	n0		FUN_026857-T1											
N10.HOG0025830	OG0022991	n0		FUN_026848-T1											
N10.HOG0025831	OG0022992	n0		FUN_026845-T1											
N10.HOG0025832	OG0022993	n0		FUN_026844-T1											
N10.HOG0025833	OG0022994	n0		FUN_31253-T1											
N10.HOG0025834	OG0022995	n0		FUN_026794-T1											
N10.HOG0025835	OG0022996	n0		FUN_026789-T1											
N10.HOG0025836	OG0022997	n0		FUN_026784-T1											
N10.HOG0025837	OG0022998	n0		FUN_026783-T1											
N10.HOG0025838	OG0022999	n0		FUN_026760-T1											
N10.HOG0025839	OG0023000	n0		FUN_026759-T1											
N10.HOG0025840	OG0023001	n0		FUN_026758-T1											
N10.HOG0025841	OG0023002	n0		FUN_026720-T1											
N10.HOG0025842	OG0023003	n0		FUN_026718-T1											
N10.HOG0025843	OG0023004	n0		FUN_31183-T1											
N10.HOG0025844	OG0023005	n0		FUN_026680-T1											
N10.HOG0025845	OG0023006	n0		FUN_026670-T1											
N10.HOG0025846	OG0023007	n0		FUN_026665-T1											
N10.HOG0025847	OG0023008	n0		FUN_026644-T1											
N10.HOG0025848	OG0023009	n0		FUN_026630-T1											
N10.HOG0025849	OG0023010	n0		FUN_026622-T1											
N10.HOG0025850	OG0023011	n0		FUN_026620-T1											
N10.HOG0025851	OG0023012	n0		FUN_026608-T1											
N10.HOG0025852	OG0023013	n0		FUN_026601-T1											
N10.HOG0025853	OG0023014	n0		FUN_026579-T1											
N10.HOG0025854	OG0023015	n0		FUN_026577-T1											
N10.HOG0025855	OG0023016	n0		FUN_026570-T1											
N10.HOG0025856	OG0023017	n0		FUN_026557-T1											
N10.HOG0025857	OG0023018	n0		FUN_026552-T1											
N10.HOG0025858	OG0023019	n0		FUN_026549-T1											
N10.HOG0025859	OG0023020	n0		FUN_026548-T1											
N10.HOG0025860	OG0023021	n0		FUN_026546-T1											
N10.HOG0025861	OG0023022	n0		FUN_029340-T1											
N10.HOG0025862	OG0023023	n0		FUN_026540-T1											
N10.HOG0025863	OG0023024	n0		FUN_026531-T1											
N10.HOG0025864	OG0023025	n0		FUN_026530-T1											
N10.HOG0025865	OG0023026	n0		FUN_026528-T1											
N10.HOG0025866	OG0023027	n0		FUN_026521-T1											
N10.HOG0025867	OG0023028	n0		FUN_026511-T1											
N10.HOG0025868	OG0023029	n0		FUN_026507-T1											
N10.HOG0025869	OG0023030	n0		FUN_026505-T1											
N10.HOG0025870	OG0023031	n0		FUN_023031-T1											
N10.HOG0025871	OG0023032	n0		FUN_026495-T1											
N10.HOG0025872	OG0023033	n0		FUN_31177-T1											
N10.HOG0025873	OG0023034	n0		FUN_026483-T1											
N10.HOG0025874	OG0023035	n0		FUN_31176-T1											
N10.HOG0025875	OG0023036	n0		FUN_026452-T1											
N10.HOG0025876	OG0023037	n0		FUN_026437-T1											
N10.HOG0025877	OG0023038	n0		FUN_026425-T1											
N10.HOG0025878	OG0023039	n0		FUN_026399-T1											
N10.HOG0025879	OG0023040	n0		FUN_026395-T1											
N10.HOG0025880	OG0023041	n0		FUN_026387-T1											
N10.HOG0025881	OG0023042	n0		FUN_026384-T1											
N10.HOG0025882	OG0023043	n0		FUN_000154-T1											
N10.HOG0025883	OG0023044	n0		FUN_026379-T1											
N10.HOG0025884	OG0023045	n0		FUN_027256-T1											
N10.HOG0025885	OG0023046	n0		FUN_026339-T1											
N10.HOG0025886	OG0023047	n0		FUN_026338-T1											
N10.HOG0025887	OG0023048	n0		FUN_026335-T1											
N10.HOG0025888	OG0023049	n0		FUN_026334-T1											
N10.HOG0025889	OG0023050	n0		FUN_026333-T1											
N10.HOG0025890	OG0023051	n0		FUN_026331-T1											
N10.HOG0025891	OG0023052	n0		FUN_026324-T1											
N10.HOG0025892	OG0023053	n0		FUN_026322-T1											
N10.HOG0025893	OG0023054	n0		FUN_31171-T1											
N10.HOG0025894	OG0023055	n0		FUN_026320-T1											
N10.HOG0025895	OG0023056	n0		FUN_026316-T1											
N10.HOG0025896	OG0023057	n0		FUN_026314-T1											
N10.HOG0025897	OG0023058	n0		FUN_026313-T1											
N10.HOG0025898	OG0023059	n0		FUN_026308-T1											
N10.HOG0025899	OG0023060	n0		FUN_026306-T1											
N10.HOG0025900	OG0023061	n0		FUN_026305-T1											
N10.HOG0025901	OG0023062	n0		FUN_026300-T1											
N10.HOG0025902	OG0023063	n0		FUN_026294-T1											
N10.HOG0025903	OG0023064	n0		FUN_026287-T1											
N10.HOG0025904	OG0023065	n0		FUN_026009-T1	FUN_023914-T1										
N10.HOG0025905	OG0023066	n0		FUN_026275-T1											
N10.HOG0025906	OG0023067	n0		FUN_026265-T1											
N10.HOG0025907	OG0023068	n0		FUN_026258-T1											
N10.HOG0025908	OG0023069	n0		FUN_026257-T1											
N10.HOG0025909	OG0023070	n0		FUN_026252-T1											
N10.HOG0025910	OG0023071	n0		FUN_026131-T1											
N10.HOG0025911	OG0023072	n0		FUN_026134-T1											
N10.HOG0025912	OG0023073	n0		FUN_026140-T1											
N10.HOG0025913	OG0023074	n0		FUN_31161-T1											
N10.HOG0025914	OG0023075	n0		FUN_018282-T1											
N10.HOG0025915	OG0023076	n0		FUN_31162-T1											
N10.HOG0025916	OG0023077	n0		FUN_31163-T1											
N10.HOG0025917	OG0023078	n0		FUN_026184-T1											
N10.HOG0025918	OG0023079	n0		FUN_026220-T1											
N10.HOG0025919	OG0023080	n0		FUN_026226-T1											
N10.HOG0025920	OG0023081	n0		FUN_026241-T1											
N10.HOG0025921	OG0023082	n0		FUN_026108-T1											
N10.HOG0025922	OG0023083	n0		FUN_026102-T1											
N10.HOG0025923	OG0023084	n0		FUN_026101-T1											
N10.HOG0025924	OG0023085	n0		FUN_31159-T1											
N10.HOG0025925	OG0023086	n0		FUN_025970-T1											
N10.HOG0025926	OG0023087	n0		FUN_025968-T1											
N10.HOG0025927	OG0023088	n0		FUN_025959-T1											
N10.HOG0025928	OG0023089	n0		FUN_025925-T1											
N10.HOG0025929	OG0023090	n0		FUN_31158-T1											
N10.HOG0025930	OG0023091	n0		FUN_025903-T1											
N10.HOG0025931	OG0023092	n0		FUN_025833-T1											
N10.HOG0025932	OG0023093	n0		FUN_025824-T1											
N10.HOG0025933	OG0023094	n0		FUN_025800-T1											
N10.HOG0025934	OG0023095	n0		FUN_028925-T1											
N10.HOG0025935	OG0023096	n0		FUN_025761-T1											
N10.HOG0025936	OG0023097	n0		FUN_025746-T1											
N10.HOG0025937	OG0023098	n0		FUN_025723-T1											
N10.HOG0025938	OG0023099	n0		FUN_025640-T1											
N10.HOG0025939	OG0023100	n0		FUN_025636-T1											
N10.HOG0025940	OG0023101	n0		FUN_025622-T1											
N10.HOG0025941	OG0023102	n0		FUN_025226-T1											
N10.HOG0025942	OG0023103	n0		FUN_31134-T1											
N10.HOG0025943	OG0023104	n0		FUN_31135-T1											
N10.HOG0025944	OG0023105	n0		FUN_025238-T1											
N10.HOG0025945	OG0023106	n0		FUN_31136-T1											
N10.HOG0025946	OG0023107	n0		FUN_025272-T1											
N10.HOG0025947	OG0023108	n0		FUN_025287-T1											
N10.HOG0025948	OG0023109	n0		FUN_025292-T1											
N10.HOG0025949	OG0023110	n0		FUN_025306-T1											
N10.HOG0025950	OG0023111	n0		FUN_028404-T1											
N10.HOG0025951	OG0023112	n0		FUN_31138-T1											
N10.HOG0025952	OG0023113	n0		FUN_025331-T1											
N10.HOG0025953	OG0023114	n0		FUN_31141-T1											
N10.HOG0025954	OG0023115	n0		FUN_025384-T1											
N10.HOG0025955	OG0023116	n0		FUN_025421-T1											
N10.HOG0025956	OG0023117	n0		FUN_025427-T1											
N10.HOG0025957	OG0023118	n0		FUN_025468-T1											
N10.HOG0025958	OG0023119	n0		FUN_025491-T1											
N10.HOG0025959	OG0023120	n0		FUN_025510-T1											
N10.HOG0025960	OG0023121	n0		FUN_005782-T1											
N10.HOG0025961	OG0023122	n0		FUN_025537-T1											
N10.HOG0025962	OG0023123	n0		FUN_025568-T1											
N10.HOG0025963	OG0023124	n0		FUN_025574-T1											
N10.HOG0025964	OG0023125	n0		FUN_029816-T1											
N10.HOG0025965	OG0023126	n0		FUN_029818-T1											
N10.HOG0025966	OG0023127	n0		FUN_026137-T1											
N10.HOG0025967	OG0023128	n0		FUN_025603-T1											
N10.HOG0025968	OG0023129	n0		FUN_025610-T1											
N10.HOG0025969	OG0023130	n0		FUN_025181-T1											
N10.HOG0025970	OG0023131	n0		FUN_025184-T1											
N10.HOG0025971	OG0023132	n0		FUN_025190-T1											
N10.HOG0025972	OG0023133	n0		FUN_025196-T1											
N10.HOG0025973	OG0023134	n0		FUN_027735-T1											
N10.HOG0025974	OG0023135	n0		FUN_024941-T1											
N10.HOG0025975	OG0023136	n0		FUN_024965-T1											
N10.HOG0025976	OG0023137	n0		FUN_024970-T1											
N10.HOG0025977	OG0023138	n0		FUN_025048-T1											
N10.HOG0025978	OG0023139	n0		FUN_025049-T1											
N10.HOG0025979	OG0023140	n0		FUN_025053-T1											
N10.HOG0025980	OG0023141	n0		FUN_025067-T1											
N10.HOG0025981	OG0023142	n0		FUN_025068-T1	FUN_023000-T1										
N10.HOG0025982	OG0023143	n0		FUN_025076-T1											
N10.HOG0025983	OG0023144	n0		FUN_025085-T1											
N10.HOG0025984	OG0023145	n0		FUN_029716-T1											
N10.HOG0025985	OG0023146	n0		FUN_024337-T1											
N10.HOG0025986	OG0023147	n0		FUN_025105-T1											
N10.HOG0025987	OG0023148	n0		FUN_025106-T1											
N10.HOG0025988	OG0023149	n0		FUN_025206-T1	FUN_025526-T1										
N10.HOG0025989	OG0023150	n0		FUN_025117-T1											
N10.HOG0025990	OG0023151	n0		FUN_025126-T1											
N10.HOG0025991	OG0023152	n0		FUN_027607-T1											
N10.HOG0025992	OG0023153	n0		FUN_028846-T1											
N10.HOG0025993	OG0023154	n0		FUN_027665-T1											
N10.HOG0025994	OG0023155	n0		FUN_027661-T1											
N10.HOG0025995	OG0023156	n0		FUN_029031-T1											
N10.HOG0025996	OG0023157	n0		FUN_029030-T1											
N10.HOG0025997	OG0023158	n0		FUN_028272-T1											
N10.HOG0025998	OG0023159	n0		FUN_024916-T1											
N10.HOG0025999	OG0023160	n0		FUN_024914-T1											
N10.HOG0026000	OG0023161	n0		FUN_024913-T1											
N10.HOG0026001	OG0023162	n0		FUN_027678-T1											
N10.HOG0026002	OG0023163	n0		FUN_024905-T1, FUN_028029-T1, FUN_028015-T1											
N10.HOG0026003	OG0023164	n0		FUN_015961-T1											
N10.HOG0026004	OG0023165	n0		FUN_30945-T1											
N10.HOG0026005	OG0023166	n0		FUN_015936-T1											
N10.HOG0026006	OG0023167	n0		FUN_015934-T1											
N10.HOG0026007	OG0023168	n0		FUN_015915-T1											
N10.HOG0026008	OG0023169	n0		FUN_015908-T1											
N10.HOG0026009	OG0023170	n0		FUN_017446-T1											
N10.HOG0026010	OG0023171	n0		FUN_31000-T1											
N10.HOG0026011	OG0023172	n0		FUN_017433-T1											
N10.HOG0026012	OG0023173	n0		FUN_017426-T1											
N10.HOG0026013	OG0023174	n0		FUN_30999-T1											
N10.HOG0026014	OG0023175	n0		FUN_30997-T1											
N10.HOG0026015	OG0023176	n0		FUN_017394-T1											
N10.HOG0026016	OG0023177	n0		FUN_017379-T1											
N10.HOG0026017	OG0023178	n0		FUN_017373-T1											
N10.HOG0026018	OG0023179	n0		FUN_017370-T1											
N10.HOG0026019	OG0023180	n0		FUN_017365-T1											
N10.HOG0026020	OG0023181	n0		FUN_017355-T1											
N10.HOG0026021	OG0023182	n0		FUN_028752-T1											
N10.HOG0026022	OG0023183	n0		FUN_017330-T1											
N10.HOG0026023	OG0023184	n0		FUN_017328-T1											
N10.HOG0026024	OG0023185	n0		FUN_017319-T1											
N10.HOG0026025	OG0023186	n0		FUN_017315-T1											
N10.HOG0026026	OG0023187	n0		FUN_017307-T1											
N10.HOG0026027	OG0023188	n0		FUN_017304-T1											
N10.HOG0026028	OG0023189	n0		FUN_017289-T1											
N10.HOG0026029	OG0023190	n0		FUN_017269-T1											
N10.HOG0026030	OG0023191	n0		FUN_017264-T1											
N10.HOG0026031	OG0023192	n0		FUN_017261-T1											
N10.HOG0026032	OG0023193	n0		FUN_017251-T1											
N10.HOG0026033	OG0023194	n0		FUN_017243-T1											
N10.HOG0026034	OG0023195	n0		FUN_017234-T1											
N10.HOG0026035	OG0023196	n0		FUN_028748-T1											
N10.HOG0026036	OG0023197	n0		FUN_017205-T1											
N10.HOG0026037	OG0023198	n0		FUN_30989-T1											
N10.HOG0026038	OG0023199	n0		FUN_017184-T1											
N10.HOG0026039	OG0023200	n0		FUN_017170-T1											
N10.HOG0026040	OG0023201	n0		FUN_017162-T1											
N10.HOG0026041	OG0023202	n0		FUN_30986-T1											
N10.HOG0026042	OG0023203	n0		FUN_017152-T1											
N10.HOG0026043	OG0023204	n0		FUN_017140-T1											
N10.HOG0026044	OG0023205	n0		FUN_017139-T1											
N10.HOG0026045	OG0023206	n0		FUN_017136-T1											
N10.HOG0026046	OG0023207	n0		FUN_017091-T1											
N10.HOG0026047	OG0023208	n0		FUN_017090-T1											
N10.HOG0026048	OG0023209	n0		FUN_017089-T1											
N10.HOG0026049	OG0023210	n0		FUN_017034-T1											
N10.HOG0026050	OG0023211	n0		FUN_017010-T1											
N10.HOG0026051	OG0023212	n0		FUN_012388-T1											
N10.HOG0026052	OG0023213	n0		FUN_012383-T1											
N10.HOG0026053	OG0023214	n0		FUN_016988-T1											
N10.HOG0026054	OG0023215	n0		FUN_016986-T1											
N10.HOG0026055	OG0023216	n0		FUN_016980-T1											
N10.HOG0026056	OG0023217	n0		FUN_30980-T1											
N10.HOG0026057	OG0023218	n0		FUN_016916-T1											
N10.HOG0026058	OG0023219	n0		FUN_016915-T1											
N10.HOG0026059	OG0023220	n0		FUN_016889-T1											
N10.HOG0026060	OG0023221	n0		FUN_016883-T1											
N10.HOG0026061	OG0023222	n0		FUN_016880-T1											
N10.HOG0026062	OG0023223	n0		FUN_016879-T1											
N10.HOG0026063	OG0023224	n0		FUN_30977-T1											
N10.HOG0026064	OG0023225	n0		FUN_016862-T1											
N10.HOG0026065	OG0023226	n0		FUN_016858-T1											
N10.HOG0026066	OG0023227	n0		FUN_016848-T1											
N10.HOG0026067	OG0023228	n0		FUN_016847-T1											
N10.HOG0026068	OG0023229	n0		FUN_016846-T1											
N10.HOG0026069	OG0023230	n0		FUN_016432-T1											
N10.HOG0026070	OG0023231	n0		FUN_016842-T1											
N10.HOG0026071	OG0023232	n0		FUN_016836-T1											
N10.HOG0026072	OG0023233	n0		FUN_016800-T1											
N10.HOG0026073	OG0023234	n0		FUN_016792-T1											
N10.HOG0026074	OG0023235	n0		FUN_016789-T1											
N10.HOG0026075	OG0023236	n0		FUN_016765-T1											
N10.HOG0026076	OG0023237	n0		FUN_016749-T1											
N10.HOG0026077	OG0023238	n0		FUN_016747-T1											
N10.HOG0026078	OG0023239	n0		FUN_021808-T1											
N10.HOG0026079	OG0023240	n0		FUN_016737-T1											
N10.HOG0026080	OG0023241	n0		FUN_30969-T1											
N10.HOG0026081	OG0023242	n0		FUN_016710-T1											
N10.HOG0026082	OG0023243	n0		FUN_30968-T1											
N10.HOG0026083	OG0023244	n0		FUN_30967-T1											
N10.HOG0026084	OG0023245	n0		FUN_016699-T1											
N10.HOG0026085	OG0023246	n0		FUN_016694-T1											
N10.HOG0026086	OG0023247	n0		FUN_016686-T1											
N10.HOG0026087	OG0023248	n0		FUN_016683-T1											
N10.HOG0026088	OG0023249	n0		FUN_016668-T1											
N10.HOG0026089	OG0023250	n0		FUN_016663-T1											
N10.HOG0026090	OG0023251	n0		FUN_016656-T1											
N10.HOG0026091	OG0023252	n0		FUN_028708-T1											
N10.HOG0026092	OG0023253	n0		FUN_016648-T1											
N10.HOG0026093	OG0023254	n0		FUN_016645-T1											
N10.HOG0026094	OG0023255	n0		FUN_028621-T1											
N10.HOG0026095	OG0023256	n0		FUN_016639-T1	FUN_010755-T1										
N10.HOG0026096	OG0023257	n0		FUN_016629-T1											
N10.HOG0026097	OG0023258	n0		FUN_016628-T1											
N10.HOG0026098	OG0023259	n0		FUN_016627-T1											
N10.HOG0026099	OG0023260	n0		FUN_016621-T1											
N10.HOG0026100	OG0023261	n0		FUN_016619-T1											
N10.HOG0026101	OG0023262	n0		FUN_016615-T1											
N10.HOG0026102	OG0023263	n0		FUN_016608-T1											
N10.HOG0026103	OG0023264	n0		FUN_016607-T1											
N10.HOG0026104	OG0023265	n0		FUN_016606-T1											
N10.HOG0026105	OG0023266	n0		FUN_016603-T1											
N10.HOG0026106	OG0023267	n0		FUN_016597-T1											
N10.HOG0026107	OG0023268	n0		FUN_016564-T1											
N10.HOG0026108	OG0023269	n0		FUN_016563-T1											
N10.HOG0026109	OG0023270	n0		FUN_016556-T1											
N10.HOG0026110	OG0023271	n0		FUN_016546-T1											
N10.HOG0026111	OG0023272	n0		FUN_016544-T1											
N10.HOG0026112	OG0023273	n0		FUN_016502-T1											
N10.HOG0026113	OG0023274	n0		FUN_028962-T1											
N10.HOG0026114	OG0023275	n0		FUN_016475-T1											
N10.HOG0026115	OG0023276	n0		FUN_016474-T1											
N10.HOG0026116	OG0023277	n0		FUN_016472-T1											
N10.HOG0026117	OG0023278	n0		FUN_016430-T1											
N10.HOG0026118	OG0023279	n0		FUN_016419-T1											
N10.HOG0026119	OG0023280	n0		FUN_016407-T1											
N10.HOG0026120	OG0023281	n0		FUN_30955-T1											
N10.HOG0026121	OG0023282	n0		FUN_016353-T1											
N10.HOG0026122	OG0023283	n0		FUN_016351-T1											
N10.HOG0026123	OG0023284	n0		FUN_016350-T1											
N10.HOG0026124	OG0023285	n0		FUN_016341-T1											
N10.HOG0026125	OG0023286	n0		FUN_016335-T1											
N10.HOG0026126	OG0023287	n0		FUN_016295-T1											
N10.HOG0026127	OG0023288	n0		FUN_30954-T1											
N10.HOG0026128	OG0023289	n0		FUN_016288-T1											
N10.HOG0026129	OG0023290	n0		FUN_016287-T1											
N10.HOG0026130	OG0023291	n0		FUN_016286-T1											
N10.HOG0026131	OG0023292	n0		FUN_014360-T1											
N10.HOG0026132	OG0023293	n0		FUN_016281-T1											
N10.HOG0026133	OG0023294	n0		FUN_016379-T1											
N10.HOG0026134	OG0023295	n0		FUN_016261-T1											
N10.HOG0026135	OG0023296	n0		FUN_016255-T1											
N10.HOG0026136	OG0023297	n0		FUN_016248-T1											
N10.HOG0026137	OG0023298	n0		FUN_016244-T1											
N10.HOG0026138	OG0023299	n0		FUN_30951-T1											
N10.HOG0026139	OG0023300	n0		FUN_016229-T1											
N10.HOG0026140	OG0023301	n0		FUN_016219-T1											
N10.HOG0026141	OG0023302	n0		FUN_016217-T1											
N10.HOG0026142	OG0023303	n0		FUN_016216-T1											
N10.HOG0026143	OG0023304	n0		FUN_016213-T1											
N10.HOG0026144	OG0023305	n0		FUN_016195-T1											
N10.HOG0026145	OG0023306	n0		FUN_016194-T1											
N10.HOG0026146	OG0023307	n0		FUN_016190-T1											
N10.HOG0026147	OG0023308	n0		FUN_016185-T1											
N10.HOG0026148	OG0023309	n0		FUN_016184-T1											
N10.HOG0026149	OG0023310	n0		FUN_016179-T1											
N10.HOG0026150	OG0023311	n0		FUN_016178-T1											
N10.HOG0026151	OG0023312	n0		FUN_016167-T1											
N10.HOG0026152	OG0023313	n0		FUN_016159-T1											
N10.HOG0026153	OG0023314	n0		FUN_016157-T1											
N10.HOG0026154	OG0023315	n0		FUN_30805-T1											
N10.HOG0026155	OG0023316	n0		FUN_016130-T1											
N10.HOG0026156	OG0023317	n0		FUN_016125-T1											
N10.HOG0026157	OG0023318	n0		FUN_016115-T1											
N10.HOG0026158	OG0023319	n0		FUN_016108-T1											
N10.HOG0026159	OG0023320	n0		FUN_016106-T1											
N10.HOG0026160	OG0023321	n0		FUN_016101-T1											
N10.HOG0026161	OG0023322	n0		FUN_016096-T1											
N10.HOG0026162	OG0023323	n0		FUN_016077-T1											
N10.HOG0026163	OG0023324	n0		FUN_016059-T1											
N10.HOG0026164	OG0023325	n0		FUN_016058-T1											
N10.HOG0026165	OG0023326	n0		FUN_30950-T1											
N10.HOG0026166	OG0023327	n0		FUN_016025-T1											
N10.HOG0026167	OG0023328	n0		FUN_016024-T1											
N10.HOG0026168	OG0023329	n0		FUN_016023-T1											
N10.HOG0026169	OG0023330	n0		FUN_016020-T1											
N10.HOG0026170	OG0023331	n0		FUN_016014-T1											
N10.HOG0026171	OG0023332	n0		FUN_017459-T1											
N10.HOG0026172	OG0023333	n0		FUN_017464-T1											
N10.HOG0026173	OG0023334	n0		FUN_017476-T1											
N10.HOG0026174	OG0023335	n0		FUN_017494-T1											
N10.HOG0026175	OG0023336	n0		FUN_017503-T1											
N10.HOG0026176	OG0023337	n0		FUN_017511-T1											
N10.HOG0026177	OG0023338	n0		FUN_017518-T1											
N10.HOG0026178	OG0023339	n0		FUN_017522-T1											
N10.HOG0026179	OG0023340	n0		FUN_028520-T1											
N10.HOG0026180	OG0023341	n0		FUN_017538-T1											
N10.HOG0026181	OG0023342	n0		FUN_017550-T1											
N10.HOG0026182	OG0023343	n0		FUN_030001-T1											
N10.HOG0026183	OG0023344	n0		FUN_017559-T1											
N10.HOG0026184	OG0023345	n0		FUN_017562-T1											
N10.HOG0026185	OG0023346	n0		FUN_017569-T1											
N10.HOG0026186	OG0023347	n0		FUN_017573-T1											
N10.HOG0026187	OG0023348	n0		FUN_017604-T1											
N10.HOG0026188	OG0023349	n0		FUN_017610-T1											
N10.HOG0026189	OG0023350	n0		FUN_017624-T1	FUN_016210-T1										
N10.HOG0026190	OG0023351	n0		FUN_017632-T1											
N10.HOG0026191	OG0023352	n0		FUN_017638-T1	FUN_016224-T1										
N10.HOG0026192	OG0023353	n0		FUN_31005-T1											
N10.HOG0026193	OG0023354	n0		FUN_017649-T1											
N10.HOG0026194	OG0023355	n0		FUN_017670-T1											
N10.HOG0026195	OG0023356	n0		FUN_017675-T1											
N10.HOG0026196	OG0023357	n0		FUN_017677-T1											
N10.HOG0026197	OG0023358	n0		FUN_017678-T1											
