HOG	OG	Gene Tree Parent Clade	crotalus_tigris	hydrophis_curtus-AG	hydrophis_curtus	hydrophis_cyanocinctus	hydrophis_elegans	hydrophis_major	hydrophis_ornatus	notechis_scutatus	pantherophis_guttatus	protobothrops_mucrosquamatus	pseudonaja_textilis	python_bivittatus	thamnophis_elegans
N4.HOG0013725	OG0012398	n0									rna-XM_034440073.1				rna-XM_032225518.1
N4.HOG0013726	OG0012399	n0									rna-XM_034420187.1				rna-XM_032220016.1
N4.HOG0013727	OG0012400	n0									rna-XM_034420180.1				rna-XM_032220053.1
N4.HOG0013728	OG0012401	n0									rna-XM_034420177.1				rna-XM_032234107.1
N4.HOG0013729	OG0012402	n0									rna-XM_034420175.1				rna-XM_032212486.1
N4.HOG0013730	OG0012403	n0									rna-XM_034420169.1				rna-XM_032215670.1
N4.HOG0013731	OG0012404	n0									rna-XM_034420167.1				rna-XM_032221896.1
N4.HOG0013732	OG0012405	n0									rna-XM_034420155.1				rna-XM_032226989.1
N4.HOG0013733	OG0012406	n0									rna-XM_034420154.1				rna-XM_032212534.1
N4.HOG0013734	OG0012407	n0									rna-XM_034420147.1				rna-XM_032212548.1
N4.HOG0013735	OG0012408	n0									rna-XM_034420145.1				rna-XM_032209533.1
N4.HOG0013736	OG0012409	n0									rna-XM_034420143.1				rna-XM_032236551.1
N4.HOG0013737	OG0012410	n0									rna-XM_034420140.1				rna-XM_032220317.1
N4.HOG0013738	OG0012411	n0									rna-XM_034420137.1				rna-XM_032220391.1
N4.HOG0013739	OG0012412	n0									rna-XM_034416701.1				rna-XM_032237623.1
N4.HOG0013740	OG0012413	n0									rna-XM_034416703.1				rna-XM_032235675.1
N4.HOG0013741	OG0012414	n0									rna-XM_034416704.1				rna-XM_032223663.1
N4.HOG0013742	OG0012415	n0									rna-XM_034416705.1				rna-XM_032220647.1
N4.HOG0013743	OG0012416	n0									rna-XM_034416711.1				rna-XM_032224774.1
N4.HOG0013744	OG0012417	n0									rna-XM_034416714.1				rna-XM_032212698.1
N4.HOG0013745	OG0012418	n0									rna-XM_034416718.1				rna-XM_032225894.1
N4.HOG0013746	OG0012419	n0									rna-XM_034424502.1				rna-XM_032217037.1
N4.HOG0013747	OG0012420	n0									rna-XM_034424491.1				rna-XM_032216160.1
N4.HOG0013748	OG0012421	n0									rna-XM_034424469.1				rna-XM_032215742.1
N4.HOG0013749	OG0012422	n0									rna-XM_034424488.1				rna-XM_032215760.1
N4.HOG0013750	OG0012423	n0									rna-XM_034424466.1				rna-XM_032215740.1
N4.HOG0013751	OG0012424	n0									rna-XM_034424471.1				rna-XM_032215750.1
N4.HOG0013752	OG0012425	n0									rna-XM_034424487.1				rna-XM_032215761.1
N4.HOG0013753	OG0012426	n0									rna-XM_034424481.1				rna-XM_032215754.1
N4.HOG0013754	OG0012427	n0									rna-XM_034424462.1				rna-XM_032216163.1
N4.HOG0013755	OG0012428	n0									rna-XM_034424461.1				rna-XM_032216833.1
N4.HOG0013756	OG0012429	n0									rna-XM_034410187.1				rna-XM_032212803.1
N4.HOG0013757	OG0012430	n0									rna-XM_034410188.1				rna-XM_032212792.1
N4.HOG0013758	OG0012431	n0									rna-XM_034410192.1				rna-XM_032214611.1
N4.HOG0013759	OG0012432	n0									rna-XM_034410202.1				rna-XM_032214604.1
N4.HOG0013760	OG0012433	n0									rna-XM_034410209.1				rna-XM_032214562.1
N4.HOG0013761	OG0012434	n0									rna-XM_034410226.1				rna-XM_032213069.1
N4.HOG0013762	OG0012435	n0									rna-XM_034410219.1				rna-XM_032213066.1
N4.HOG0013763	OG0012436	n0									rna-XM_034410217.1				rna-XM_032213065.1
N4.HOG0013764	OG0012437	n0									rna-XM_034410227.1				rna-XM_032213840.1
N4.HOG0013765	OG0012438	n0									rna-XM_034410239.1				rna-XM_032214557.1
N4.HOG0013766	OG0012439	n0									rna-XM_034410242.1				rna-XM_032212494.1
N4.HOG0013767	OG0012440	n0									rna-XM_034411231.1				rna-XM_032213838.1
N4.HOG0013768	OG0012441	n0									rna-XM_034410243.1				rna-XM_032213161.1
N4.HOG0013769	OG0012442	n0									rna-XM_034410244.1				rna-XM_032212838.1
N4.HOG0013770	OG0012443	n0									rna-XM_034410247.1				rna-XM_032212884.1
N4.HOG0013771	OG0012444	n0									rna-XM_034410245.1				rna-XM_032212883.1
N4.HOG0013772	OG0012445	n0									rna-XM_034410249.1				rna-XM_032214101.1
N4.HOG0013773	OG0012446	n0									rna-XM_034420105.1				rna-XM_032222356.1
N4.HOG0013774	OG0012447	n0									rna-XM_034420048.1				rna-XM_032222355.1
N4.HOG0013775	OG0012448	n0									rna-XM_034419964.1				rna-XM_032222604.1
N4.HOG0013776	OG0012449	n0									rna-XM_034419963.1				rna-XM_032223263.1
N4.HOG0013777	OG0012450	n0									rna-XM_034420099.1				rna-XM_032223391.1
N4.HOG0013778	OG0012451	n0									rna-XM_034401705.1				rna-XM_032234575.1
N4.HOG0013779	OG0012452	n0									rna-XM_034401728.1				rna-XM_032237294.1
N4.HOG0013780	OG0012453	n0									rna-XM_034401708.1				rna-XM_032234565.1
N4.HOG0013781	OG0012454	n0									rna-XM_034401731.1				rna-XM_032236832.1
N4.HOG0013782	OG0012455	n0									rna-XM_034401638.1				rna-XM_032237409.1
N4.HOG0013783	OG0012456	n0									rna-XM_034421993.1				rna-XM_032229850.1
N4.HOG0013784	OG0012457	n0									rna-XM_034419763.1				rna-XM_032226892.1
N4.HOG0013785	OG0012458	n0									rna-XM_034419741.1				rna-XM_032226461.1
N4.HOG0013786	OG0012459	n0									rna-XM_034419697.1				rna-XM_032226818.1
N4.HOG0013787	OG0012460	n0									rna-XM_034419678.1				rna-XM_032226819.1
N4.HOG0013788	OG0012461	n0									rna-XM_034419644.1				rna-XM_032226976.1
N4.HOG0013789	OG0012462	n0									rna-XM_034419612.1				rna-XM_032226626.1
N4.HOG0013790	OG0012463	n0									rna-XM_034419580.1				rna-XM_032226742.1
N4.HOG0013791	OG0012464	n0									rna-XM_034419523.1				rna-XM_032226877.1
N4.HOG0013792	OG0012465	n0									rna-XM_034426215.1				rna-XM_032213578.1
N4.HOG0013793	OG0012466	n0									rna-XM_034412204.1				rna-XM_032212380.1
N4.HOG0013794	OG0012467	n0									rna-XM_034412205.1				rna-XM_032212123.1
N4.HOG0013795	OG0012468	n0									rna-XM_034412206.1				rna-XM_032212298.1
N4.HOG0013796	OG0012469	n0									rna-XM_034403862.1				rna-XM_032221746.1
N4.HOG0013797	OG0012470	n0									rna-XM_034403644.1				rna-XM_032221193.1
N4.HOG0013798	OG0012471	n0									rna-XM_034403655.1				rna-XM_032220599.1
N4.HOG0013799	OG0012472	n0									rna-XM_034403622.1				rna-XM_032221168.1
N4.HOG0013800	OG0012473	n0									rna-XM_034403761.1				rna-XM_032220498.1
N4.HOG0013801	OG0012474	n0									rna-XM_034403758.1				rna-XM_032222008.1
N4.HOG0013802	OG0012475	n0									rna-XM_034433593.1				rna-XM_032235340.1
N4.HOG0013803	OG0012476	n0									rna-XM_034433591.1				rna-XM_032226044.1
N4.HOG0013804	OG0012477	n0									rna-XM_034433578.1				rna-XM_032235383.1
N4.HOG0013805	OG0012478	n0									rna-XM_034433585.1				rna-XM_032238819.1
N4.HOG0013806	OG0012479	n0									rna-XM_034433576.1				rna-XM_032225284.1
N4.HOG0013807	OG0012480	n0									rna-XM_034402052.1				rna-XM_032237745.1
N4.HOG0013808	OG0012481	n0									rna-XM_034402606.1				rna-XM_032237077.1
N4.HOG0013809	OG0012482	n0									rna-XM_034434448.1				rna-XM_032212130.1
N4.HOG0013810	OG0012483	n0									rna-XM_034434454.1				rna-XM_032210981.1
N4.HOG0013811	OG0012484	n0									rna-XM_034434450.1				rna-XM_032211925.1
N4.HOG0013812	OG0012485	n0									rna-XM_034434456.1				rna-XM_032212410.1
N4.HOG0013813	OG0012486	n0									rna-XM_034428170.1				rna-XM_032215620.1
N4.HOG0013814	OG0012487	n0									rna-XM_034440735.1				rna-XM_032213972.1
N4.HOG0013815	OG0012488	n0									rna-XM_034440736.1				rna-XM_032213071.1
N4.HOG0013816	OG0012489	n0									rna-XM_034437888.1				rna-XM_032211215.1
N4.HOG0013817	OG0012490	n0									rna-XM_034437877.1				rna-XM_032239088.1
N4.HOG0013818	OG0012491	n0									rna-XM_034408756.1				rna-XM_032212035.1
N4.HOG0013819	OG0012492	n0									rna-XM_034437940.1				rna-XM_032210885.1
N4.HOG0013820	OG0012493	n0									rna-XM_034402621.1				rna-XM_032234611.1
N4.HOG0013821	OG0012494	n0									rna-XM_034402644.1				rna-XM_032237160.1
N4.HOG0013822	OG0012495	n0									rna-XM_034401984.1				rna-XM_032237292.1
N4.HOG0013823	OG0012496	n0									rna-XM_034402128.1				rna-XM_032237789.1
N4.HOG0013824	OG0012497	n0									rna-XM_034402375.1				rna-XM_032238053.1
N4.HOG0013825	OG0012498	n0									rna-XM_034402582.1				rna-XM_032234506.1
N4.HOG0013826	OG0012499	n0									rna-XM_034439601.1				rna-XM_032225994.1
N4.HOG0013827	OG0012500	n0									rna-XM_034440320.1				rna-XM_032224865.1
N4.HOG0013828	OG0012501	n0									rna-XM_034440321.1				rna-XM_032225565.1
N4.HOG0013829	OG0012502	n0									rna-XM_034439606.1				rna-XM_032225871.1
N4.HOG0013830	OG0012503	n0									rna-XM_034439604.1				rna-XM_032225351.1
N4.HOG0013831	OG0012504	n0									rna-XM_034439605.1				rna-XM_032225353.1
N4.HOG0013832	OG0012505	n0									rna-XM_034439607.1				rna-XM_032225225.1
N4.HOG0013833	OG0012506	n0									rna-XM_034439608.1				rna-XM_032225988.1
N4.HOG0013834	OG0012507	n0									rna-XM_034440287.1				rna-XM_032225802.1
N4.HOG0013835	OG0012508	n0									rna-XM_034439609.1				rna-XM_032224811.1
N4.HOG0013836	OG0012509	n0									rna-XM_034439612.1				rna-XM_032225653.1
N4.HOG0013837	OG0012510	n0									rna-XM_034439615.1				rna-XM_032225901.1
N4.HOG0013838	OG0012511	n0									rna-XM_034439618.1				rna-XM_032225315.1
N4.HOG0013839	OG0012512	n0									rna-XM_034439622.1				rna-XM_032225419.1
N4.HOG0013840	OG0012513	n0									rna-XM_034439627.1				rna-XM_032225388.1
N4.HOG0013841	OG0012514	n0									rna-XM_034406832.1				rna-XM_032216135.1
N4.HOG0013842	OG0012515	n0									rna-XM_034413806.1				rna-XM_032217698.1
N4.HOG0013843	OG0012516	n0									rna-XM_034413803.1				rna-XM_032217385.1
N4.HOG0013844	OG0012517	n0									rna-XM_034413800.1				rna-XM_032218770.1
N4.HOG0013845	OG0012518	n0									rna-XM_034413802.1				rna-XM_032218409.1
N4.HOG0013846	OG0012519	n0									rna-XM_034413799.1				rna-XM_032218548.1
N4.HOG0013847	OG0012520	n0									rna-XM_034413798.1				rna-XM_032217595.1
N4.HOG0013848	OG0012521	n0									rna-XM_034413793.1				rna-XM_032217391.1
N4.HOG0013849	OG0012522	n0									rna-XM_034413792.1				rna-XM_032218085.1
N4.HOG0013850	OG0012523	n0									rna-XM_034413786.1				rna-XM_032218282.1
N4.HOG0013851	OG0012524	n0									rna-XM_034413785.1				rna-XM_032218092.1
N4.HOG0013852	OG0012525	n0									rna-XM_034413784.1				rna-XM_032217778.1
N4.HOG0013853	OG0012526	n0									rna-XM_034413781.1				rna-XM_032217775.1
N4.HOG0013854	OG0012527	n0									rna-XM_034413780.1				rna-XM_032218046.1
N4.HOG0013855	OG0012528	n0									rna-XM_034413778.1				rna-XM_032218045.1
N4.HOG0013856	OG0012529	n0									rna-XM_034416857.1				rna-XM_032222790.1
N4.HOG0013857	OG0012530	n0									rna-XM_034429559.1				rna-XM_032223357.1
N4.HOG0013858	OG0012531	n0									rna-XM_034429558.1				rna-XM_032223356.1
N4.HOG0013859	OG0012532	n0									rna-XM_034436597.1				rna-XM_032236826.1
N4.HOG0013860	OG0012533	n0									rna-XM_034404702.1				rna-XM_032238591.1
N4.HOG0013861	OG0012534	n0									rna-XM_034406165.1				rna-XM_032237872.1
N4.HOG0013862	OG0012535	n0									rna-XM_034408126.1				
N4.HOG0013863	OG0012536	n0									rna-XM_034408131.1				rna-XM_032238585.1
N4.HOG0013864	OG0012537	n0									rna-XM_034427068.1				rna-XM_032236636.1
N4.HOG0013865	OG0012538	n0									rna-XM_034427065.1				rna-XM_032235090.1
N4.HOG0013866	OG0012539	n0									rna-XM_034427072.1				rna-XM_032237167.1
N4.HOG0013867	OG0012540	n0									rna-XM_034427073.1				
N4.HOG0013868	OG0012541	n0									rna-XM_034427074.1				rna-XM_032238494.1
N4.HOG0013869	OG0012542	n0									rna-XM_034406580.1				rna-XM_032237323.1
N4.HOG0013870	OG0012543	n0									rna-XM_034406583.1				rna-XM_032237325.1
N4.HOG0013871	OG0012544	n0									rna-XM_034406693.1				rna-XM_032237172.1
N4.HOG0013872	OG0012545	n0									rna-XM_034405435.1				rna-XM_032237370.1
N4.HOG0013873	OG0012546	n0									rna-XM_034405417.1				rna-XM_032237371.1
N4.HOG0013874	OG0012547	n0									rna-XM_034408175.1				rna-XM_032235453.1
N4.HOG0013875	OG0012548	n0									rna-XM_034405439.1				rna-XM_032235451.1
N4.HOG0013876	OG0012549	n0									rna-XM_034405438.1				rna-XM_032238459.1
N4.HOG0013877	OG0012550	n0									rna-XM_034405430.1				rna-XM_032237253.1
N4.HOG0013878	OG0012551	n0									rna-XM_034405421.1				rna-XM_032234574.1
N4.HOG0013879	OG0012552	n0									rna-XM_034405432.1				rna-XM_032236732.1
N4.HOG0013880	OG0012553	n0									rna-XM_034405416.1				rna-XM_032238247.1
N4.HOG0013881	OG0012554	n0									rna-XM_034407595.1				rna-XM_032236625.1
N4.HOG0013882	OG0012555	n0									rna-XM_034406322.1				rna-XM_032238482.1
N4.HOG0013883	OG0012556	n0									rna-XM_034406320.1				rna-XM_032234529.1
N4.HOG0013884	OG0012557	n0									rna-XM_034427184.1				rna-XM_032232842.1
N4.HOG0013885	OG0012558	n0									rna-XM_034427187.1				rna-XM_032232840.1
N4.HOG0013886	OG0012559	n0									rna-XM_034427194.1				rna-XM_032232839.1
N4.HOG0013887	OG0012560	n0									rna-XM_034431145.1				rna-XM_032224222.1
N4.HOG0013888	OG0012561	n0									rna-XM_034431146.1				rna-XM_032224486.1
N4.HOG0013889	OG0012562	n0									rna-XM_034412486.1				rna-XM_032211225.1
N4.HOG0013890	OG0012563	n0									rna-XM_034442715.1				rna-XM_032223692.1
N4.HOG0013891	OG0012564	n0									rna-XM_034401384.1				rna-XM_032224615.1
N4.HOG0013892	OG0012565	n0									rna-XM_034401335.1				rna-XM_032224184.1
N4.HOG0013893	OG0012566	n0									rna-XM_034401491.1				rna-XM_032223572.1
N4.HOG0013894	OG0012567	n0									rna-XM_034401494.1				rna-XM_032224741.1
N4.HOG0013895	OG0012568	n0									rna-XM_034401461.1				rna-XM_032223598.1
N4.HOG0013896	OG0012569	n0									rna-XM_034401458.1				rna-XM_032223592.1
N4.HOG0013897	OG0012570	n0									rna-XM_034428221.1				rna-XM_032217012.1
N4.HOG0013898	OG0012571	n0									rna-XM_034428220.1				rna-XM_032217011.1
N4.HOG0013899	OG0012572	n0									rna-XM_034428218.1				rna-XM_032217099.1
N4.HOG0013900	OG0012573	n0									rna-XM_034431865.1				rna-XM_032216840.1
N4.HOG0013901	OG0012574	n0									rna-XM_034431830.1				rna-XM_032215187.1
N4.HOG0013902	OG0012575	n0									rna-XM_034431863.1				rna-XM_032214864.1
N4.HOG0013903	OG0012576	n0									rna-XM_034431856.1				rna-XM_032216869.1
N4.HOG0013904	OG0012577	n0									rna-XM_034431862.1				rna-XM_032215533.1
N4.HOG0013905	OG0012578	n0									rna-XM_034431860.1				rna-XM_032216822.1
N4.HOG0013906	OG0012579	n0									rna-XM_034431854.1				rna-XM_032217090.1
N4.HOG0013907	OG0012580	n0									rna-XM_034431853.1				rna-XM_032214817.1
N4.HOG0013908	OG0012581	n0									rna-XM_034434747.1				rna-XM_032231807.1
N4.HOG0013909	OG0012582	n0									rna-XM_034434748.1				rna-XM_032231472.1
N4.HOG0013910	OG0012583	n0									rna-XM_034434720.1				rna-XM_032231707.1
N4.HOG0013911	OG0012584	n0									rna-XM_034434751.1				rna-XM_032231641.1
N4.HOG0013912	OG0012585	n0									rna-XM_034434753.1				rna-XM_032232250.1
N4.HOG0013913	OG0012586	n0									rna-XM_034434754.1				rna-XM_032231525.1
N4.HOG0013914	OG0012587	n0									rna-XM_034434759.1				rna-XM_032231528.1
N4.HOG0013915	OG0012588	n0									rna-XM_034434777.1				rna-XM_032231520.1
N4.HOG0013916	OG0012589	n0									rna-XM_034434764.1				rna-XM_032231746.1
N4.HOG0013917	OG0012590	n0									rna-XM_034434767.1				rna-XM_032232251.1
N4.HOG0013918	OG0012591	n0									rna-XM_034434772.1				rna-XM_032231584.1
N4.HOG0013919	OG0012592	n0									rna-XM_034435388.1				rna-XM_032231815.1
N4.HOG0013920	OG0012593	n0									rna-XM_034435385.1				rna-XM_032231611.1
N4.HOG0013921	OG0012594	n0									rna-XM_034435384.1				rna-XM_032231890.1
N4.HOG0013922	OG0012595	n0									rna-XM_034435372.1				rna-XM_032231745.1
N4.HOG0013923	OG0012596	n0									rna-XM_034403524.1				rna-XM_032211027.1
N4.HOG0013924	OG0012597	n0									rna-XM_034403567.1				rna-XM_032211222.1
N4.HOG0013925	OG0012598	n0									rna-XM_034403656.1				rna-XM_032210479.1
N4.HOG0013926	OG0012599	n0									rna-XM_034403675.1				rna-XM_032208718.1
N4.HOG0013927	OG0012600	n0									rna-XM_034403703.1				rna-XM_032211055.1
N4.HOG0013928	OG0012601	n0									rna-XM_034408738.1				rna-XM_032208554.1
N4.HOG0013929	OG0012602	n0									rna-XM_034403715.1				rna-XM_032209373.1
N4.HOG0013930	OG0012603	n0									rna-XM_034403741.1				rna-XM_032211454.1
N4.HOG0013931	OG0012604	n0									rna-XM_034408766.1				rna-XM_032211681.1
N4.HOG0013932	OG0012605	n0									rna-XM_034403789.1				rna-XM_032210222.1
N4.HOG0013933	OG0012606	n0									rna-XM_034403780.1				rna-XM_032210221.1
N4.HOG0013934	OG0012607	n0									rna-XM_034403847.1				rna-XM_032210693.1
N4.HOG0013935	OG0012608	n0									rna-XM_034403910.1				rna-XM_032210692.1
N4.HOG0013936	OG0012609	n0									rna-XM_034403860.1				rna-XM_032238896.1
N4.HOG0013937	OG0012610	n0									rna-XM_034403944.1				rna-XM_032211899.1
N4.HOG0013938	OG0012611	n0									rna-XM_034403977.1				rna-XM_032212396.1
N4.HOG0013939	OG0012612	n0									rna-XM_034419953.1				rna-XM_032223015.1
N4.HOG0013940	OG0012613	n0									rna-XM_034419947.1				rna-XM_032223287.1
N4.HOG0013941	OG0012614	n0									rna-XM_034419951.1				rna-XM_032223288.1
N4.HOG0013942	OG0012615	n0									rna-XM_034422698.1				rna-XM_032227787.1
N4.HOG0013943	OG0012616	n0									rna-XM_034422697.1				rna-XM_032227515.1
N4.HOG0013944	OG0012617	n0									rna-XM_034406487.1				rna-XM_032220686.1
N4.HOG0013945	OG0012618	n0									rna-XM_034422681.1				rna-XM_032224966.1
N4.HOG0013946	OG0012619	n0									rna-XM_034422565.1				rna-XM_032209726.1
N4.HOG0013947	OG0012620	n0									rna-XM_034422673.1				rna-XM_032223914.1
N4.HOG0013948	OG0012621	n0									rna-XM_034422564.1				rna-XM_032214422.1
N4.HOG0013949	OG0012622	n0									rna-XM_034422672.1				rna-XM_032223659.1
N4.HOG0013950	OG0012623	n0									rna-XM_034422666.1				rna-XM_032214399.1
N4.HOG0013951	OG0012624	n0									rna-XM_034422662.1				rna-XM_032222307.1
N4.HOG0013952	OG0012625	n0									rna-XM_034422661.1				rna-XM_032221543.1
N4.HOG0013953	OG0012626	n0									rna-XM_034422658.1				rna-XM_032220928.1
N4.HOG0013954	OG0012627	n0									rna-XM_034422659.1				rna-XM_032221047.1
N4.HOG0013955	OG0012628	n0									rna-XM_034422655.1				rna-XM_032225961.1
N4.HOG0013956	OG0012629	n0									rna-XM_034401709.1				rna-XM_032208768.1
N4.HOG0013957	OG0012630	n0									rna-XM_034403282.1				rna-XM_032221834.1
N4.HOG0013958	OG0012631	n0									rna-XM_034402759.1				rna-XM_032222105.1
N4.HOG0013959	OG0012632	n0									rna-XM_034402760.1				rna-XM_032222171.1
N4.HOG0013960	OG0012633	n0									rna-XM_034402724.1				rna-XM_032220554.1
N4.HOG0013961	OG0012634	n0									rna-XM_034403290.1				rna-XM_032221559.1
N4.HOG0013962	OG0012635	n0									rna-XM_034403256.1				rna-XM_032220721.1
N4.HOG0013963	OG0012636	n0									rna-XM_034403423.1				rna-XM_032221013.1
N4.HOG0013964	OG0012637	n0									rna-XM_034402872.1				rna-XM_032220973.1
N4.HOG0013965	OG0012638	n0									rna-XM_034403299.1				rna-XM_032220984.1
N4.HOG0013966	OG0012639	n0									rna-XM_034403124.1				rna-XM_032221994.1
N4.HOG0013967	OG0012640	n0									rna-XM_034403257.1				rna-XM_032221091.1
N4.HOG0013968	OG0012641	n0									rna-XM_034403033.1				rna-XM_032221954.1
N4.HOG0013969	OG0012642	n0									rna-XM_034402822.1				rna-XM_032220545.1
N4.HOG0013970	OG0012643	n0									rna-XM_034403026.1				rna-XM_032221798.1
N4.HOG0013971	OG0012644	n0									rna-XM_034403024.1				rna-XM_032221530.1
N4.HOG0013972	OG0012645	n0									rna-XM_034403285.1				rna-XM_032222121.1
N4.HOG0013973	OG0012646	n0									rna-XM_034402981.1				rna-XM_032221920.1
N4.HOG0013974	OG0012647	n0									rna-XM_034403669.1				rna-XM_032220502.1
N4.HOG0013975	OG0012648	n0									rna-XM_034403259.1				rna-XM_032221538.1
N4.HOG0013976	OG0012649	n0									rna-XM_034403525.1				rna-XM_032221114.1
N4.HOG0013977	OG0012650	n0									rna-XM_034427325.1				rna-XM_032216884.1
N4.HOG0013978	OG0012651	n0									rna-XM_034409634.1				rna-XM_032226674.1
N4.HOG0013979	OG0012652	n0									rna-XM_034409626.1				rna-XM_032227054.1
N4.HOG0013980	OG0012653	n0									rna-XM_034409623.1				rna-XM_032226517.1
N4.HOG0013981	OG0012654	n0									rna-XM_034409618.1				rna-XM_032226589.1
N4.HOG0013982	OG0012655	n0									rna-XM_034409616.1				rna-XM_032226367.1
N4.HOG0013983	OG0012656	n0									rna-XM_034403271.1				rna-XM_032220578.1
N4.HOG0013984	OG0012657	n0									rna-XM_034403046.1				rna-XM_032221109.1
N4.HOG0013985	OG0012658	n0									rna-XM_034435661.1				rna-XM_032226217.1
N4.HOG0013986	OG0012659	n0									rna-XM_034435687.1				rna-XM_032226129.1
N4.HOG0013987	OG0012660	n0									rna-XM_034434345.1				rna-XM_032226845.1
N4.HOG0013988	OG0012661	n0									rna-XM_034434393.1				rna-XM_032226518.1
N4.HOG0013989	OG0012662	n0									rna-XM_034434458.1				rna-XM_032226827.1
N4.HOG0013990	OG0012663	n0									rna-XM_034434504.1				rna-XM_032226117.1
N4.HOG0013991	OG0012664	n0									rna-XM_034442790.1				rna-XM_032224356.1
N4.HOG0013992	OG0012665	n0									rna-XM_034442836.1				rna-XM_032224234.1
N4.HOG0013993	OG0012666	n0									rna-XM_034442816.1				rna-XM_032223946.1
N4.HOG0013994	OG0012667	n0									rna-XM_034442819.1				rna-XM_032223542.1
N4.HOG0013995	OG0012668	n0									rna-XM_034401521.1				rna-XM_032224120.1
N4.HOG0013996	OG0012669	n0									rna-XM_034423613.1				rna-XM_032228041.1
