HOG	OG	Gene Tree Parent Clade	crotalus_tigris	hydrophis_curtus-AG	hydrophis_curtus	hydrophis_cyanocinctus	hydrophis_elegans	hydrophis_major	hydrophis_ornatus	notechis_scutatus	pantherophis_guttatus	protobothrops_mucrosquamatus	pseudonaja_textilis	python_bivittatus	thamnophis_elegans
N2.HOG0014836	OG0013569	n0	rna-XM_039321957.1									rna-XM_015817924.1			
N2.HOG0014837	OG0013570	n0	rna-XM_039321937.1									rna-XM_015825347.1			
N2.HOG0014838	OG0013571	n0	rna-XM_039322090.1									rna-XM_015821193.1			
N2.HOG0014839	OG0013572	n0	rna-XM_039322115.1									rna-XM_015817139.1			
N2.HOG0014840	OG0013573	n0	rna-XM_039322107.1									rna-XM_015817126.1			
N2.HOG0014841	OG0013574	n0	rna-XM_039322038.1									rna-XM_015817198.1			
N2.HOG0014842	OG0013575	n0	rna-XM_039322098.1									rna-XM_015817001.1			
N2.HOG0014843	OG0013576	n0	rna-XM_039321922.1									rna-XM_029284365.1			
N2.HOG0014844	OG0013577	n0	rna-XM_039321919.1									rna-XM_015817080.1			
N2.HOG0014845	OG0013578	n0	rna-XM_039321906.1									rna-XM_015817069.1			
N2.HOG0014846	OG0013579	n0	rna-XM_039322044.1									rna-XM_015824486.1			
N2.HOG0014847	OG0013580	n0	rna-XM_039322071.1									rna-XM_015821215.1			
N2.HOG0014848	OG0013581	n0	rna-XM_039321932.1									rna-XM_015821206.1			
N2.HOG0014849	OG0013582	n0	rna-XM_039321904.1									rna-XM_015811976.1			
N2.HOG0014850	OG0013583	n0	rna-XM_039321901.1									rna-XM_015811964.1			
N2.HOG0014851	OG0013584	n0	rna-XM_039321899.1									rna-XM_015811953.1			
N2.HOG0014852	OG0013585	n0	rna-XM_039321897.1									rna-XM_015811874.1			
N2.HOG0014853	OG0013586	n0	rna-XM_039321927.1									rna-XM_015811941.1			
N2.HOG0014854	OG0013587	n0	rna-XM_039322061.1									rna-XM_015811998.1			
N2.HOG0014855	OG0013588	n0	rna-XM_039321954.1									rna-XM_015811929.1			
N2.HOG0014856	OG0013589	n0	rna-XM_039322075.1												
N2.HOG0014857	OG0013590	n0	rna-XM_039322118.1									rna-XM_015821881.1			
N2.HOG0014858	OG0013591	n0	rna-XM_039359883.1									rna-XM_029285261.1			
N2.HOG0014859	OG0013592	n0	rna-XM_039333766.1									rna-XM_015817718.1			
N2.HOG0014860	OG0013593	n0	rna-XM_039333770.1									rna-XM_015817710.1			
N2.HOG0014861	OG0013594	n0	rna-XM_039333796.1									rna-XM_015817711.1			
N2.HOG0014862	OG0013595	n0	rna-XM_039333789.1									rna-XM_029284466.1			
N2.HOG0014863	OG0013596	n0	rna-XM_039333763.1									rna-XM_015817713.2			
N2.HOG0014864	OG0013597	n0	rna-XM_039333802.1									rna-XM_015817714.1			
N2.HOG0014865	OG0013598	n0	rna-XM_039333800.1									rna-XM_015817722.1			
N2.HOG0014866	OG0013599	n0	rna-XM_039333788.1									rna-XM_015817723.1			
N2.HOG0014867	OG0013600	n0	rna-XM_039333783.1									rna-XM_015817716.1			
N2.HOG0014868	OG0013601	n0	rna-XM_039333781.1									rna-XM_015817724.2			
N2.HOG0014869	OG0013602	n0	rna-XM_039333804.1									rna-XM_015817725.1			
N2.HOG0014870	OG0013603	n0	rna-XM_039333786.1									rna-XM_015817726.1			
N2.HOG0014871	OG0013604	n0	rna-XM_039333787.1									rna-XM_015817717.1			
N2.HOG0014872	OG0013605	n0	rna-XM_039333805.1									rna-XM_015817720.1			
N2.HOG0014873	OG0013606	n0	rna-XM_039333777.1									rna-XM_015818887.1			
N2.HOG0014874	OG0013607	n0	rna-XM_039350907.1									rna-XM_029284205.1			
N2.HOG0014875	OG0013608	n0	rna-XM_039350937.1									rna-XM_015816295.1			
N2.HOG0014876	OG0013609	n0	rna-XM_039350920.1									rna-XM_015816298.1			
N2.HOG0014877	OG0013610	n0	rna-XM_039350939.1									rna-XM_015816311.1			
N2.HOG0014878	OG0013611	n0	rna-XM_039350914.1									rna-XM_029283982.1			
N2.HOG0014879	OG0013612	n0	rna-XM_039350950.1									rna-XM_015815063.1			
N2.HOG0014880	OG0013613	n0	rna-XM_039350948.1									rna-XM_015815062.1			
N2.HOG0014881	OG0013614	n0	rna-XM_039331834.1									rna-XM_015820093.1			
N2.HOG0014882	OG0013615	n0	rna-XM_039331833.1									rna-XM_015820085.1			
N2.HOG0014883	OG0013616	n0	rna-XM_039354655.1									rna-XM_015826938.1			
N2.HOG0014884	OG0013617	n0	rna-XM_039358697.1									rna-XM_015817368.1			
N2.HOG0014885	OG0013618	n0	rna-XM_039358662.1									rna-XM_015817365.1			
N2.HOG0014886	OG0013619	n0	rna-XM_039358690.1									rna-XM_015817376.1			
N2.HOG0014887	OG0013620	n0	rna-XM_039358694.1									rna-XM_015817375.1			
N2.HOG0014888	OG0013621	n0	rna-XM_039358702.1									rna-XM_015817372.1			
N2.HOG0014889	OG0013622	n0	rna-XM_039358680.1									rna-XM_015817363.1			
N2.HOG0014890	OG0013623	n0	rna-XM_039358666.1									rna-XM_015817360.1			
N2.HOG0014891	OG0013624	n0	rna-XM_039358683.1									rna-XM_015817358.1			
N2.HOG0014892	OG0013625	n0	rna-XM_039358695.1									rna-XM_015817357.1			
N2.HOG0014893	OG0013626	n0	rna-XM_039358670.1									rna-XM_015817355.1			
N2.HOG0014894	OG0013627	n0	rna-XM_039358675.1									rna-XM_015817356.1			
N2.HOG0014895	OG0013628	n0	rna-XM_039358661.1									rna-XM_015817354.1			
N2.HOG0014896	OG0013629	n0	rna-XM_039358660.1									rna-XM_015817370.1			
N2.HOG0014897	OG0013630	n0	rna-XM_039364885.1									rna-XM_015827553.2, rna-XM_015829308.2			
N2.HOG0014898	OG0013631	n0	rna-XM_039344731.1									rna-XM_015819415.1			
N2.HOG0014899	OG0013632	n0	rna-XM_039344734.1									rna-XM_029284767.1			
N2.HOG0014900	OG0013633	n0	rna-XM_039344736.1									rna-XM_015816764.1			
N2.HOG0014901	OG0013634	n0	rna-XM_039344744.1									rna-XM_015816765.1			
N2.HOG0014902	OG0013635	n0	rna-XM_039344747.1									rna-XM_015816766.1			
N2.HOG0014903	OG0013636	n0	rna-XM_039344748.1									rna-XM_015816767.1			
N2.HOG0014904	OG0013637	n0	rna-XM_039344749.1									rna-XM_015816768.1			
N2.HOG0014905	OG0013638	n0	rna-XM_039344764.1									rna-XM_015819955.1			
N2.HOG0014906	OG0013639	n0	rna-XM_039344781.1									rna-XM_015819026.1			
N2.HOG0014907	OG0013640	n0	rna-XM_039344784.1									rna-XM_015819024.1			
N2.HOG0014908	OG0013641	n0	rna-XM_039344785.1									rna-XM_015819025.1			
N2.HOG0014909	OG0013642	n0	rna-XM_039344786.1									rna-XM_015819021.1			
N2.HOG0014910	OG0013643	n0	rna-XM_039362330.1									rna-XM_029284627.1			
N2.HOG0014911	OG0013644	n0	rna-XM_039362329.1									rna-XM_015818644.1			
N2.HOG0014912	OG0013645	n0	rna-XM_039362334.1									rna-XM_015818640.2			
N2.HOG0014913	OG0013646	n0	rna-XM_039362335.1									rna-XM_015818639.1			
N2.HOG0014914	OG0013647	n0	rna-XM_039362333.1									rna-XM_015818638.2			
N2.HOG0014915	OG0013648	n0	rna-XM_039362325.1									rna-XM_015818636.1			
N2.HOG0014916	OG0013649	n0	rna-XM_039362319.1									rna-XM_015818642.1			
N2.HOG0014917	OG0013650	n0	rna-XM_039362327.1									rna-XM_015818633.2			
N2.HOG0014918	OG0013651	n0	rna-XM_039344154.1									rna-XM_015824549.1			
N2.HOG0014919	OG0013652	n0	rna-XM_039345859.1									rna-XM_015822361.2			
N2.HOG0014920	OG0013653	n0	rna-XM_039345860.1									rna-XM_015822358.1			
N2.HOG0014921	OG0013654	n0	rna-XM_039345867.1									rna-XM_015822355.1			
N2.HOG0014922	OG0013655	n0	rna-XM_039345878.1									rna-XM_015822550.1			
N2.HOG0014923	OG0013656	n0	rna-XM_039345881.1									rna-XM_029285397.1			
N2.HOG0014924	OG0013657	n0	rna-XM_039345882.1									rna-XM_015822555.1			
N2.HOG0014925	OG0013658	n0	rna-XM_039345879.1									rna-XM_015822557.1			
N2.HOG0014926	OG0013659	n0	rna-XM_039332243.1									rna-XM_015814370.1			
N2.HOG0014927	OG0013660	n0	rna-XM_039332245.1									rna-XM_015814369.1			
N2.HOG0014928	OG0013661	n0	rna-XM_039332234.1									rna-XM_015814368.1			
N2.HOG0014929	OG0013662	n0	rna-XM_039366456.1									rna-XM_015822123.1			
N2.HOG0014930	OG0013663	n0	rna-XM_039366464.1									rna-XM_029285285.1			
N2.HOG0014931	OG0013664	n0	rna-XM_039366446.1									rna-XM_015824079.2			
N2.HOG0014932	OG0013665	n0	rna-XM_039321222.1									rna-XM_029283099.1			
N2.HOG0014933	OG0013666	n0	rna-XM_039321229.1									rna-XM_015810735.2			
N2.HOG0014934	OG0013667	n0	rna-XM_039321230.1									rna-XM_015810746.1			
N2.HOG0014935	OG0013668	n0	rna-XM_039321227.1									rna-XM_015810745.1			
N2.HOG0014936	OG0013669	n0	rna-XM_039321231.1									rna-XM_015810744.1			
N2.HOG0014937	OG0013670	n0	rna-XM_039323795.1									rna-XM_029284455.1			
N2.HOG0014938	OG0013671	n0	rna-XM_039323785.1									rna-XM_015817597.1			
N2.HOG0014939	OG0013672	n0	rna-XM_039323755.1									rna-XM_029285906.1			
N2.HOG0014940	OG0013673	n0	rna-XM_039323764.1									rna-XM_015819130.1			
N2.HOG0014941	OG0013674	n0	rna-XM_039323810.1									rna-XM_015819131.1			
N2.HOG0014942	OG0013675	n0	rna-XM_039323808.1									rna-XM_015819133.1			
N2.HOG0014943	OG0013676	n0	rna-XM_039323801.1									rna-XM_015819134.1			
N2.HOG0014944	OG0013677	n0	rna-XM_039323778.1									rna-XM_015819137.1			
N2.HOG0014945	OG0013678	n0	rna-XM_039323817.1									rna-XM_029284719.1			
N2.HOG0014946	OG0013679	n0	rna-XM_039323824.1									rna-XM_015819141.2			
N2.HOG0014947	OG0013680	n0	rna-XM_039324518.1									rna-XM_015828037.2			
N2.HOG0014948	OG0013681	n0	rna-XM_039324482.1									rna-XM_015816402.1			
N2.HOG0014949	OG0013682	n0	rna-XM_039324481.1									rna-XM_029284227.1			
N2.HOG0014950	OG0013683	n0	rna-XM_039324587.1									rna-XM_015816416.1			
N2.HOG0014951	OG0013684	n0	rna-XM_039324563.1									rna-XM_015811276.2			
N2.HOG0014952	OG0013685	n0	rna-XM_039324576.1									rna-XM_015811282.1			
N2.HOG0014953	OG0013686	n0	rna-XM_039324574.1									rna-XM_015811286.1			
N2.HOG0014954	OG0013687	n0	rna-XM_039324526.1									rna-XM_015811287.1			
N2.HOG0014955	OG0013688	n0	rna-XM_039324493.1									rna-XM_029286026.1			
N2.HOG0014956	OG0013689	n0	rna-XM_039324511.1									rna-XM_015826559.2			
N2.HOG0014957	OG0013690	n0	rna-XM_039324498.1									rna-XM_029286249.1			
N2.HOG0014958	OG0013691	n0	rna-XM_039324474.1									rna-XM_015826555.1			
N2.HOG0014959	OG0013692	n0	rna-XM_039324475.1									rna-XM_015826561.1			
N2.HOG0014960	OG0013693	n0	rna-XM_039324539.1									rna-XM_015826562.1			
N2.HOG0014961	OG0013694	n0	rna-XM_039324545.1									rna-XM_029286248.1			
N2.HOG0014962	OG0013695	n0	rna-XM_039324519.1									rna-XM_015825657.1			
N2.HOG0014963	OG0013696	n0	rna-XM_039324533.1									rna-XM_015825654.1			
N2.HOG0014964	OG0013697	n0	rna-XM_039324521.1									rna-XM_015825656.1			
N2.HOG0014965	OG0013698	n0	rna-XM_039324550.1									rna-XM_015825655.1			
N2.HOG0014966	OG0013699	n0	rna-XM_039324524.1									rna-XM_015825653.1			
N2.HOG0014967	OG0013700	n0	rna-XM_039324583.1									rna-XM_029285040.1			
N2.HOG0014968	OG0013701	n0	rna-XM_039357760.1									rna-XM_015815138.1			
N2.HOG0014969	OG0013702	n0	rna-XM_039357759.1									rna-XM_015815137.1			
N2.HOG0014970	OG0013703	n0	rna-XM_039357761.1									rna-XM_015821363.1			
N2.HOG0014971	OG0013704	n0	rna-XM_039357766.1									rna-XM_015821360.1			
N2.HOG0014972	OG0013705	n0	rna-XM_039357776.1									rna-XM_015821362.1			
N2.HOG0014973	OG0013706	n0	rna-XM_039365688.1									rna-XM_015832325.1			
N2.HOG0014974	OG0013707	n0	rna-XM_039365576.1									rna-XM_015832327.1			
N2.HOG0014975	OG0013708	n0	rna-XM_039365723.1									rna-XM_029287367.1			
N2.HOG0014976	OG0013709	n0	rna-XM_039365837.1									rna-XM_015832348.1			
N2.HOG0014977	OG0013710	n0	rna-XM_039365843.1									rna-XM_029287369.1			
N2.HOG0014978	OG0013711	n0	rna-XM_039362227.1									rna-XM_015827992.1, rna-XM_015828052.1			
N2.HOG0014979	OG0013712	n0	rna-XM_039332034.1									rna-XM_015832035.1			
N2.HOG0014980	OG0013713	n0	rna-XM_039365707.1									rna-XM_015819950.1			
N2.HOG0014981	OG0013714	n0	rna-XM_039365714.1									rna-XM_015819956.1			
N2.HOG0014982	OG0013715	n0	rna-XM_039349572.1									rna-XM_015811339.1			
N2.HOG0014983	OG0013716	n0	rna-XM_039349578.1									rna-XM_015811336.1			
N2.HOG0014984	OG0013717	n0	rna-XM_039349583.1									rna-XM_015811330.1			
N2.HOG0014985	OG0013718	n0	rna-XM_039349589.1									rna-XM_015811385.1			
N2.HOG0014986	OG0013719	n0	rna-XM_039349604.1									rna-XM_015811383.1			
N2.HOG0014987	OG0013720	n0	rna-XM_039349594.1									rna-XM_015811329.2			
N2.HOG0014988	OG0013721	n0	rna-XM_039349603.1									rna-XM_015811325.1			
N2.HOG0014989	OG0013722	n0	rna-XM_039349591.1									rna-XM_015811324.1			
N2.HOG0014990	OG0013723	n0	rna-XM_039349606.1									rna-XM_015811323.1			
N2.HOG0014991	OG0013724	n0	rna-XM_039349605.1									rna-XM_015811322.1			
N2.HOG0014992	OG0013725	n0	rna-XM_039349611.1									rna-XM_015811314.1			
N2.HOG0014993	OG0013726	n0	rna-XM_039349610.1									rna-XM_015811313.1			
N2.HOG0014994	OG0013727	n0	rna-XM_039349619.1									rna-XM_015811299.1			
N2.HOG0014995	OG0013728	n0	rna-XM_039349621.1									rna-XM_015811312.1			
N2.HOG0014996	OG0013729	n0	rna-XM_039349625.1									rna-XM_015811309.1			
N2.HOG0014997	OG0013730	n0	rna-XM_039349627.1									rna-XM_015811381.1			
N2.HOG0014998	OG0013731	n0	rna-XM_039322485.1									rna-XM_015816001.2			
N2.HOG0014999	OG0013732	n0	rna-XM_039322486.1									rna-XM_015816012.1			
N2.HOG0015000	OG0013733	n0	rna-XM_039322481.1									rna-XM_015816021.1			
N2.HOG0015001	OG0013734	n0	rna-XM_039322488.1									rna-XM_015829630.1			
N2.HOG0015002	OG0013735	n0	rna-XM_039322442.1									rna-XM_015829629.2			
N2.HOG0015003	OG0013736	n0	rna-XM_039322439.1									rna-XM_015820814.1			
N2.HOG0015004	OG0013737	n0	rna-XM_039322423.1									rna-XM_015820813.1			
N2.HOG0015005	OG0013738	n0	rna-XM_039322413.1									rna-XM_015820812.1			
N2.HOG0015006	OG0013739	n0	rna-XM_039322453.1									rna-XM_029285015.1			
N2.HOG0015007	OG0013740	n0	rna-XM_039322454.1									rna-XM_015820808.1			
N2.HOG0015008	OG0013741	n0	rna-XM_039322494.1									rna-XM_015820807.1			
N2.HOG0015009	OG0013742	n0	rna-XM_039322497.1									rna-XM_015828881.1			
N2.HOG0015010	OG0013743	n0	rna-XM_039322482.1									rna-XM_029283583.1			
N2.HOG0015011	OG0013744	n0	rna-XM_039322394.1									rna-XM_029283604.1			
N2.HOG0015012	OG0013745	n0	rna-XM_039322422.1									rna-XM_015813296.1			
N2.HOG0015013	OG0013746	n0	rna-XM_039322415.1									rna-XM_015813262.1			
N2.HOG0015014	OG0013747	n0	rna-XM_039322393.1									rna-XM_015813244.2			
N2.HOG0015015	OG0013748	n0	rna-XM_039322459.1									rna-XM_015813234.1			
N2.HOG0015016	OG0013749	n0	rna-XM_039322465.1									rna-XM_015813223.1			
N2.HOG0015017	OG0013750	n0	rna-XM_039322405.1									rna-XM_015813188.1			
N2.HOG0015018	OG0013751	n0	rna-XM_039337491.1									rna-XM_015824190.1			
N2.HOG0015019	OG0013752	n0	rna-XM_039337488.1									rna-XM_029285761.1			
N2.HOG0015020	OG0013753	n0	rna-XM_039337494.1									rna-XM_015824170.1			
N2.HOG0015021	OG0013754	n0	rna-XM_039337496.1									rna-XM_015824159.1			
N2.HOG0015022	OG0013755	n0	rna-XM_039355615.1									rna-XM_015819665.1			
N2.HOG0015023	OG0013756	n0	rna-XM_039355614.1									rna-XM_015819652.1			
N2.HOG0015024	OG0013757	n0	rna-XM_039337026.1									rna-XM_015825586.1			
N2.HOG0015025	OG0013758	n0	rna-XM_039337032.1									rna-XM_029286011.1			
N2.HOG0015026	OG0013759	n0	rna-XM_039337047.1									rna-XM_029286433.1			
N2.HOG0015027	OG0013760	n0	rna-XM_039337048.1									rna-XM_029286432.1			
N2.HOG0015028	OG0013761	n0	rna-XM_039337053.1									rna-XM_015819495.1			
N2.HOG0015029	OG0013762	n0	rna-XM_039337058.1									rna-XM_015816645.1			
N2.HOG0015030	OG0013763	n0	rna-XM_039337063.1									rna-XM_015816644.1			
N2.HOG0015031	OG0013764	n0	rna-XM_039337065.1									rna-XM_015816648.1			
N2.HOG0015032	OG0013765	n0	rna-XM_039337071.1									rna-XM_015816643.1			
N2.HOG0015033	OG0013766	n0	rna-XM_039337069.1									rna-XM_015816647.1			
N2.HOG0015034	OG0013767	n0	rna-XM_039337067.1									rna-XM_015816641.1			
N2.HOG0015035	OG0013768	n0	rna-XM_039337086.1									rna-XM_015819633.2			
N2.HOG0015036	OG0013769	n0	rna-XM_039337096.1									rna-XM_015819626.1			
N2.HOG0015037	OG0013770	n0	rna-XM_039337102.1									rna-XM_015819630.1			
N2.HOG0015038	OG0013771	n0	rna-XM_039337101.1									rna-XM_015819628.1			
N2.HOG0015039	OG0013772	n0	rna-XM_039337104.1									rna-XM_015819631.1			
N2.HOG0015040	OG0013773	n0	rna-XM_039337106.1									rna-XM_015819627.1			
N2.HOG0015041	OG0013774	n0	rna-XM_039337110.1									rna-XM_015813138.1			
N2.HOG0015042	OG0013775	n0	rna-XM_039337115.1									rna-XM_015813128.1			
N2.HOG0015043	OG0013776	n0	rna-XM_039337116.1									rna-XM_015813130.1			
N2.HOG0015044	OG0013777	n0	rna-XM_039337118.1									rna-XM_029283567.1			
N2.HOG0015045	OG0013778	n0	rna-XM_039337119.1												
N2.HOG0015046	OG0013779	n0	rna-XM_039337016.1												
N2.HOG0015047	OG0013780	n0	rna-XM_039337120.1									rna-XM_015813131.2			
N2.HOG0015048	OG0013781	n0	rna-XM_039337125.1									rna-XM_015813117.1			
N2.HOG0015049	OG0013782	n0	rna-XM_039337126.1									rna-XM_015813136.1			
N2.HOG0015050	OG0013783	n0	rna-XM_039337138.1									rna-XM_015811271.2			
N2.HOG0015051	OG0013784	n0	rna-XM_039337018.1									rna-XM_029283203.1			
N2.HOG0015052	OG0013785	n0	rna-XM_039337140.1									rna-XM_015811270.1			
N2.HOG0015053	OG0013786	n0	rna-XM_039337144.1									rna-XM_015811269.1			
N2.HOG0015054	OG0013787	n0	rna-XM_039337153.1									rna-XM_015811266.1			
N2.HOG0015055	OG0013788	n0	rna-XM_039337162.1									rna-XM_029283201.1			
N2.HOG0015056	OG0013789	n0	rna-XM_039337166.1									rna-XM_029283198.1			
N2.HOG0015057	OG0013790	n0	rna-XM_039337178.1									rna-XM_015811254.1			
N2.HOG0015058	OG0013791	n0	rna-XM_039337172.1									rna-XM_029283197.1			
N2.HOG0015059	OG0013792	n0	rna-XM_039337176.1									rna-XM_015811264.1			
N2.HOG0015060	OG0013793	n0	rna-XM_039337181.1									rna-XM_015811262.2			
N2.HOG0015061	OG0013794	n0	rna-XM_039337179.1									rna-XM_015811253.1			
N2.HOG0015062	OG0013795	n0	rna-XM_039337184.1									rna-XM_015811261.1			
N2.HOG0015063	OG0013796	n0	rna-XM_039337022.1									rna-XM_015830562.1			
N2.HOG0015064	OG0013797	n0	rna-XM_039337191.1									rna-XM_015826420.2			
N2.HOG0015065	OG0013798	n0	rna-XM_039366369.1									rna-XM_015819969.1			
N2.HOG0015066	OG0013799	n0	rna-XM_039366373.1									rna-XM_015819968.2			
N2.HOG0015067	OG0013800	n0	rna-XM_039366350.1									rna-XM_015817124.1			
N2.HOG0015068	OG0013801	n0	rna-XM_039366335.1									rna-XM_015817118.2			
N2.HOG0015069	OG0013802	n0	rna-XM_039366343.1									rna-XM_015817117.1			
N2.HOG0015070	OG0013803	n0	rna-XM_039366368.1									rna-XM_015817116.2			
N2.HOG0015071	OG0013804	n0	rna-XM_039344878.1									rna-XM_029287248.1			
N2.HOG0015072	OG0013805	n0	rna-XM_039344953.1									rna-XM_015831669.2			
N2.HOG0015073	OG0013806	n0	rna-XM_039344926.1									rna-XM_015831637.2			
N2.HOG0015074	OG0013807	n0	rna-XM_039344898.1									rna-XM_015831646.1			
N2.HOG0015075	OG0013808	n0	rna-XM_039344939.1									rna-XM_015831668.1			
N2.HOG0015076	OG0013809	n0	rna-XM_039344948.1									rna-XM_015831667.2			
N2.HOG0015077	OG0013810	n0	rna-XM_039344936.1									rna-XM_029287242.1			
N2.HOG0015078	OG0013811	n0	rna-XM_039344919.1									rna-XM_015831627.1			
N2.HOG0015079	OG0013812	n0	rna-XM_039344917.1									rna-XM_029287246.1			
N2.HOG0015080	OG0013813	n0	rna-XM_039344876.1									rna-XM_029287245.1			
N2.HOG0015081	OG0013814	n0	rna-XM_039344845.1									rna-XM_029287244.1			
N2.HOG0015082	OG0013815	n0	rna-XM_039344958.1									rna-XM_015831658.2			
N2.HOG0015083	OG0013816	n0	rna-XM_039344849.1									rna-XM_015831657.1			
N2.HOG0015084	OG0013817	n0	rna-XM_039344967.1									rna-XM_029286265.1			
N2.HOG0015085	OG0013818	n0	rna-XM_039344971.1									rna-XM_029286264.1			
N2.HOG0015086	OG0013819	n0	rna-XM_039344977.1									rna-XM_015826611.1			
N2.HOG0015087	OG0013820	n0	rna-XM_039344846.1									rna-XM_015826610.1			
N2.HOG0015088	OG0013821	n0	rna-XM_039344981.1									rna-XM_015824349.1			
N2.HOG0015089	OG0013822	n0	rna-XM_039345002.1									rna-XM_029285763.1			
N2.HOG0015090	OG0013823	n0	rna-XM_039345031.1									rna-XM_015824347.1			
N2.HOG0015091	OG0013824	n0	rna-XM_039344997.1									rna-XM_015824344.1			
N2.HOG0015092	OG0013825	n0	rna-XM_039345004.1									rna-XM_015824342.1			
N2.HOG0015093	OG0013826	n0	rna-XM_039345048.1									rna-XM_015824338.1			
N2.HOG0015094	OG0013827	n0	rna-XM_039345055.1									rna-XM_015824353.1			
N2.HOG0015095	OG0013828	n0	rna-XM_039345050.1									rna-XM_029285762.1			
N2.HOG0015096	OG0013829	n0	rna-XM_039345063.1									rna-XM_015824335.1			
N2.HOG0015097	OG0013830	n0	rna-XM_039345068.1									rna-XM_015824334.1			
N2.HOG0015098	OG0013831	n0	rna-XM_039345066.1									rna-XM_015828692.1			
N2.HOG0015099	OG0013832	n0	rna-XM_039345086.1									rna-XM_015825602.1			
N2.HOG0015100	OG0013833	n0	rna-XM_039345092.1									rna-XM_015825599.1			
N2.HOG0015101	OG0013834	n0	rna-XM_039345079.1									rna-XM_015825598.1			
N2.HOG0015102	OG0013835	n0	rna-XM_039345093.1									rna-XM_015825597.1			
N2.HOG0015103	OG0013836	n0	rna-XM_039345109.1									rna-XM_029286014.1			
N2.HOG0015104	OG0013837	n0	rna-XM_039345115.1									rna-XM_015826111.1			
N2.HOG0015105	OG0013838	n0	rna-XM_039345114.1									rna-XM_015826114.1			
N2.HOG0015106	OG0013839	n0	rna-XM_039345118.1									rna-XM_015826113.1			
N2.HOG0015107	OG0013840	n0	rna-XM_039345119.1									rna-XM_015822669.1			
N2.HOG0015108	OG0013841	n0	rna-XM_039345152.1									rna-XM_015822672.1			
N2.HOG0015109	OG0013842	n0	rna-XM_039345131.1									rna-XM_015822665.1			
N2.HOG0015110	OG0013843	n0	rna-XM_039345154.1									rna-XM_015820341.1			
N2.HOG0015111	OG0013844	n0	rna-XM_039345156.1									rna-XM_015820340.1			
N2.HOG0015112	OG0013845	n0	rna-XM_039345158.1									rna-XM_015820339.1			
N2.HOG0015113	OG0013846	n0	rna-XM_039344855.1									rna-XM_015820338.1			
