# BUSCO version is: 5.3.2 
# The lineage dataset is: tetrapoda_odb10 (Creation date: 2021-02-19, number of genomes: 38, number of BUSCOs: 5310)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
292062at32523	Complete	HiC_scaffold_3	211621743	211627566	-	232.4	167	https://www.orthodb.org/v10?query=292062at32523	B-cell lymphoma/leukemia 10
292094at32523	Fragmented	HiC_scaffold_1	51339381	51395787	-	130.0	55	https://www.orthodb.org/v10?query=292094at32523	cysteine-rich PDZ-binding protein
292138at32523	Complete	HiC_scaffold_1	200901132	200910235	+	233.4	117	https://www.orthodb.org/v10?query=292138at32523	nuclear nucleic acid-binding protein C1D
292186at32523	Complete	HiC_scaffold_16	213932	214828	+	237.6	200	https://www.orthodb.org/v10?query=292186at32523	UBX domain-containing protein 10
292189at32523	Complete	HiC_scaffold_4	80344650	80353474	+	333.5	235	https://www.orthodb.org/v10?query=292189at32523	peroxisome assembly protein 26
292234at32523	Complete	HiC_scaffold_13	1249711	1253428	+	117.0	57	https://www.orthodb.org/v10?query=292234at32523	transcription initiation factor IIA subunit 2
292288at32523	Complete	HiC_scaffold_6	78384732	78390410	+	196.7	113	https://www.orthodb.org/v10?query=292288at32523	phosphatidylinositol N-acetylglucosaminyltransferase subunit P
292291at32523	Complete	HiC_scaffold_1	429298391	429303608	-	143.7	85	https://www.orthodb.org/v10?query=292291at32523	Mitochondrial ribosomal protein L54
292367at32523	Complete	HiC_scaffold_10	22726675	22731067	-	115.2	75	https://www.orthodb.org/v10?query=292367at32523	DNA repair protein SWI5 homolog
292469at32523	Complete	HiC_scaffold_14	7965874	7967554	-	307.6	179	https://www.orthodb.org/v10?query=292469at32523	Mitochondrial ribosomal protein S34
292567at32523	Complete	HiC_scaffold_1	420315851	420318746	+	165.4	77	https://www.orthodb.org/v10?query=292567at32523	dynein light chain 4, axonemal
292703at32523	Complete	HiC_scaffold_4	69089611	69097695	-	145.2	123	https://www.orthodb.org/v10?query=292703at32523	uncharacterized protein C12orf45 homolog
292777at32523	Complete	HiC_scaffold_1	58677308	58682124	+	222.6	111	https://www.orthodb.org/v10?query=292777at32523	neudesin
293046at32523	Complete	HiC_scaffold_16	5076948	5081187	-	314.5	161	https://www.orthodb.org/v10?query=293046at32523	protein LZIC
293098at32523	Complete	HiC_scaffold_3	253477393	253481338	+	277.2	204	https://www.orthodb.org/v10?query=293098at32523	tumor necrosis factor ligand superfamily member 6
293193at32523	Fragmented	HiC_scaffold_2	50320204	50323129	-	111.7	58	https://www.orthodb.org/v10?query=293193at32523	bis(5'-adenosyl)-triphosphatase
293246at32523	Complete	HiC_scaffold_2	308801101	308802068	-	177.4	121	https://www.orthodb.org/v10?query=293246at32523	Rieske domain-containing protein
293248at32523	Complete	HiC_scaffold_7	91344253	91362250	+	196.8	121	https://www.orthodb.org/v10?query=293248at32523	transmembrane protein 128
293250at32523	Complete	HiC_scaffold_3	176974399	176976265	+	186.3	104	https://www.orthodb.org/v10?query=293250at32523	serine/arginine-rich splicing factor 3
293253at32523	Complete	HiC_scaffold_3	241117068	241125891	-	193.4	124	https://www.orthodb.org/v10?query=293253at32523	tRNA-splicing endonuclease subunit Sen15
293264at32523	Complete	HiC_scaffold_1	178667423	178667932	-	169.5	108	https://www.orthodb.org/v10?query=293264at32523	mesogenin-1
293265at32523	Complete	HiC_scaffold_1	502822	517681	+	216.4	131	https://www.orthodb.org/v10?query=293265at32523	transmembrane protein 199
293285at32523	Complete	HiC_scaffold_4	51695672	51708557	-	229.9	216	https://www.orthodb.org/v10?query=293285at32523	Kit ligand
293308at32523	Missing
293354at32523	Complete	HiC_scaffold_1	145706890	145711497	+	149.8	101	https://www.orthodb.org/v10?query=293354at32523	glycoprotein hormones alpha chain
293431at32523	Complete	HiC_scaffold_1	426289291	426298175	-	219.8	121	https://www.orthodb.org/v10?query=293431at32523	pleckstrin homology domain-containing family J member 1
293550at32523	Missing
293628at32523	Complete	HiC_scaffold_1	168684027	168711687	+	218.1	134	https://www.orthodb.org/v10?query=293628at32523	testis development-related protein
293635at32523	Complete	HiC_scaffold_4	118152475	118168133	-	230.1	164	https://www.orthodb.org/v10?query=293635at32523	transmembrane protein 212
293808at32523	Complete	HiC_scaffold_11	3736596	3745046	+	208.7	139	https://www.orthodb.org/v10?query=293808at32523	M-phase phosphoprotein 6
293833at32523	Complete	HiC_scaffold_3	151286449	151295722	-	241.5	181	https://www.orthodb.org/v10?query=293833at32523	tumor protein p53-inducible nuclear protein 2
293881at32523	Complete	HiC_scaffold_10	19819826	19821117	+	182.4	101	https://www.orthodb.org/v10?query=293881at32523	endothelial differentiation-related factor 1
293975at32523	Complete	HiC_scaffold_14	455276	455933	+	143.0	97	https://www.orthodb.org/v10?query=293975at32523	lipopolysaccharide-induced tumor necrosis factor-alpha factor
294083at32523	Complete	HiC_scaffold_7	13755907	13799411	+	330.1	179	https://www.orthodb.org/v10?query=294083at32523	Fibroblast growth factor
294091at32523	Complete	HiC_scaffold_4	59902437	59911525	+	133.6	67	https://www.orthodb.org/v10?query=294091at32523	PHD finger-like domain-containing protein 5A
294122at32523	Complete	HiC_scaffold_3	114784887	114805610	+	156.0	106	https://www.orthodb.org/v10?query=294122at32523	p53 and DNA damage-regulated protein 1
294199at32523	Complete	HiC_scaffold_3	32262569	32273468	-	196.0	161	https://www.orthodb.org/v10?query=294199at32523	Ribosome binding factor A
294368at32523	Complete	HiC_scaffold_9	3758374	3759684	+	415.8	230	https://www.orthodb.org/v10?query=294368at32523	axonemal dynein light intermediate polypeptide 1
294369at32523	Complete	HiC_scaffold_1	311124244	311168367	-	298.0	149	https://www.orthodb.org/v10?query=294369at32523	interferon-induced transmembrane protein 10
294423at32523	Complete	HiC_scaffold_3	23262953	23271983	-	169.8	128	https://www.orthodb.org/v10?query=294423at32523	biogenesis of lysosome-related organelles complex 1 subunit 5
294624at32523	Complete	HiC_scaffold_1	100979152	100990303	+	204.6	98	https://www.orthodb.org/v10?query=294624at32523	Dynein light chain Tctex-type 1
294658at32523	Complete	HiC_scaffold_6	79780310	79780675	-	183.1	103	https://www.orthodb.org/v10?query=294658at32523	potassium voltage-gated channel subfamily E member 2
294759at32523	Complete	HiC_scaffold_5	104849963	104877169	+	179.8	117	https://www.orthodb.org/v10?query=294759at32523	CKLF-like MARVEL transmembrane domain-containing protein 7
294765at32523	Complete	HiC_scaffold_10	15361908	15365906	+	156.6	108	https://www.orthodb.org/v10?query=294765at32523	Solute carrier family 31 member 2
294769at32523	Complete	HiC_scaffold_14	8234623	8243489	-	197.8	139	https://www.orthodb.org/v10?query=294769at32523	jupiter microtubule associated homolog 2
294806at32523	Complete	HiC_scaffold_14	9183826	9194839	+	306.8	375	https://www.orthodb.org/v10?query=294806at32523	uncharacterized protein C16orf59 homolog
294828at32523	Complete	HiC_scaffold_1	438485460	438486145	+	212.8	96	https://www.orthodb.org/v10?query=294828at32523	U6 snRNA-associated Sm-like protein LSm7
294963at32523	Complete	HiC_scaffold_1	330466897	330491375	+	366.2	258	https://www.orthodb.org/v10?query=294963at32523	coiled-coil domain-containing protein 34
295107at32523	Complete	HiC_scaffold_11	22285124	22285573	+	234.9	118	https://www.orthodb.org/v10?query=295107at32523	CCAAT/enhancer-binding protein gamma
295209at32523	Complete	HiC_scaffold_8	29948556	29949762	+	227.9	162	https://www.orthodb.org/v10?query=295209at32523	myelin protein zero-like protein 2
295457at32523	Complete	HiC_scaffold_4	199281043	199281471	+	172.2	97	https://www.orthodb.org/v10?query=295457at32523	Atonal bHLH transcription factor 7
295641at32523	Complete	HiC_scaffold_5	152067189	152069323	-	217.4	109	https://www.orthodb.org/v10?query=295641at32523	coiled-coil domain-containing protein 126
295654at32523	Complete	HiC_scaffold_1	312682150	312683181	+	287.3	274	https://www.orthodb.org/v10?query=295654at32523	protein TSSC4
295685at32523	Complete	HiC_scaffold_5	147799948	147805577	-	258.3	425	https://www.orthodb.org/v10?query=295685at32523	WAS/WASL-interacting protein family member 3
295931at32523	Complete	HiC_scaffold_4	157307777	157314364	+	166.8	76	https://www.orthodb.org/v10?query=295931at32523	BLOC-1-related complex subunit 7
296017at32523	Complete	HiC_scaffold_8	27339388	27341464	+	136.0	124	https://www.orthodb.org/v10?query=296017at32523	thy-1 membrane glycoprotein
296085at32523	Complete	HiC_scaffold_9	55607	56276	-	115.8	160	https://www.orthodb.org/v10?query=296085at32523	Chromosome 1 open reading frame 109
296115at32523	Complete	HiC_scaffold_3	178040006	178041366	+	143.0	92	https://www.orthodb.org/v10?query=296115at32523	Colipase
296274at32523	Complete	HiC_scaffold_2	144000142	144007016	+	263.0	136	https://www.orthodb.org/v10?query=296274at32523	nudC domain-containing protein 2
296383at32523	Complete	HiC_scaffold_3	143917007	143921452	-	187.5	138	https://www.orthodb.org/v10?query=296383at32523	syndecan-4
296396at32523	Complete	HiC_scaffold_6	136276360	136277421	+	359.3	297	https://www.orthodb.org/v10?query=296396at32523	coiled-coil domain-containing protein 89
296497at32523	Complete	HiC_scaffold_4	32976121	32976522	-	213.0	111	https://www.orthodb.org/v10?query=296497at32523	transmembrane protein 60
296516at32523	Complete	HiC_scaffold_3	159149195	159153922	-	164.8	101	https://www.orthodb.org/v10?query=296516at32523	thyrotropin subunit beta
296574at32523	Complete	HiC_scaffold_4	22647547	22650140	-	233.6	155	https://www.orthodb.org/v10?query=296574at32523	EKC/KEOPS complex subunit TPRKB
296580at32523	Complete	HiC_scaffold_5	59545449	59602614	-	119.7	139	https://www.orthodb.org/v10?query=296580at32523	B-cell antigen receptor complex-associated protein beta chain
296619at32523	Complete	HiC_scaffold_2	59964875	59980448	+	249.0	159	https://www.orthodb.org/v10?query=296619at32523	PRA1 family protein
296706at32523	Missing
296748at32523	Complete	HiC_scaffold_7	69580594	69592831	+	134.2	76	https://www.orthodb.org/v10?query=296748at32523	small integral membrane protein 14
296812at32523	Complete	HiC_scaffold_5	164434402	164441355	+	205.2	101	https://www.orthodb.org/v10?query=296812at32523	BET1 homolog
296853at32523	Complete	HiC_scaffold_3	31607341	31609567	+	223.5	118	https://www.orthodb.org/v10?query=296853at32523	acyl-coenzyme A thioesterase 13
296855at32523	Complete	HiC_scaffold_6	82099302	82155207	-	193.8	119	https://www.orthodb.org/v10?query=296855at32523	MAP3K7 C-terminal-like protein
296861at32523	Complete	HiC_scaffold_14	9372018	9374667	-	117.7	75	https://www.orthodb.org/v10?query=296861at32523	protein FAM195A
296888at32523	Complete	HiC_scaffold_1	169392452	169400290	-	178.7	107	https://www.orthodb.org/v10?query=296888at32523	transmembrane protein 18
297033at32523	Fragmented	HiC_scaffold_4	99571223	99574029	-	106.2	81	https://www.orthodb.org/v10?query=297033at32523	osteocrin
297197at32523	Complete	HiC_scaffold_7	32413689	32414222	-	230.5	158	https://www.orthodb.org/v10?query=297197at32523	TRAF-interacting protein with FHA domain-containing protein A
297345at32523	Complete	HiC_scaffold_3	199450338	199457792	+	234.0	144	https://www.orthodb.org/v10?query=297345at32523	tctex1 domain-containing protein 1
297609at32523	Complete	HiC_scaffold_2	75298452	75304004	+	148.0	189	https://www.orthodb.org/v10?query=297609at32523	thyrotropin releasing hormone
297640at32523	Complete	HiC_scaffold_4	101443198	101458428	-	147.0	94	https://www.orthodb.org/v10?query=297640at32523	somatostatin
297684at32523	Complete	HiC_scaffold_2	232244391	232246511	+	179.1	90	https://www.orthodb.org/v10?query=297684at32523	Mitochondrial ribosomal protein L51
297915at32523	Complete	HiC_scaffold_5	110235924	110261928	+	138.6	105	https://www.orthodb.org/v10?query=297915at32523	coiled-coil domain-containing protein 12
298011at32523	Complete	HiC_scaffold_5	138895006	138980663	-	139.0	78	https://www.orthodb.org/v10?query=298011at32523	COX assembly mitochondrial protein
298029at32523	Fragmented	HiC_scaffold_5	162216148	162231594	-	77.9	55	https://www.orthodb.org/v10?query=298029at32523	Tachykinin precursor 1
298187at32523	Complete	HiC_scaffold_2	290495184	290516276	+	122.1	78	https://www.orthodb.org/v10?query=298187at32523	Glutaredoxin-like protein
298204at32523	Duplicated	HiC_scaffold_1	135028605	135028955	-	236.9	111	https://www.orthodb.org/v10?query=298204at32523	Small nuclear ribonucleoprotein D1 polypeptide
298204at32523	Duplicated	HiC_scaffold_2	70996154	70996510	+	247.2	111	https://www.orthodb.org/v10?query=298204at32523	Small nuclear ribonucleoprotein D1 polypeptide
298237at32523	Complete	HiC_scaffold_6	66855169	66950289	-	272.5	144	https://www.orthodb.org/v10?query=298237at32523	transmembrane protein 47
298305at32523	Complete	HiC_scaffold_4	8591643	8595175	+	170.2	81	https://www.orthodb.org/v10?query=298305at32523	LSM8 homolog, U6 small nuclear RNA associated
298394at32523	Complete	HiC_scaffold_5	75781795	75786329	-	138.4	93	https://www.orthodb.org/v10?query=298394at32523	cholecystokinin
298630at32523	Complete	HiC_scaffold_4	149569710	149583266	-	165.6	132	https://www.orthodb.org/v10?query=298630at32523	pituitary tumor-transforming gene 1 protein-interacting protein
298947at32523	Complete	HiC_scaffold_14	5339486	5339995	-	188.9	142	https://www.orthodb.org/v10?query=298947at32523	Basic helix-loop-helix family member a15
299063at32523	Complete	HiC_scaffold_4	111002621	111006697	+	183.1	92	https://www.orthodb.org/v10?query=299063at32523	mitochondrial import inner membrane translocase subunit TIM14
299122at32523	Complete	HiC_scaffold_2	54189510	54190576	+	131.1	87	https://www.orthodb.org/v10?query=299122at32523	sentan
299214at32523	Complete	HiC_scaffold_8	6640083	6647431	-	199.2	96	https://www.orthodb.org/v10?query=299214at32523	U6 snRNA-associated Sm-like protein LSm1
299311at32523	Complete	HiC_scaffold_6	111597424	111639733	+	245.9	214	https://www.orthodb.org/v10?query=299311at32523	neuromodulin
299312at32523	Complete	HiC_scaffold_2	93749999	93794021	-	177.2	158	https://www.orthodb.org/v10?query=299312at32523	Shisa family member 5
299383at32523	Complete	HiC_scaffold_8	16260467	16264268	+	167.9	107	https://www.orthodb.org/v10?query=299383at32523	sperm surface protein Sp17
299480at32523	Fragmented	HiC_scaffold_11	24210726	24221629	+	125.9	86	https://www.orthodb.org/v10?query=299480at32523	agouti-related protein
299492at32523	Complete	HiC_scaffold_4	61663431	61667214	+	115.6	104	https://www.orthodb.org/v10?query=299492at32523	active regulator of SIRT1
299630at32523	Complete	HiC_scaffold_4	64611296	64620742	+	130.1	98	https://www.orthodb.org/v10?query=299630at32523	parvalbumin alpha
299633at32523	Complete	HiC_scaffold_1	153954847	153958548	-	135.9	74	https://www.orthodb.org/v10?query=299633at32523	succinate dehydrogenase assembly factor 4, mitochondrial
299737at32523	Complete	HiC_scaffold_4	59387306	59392615	+	167.6	97	https://www.orthodb.org/v10?query=299737at32523	NADH dehydrogenase 
299794at32523	Complete	HiC_scaffold_1	211947916	211969940	-	153.6	164	https://www.orthodb.org/v10?query=299794at32523	protein FAM207A
299876at32523	Complete	HiC_scaffold_12	20557956	20576215	+	175.8	173	https://www.orthodb.org/v10?query=299876at32523	CD99 antigen-like protein 2
299975at32523	Complete	HiC_scaffold_1	303022943	303024451	-	155.0	87	https://www.orthodb.org/v10?query=299975at32523	BET1-like protein
300008at32523	Complete	HiC_scaffold_14	19019378	19020561	+	142.8	80	https://www.orthodb.org/v10?query=300008at32523	methionine-R-sulfoxide reductase B1
300031at32523	Complete	HiC_scaffold_1	93030394	93041435	-	193.8	201	https://www.orthodb.org/v10?query=300031at32523	uncharacterized protein C1orf131 homolog
300158at32523	Fragmented	HiC_scaffold_3	80574974	80586392	+	50.9	50	https://www.orthodb.org/v10?query=300158at32523	brain and acute leukemia cytoplasmic protein
300164at32523	Complete	HiC_scaffold_10	24422717	24427337	-	123.1	87	https://www.orthodb.org/v10?query=300164at32523	Chromosome 9 open reading frame 116
300364at32523	Complete	HiC_scaffold_10	8349668	8352039	-	243.5	162	https://www.orthodb.org/v10?query=300364at32523	39S ribosomal protein L40, mitochondrial
300642at32523	Complete	HiC_scaffold_1	68536619	68551526	-	166.9	80	https://www.orthodb.org/v10?query=300642at32523	protein LBH
300700at32523	Complete	HiC_scaffold_4	31586202	31590597	-	138.2	91	https://www.orthodb.org/v10?query=300700at32523	EF-hand calcium binding domain 10 
300772at32523	Complete	HiC_scaffold_8	14434286	14434570	-	164.8	88	https://www.orthodb.org/v10?query=300772at32523	Transcriptional and immune response regulator
300815at32523	Complete	HiC_scaffold_6	39318891	39323465	-	260.6	189	https://www.orthodb.org/v10?query=300815at32523	ashwin
300828at32523	Complete	HiC_scaffold_1	8613851	8619479	+	146.5	110	https://www.orthodb.org/v10?query=300828at32523	zinc finger HIT domain-containing protein 3
300997at32523	Complete	HiC_scaffold_2	75363431	75366958	-	273.3	147	https://www.orthodb.org/v10?query=300997at32523	Mitochondrial ribosomal protein S25
