accession,idtype,id
Q5U316,Gene_Name,Rab35
Q96AX2,Gene_Name,RAB37
Q9JKM7,Gene_Name,Rab37
Q0IIG7,Gene_Name,RAB5A
P61271,Gene_Name,RAB5A
Q5ZHW4,Gene_Name,RAB5B
Q98932,Gene_Name,RAB5C
P11023,Gene_Name,RAB3A
P63012,Gene_Name,Rab3a
P20337,Gene_Name,RAB3B
P10949,Gene_Name,RAB3C
P35276,Gene_Name,Rab3d
Q96QF0,Gene_Name,RAB3IP
Q5R7L7,Gene_Name,RAB5C
Q1KME6,Gene_Name,RAB6A
Q9WVB1,Gene_Name,Rab6a
P61294,Gene_Name,Rab6b
P51150,Gene_Name,Rab7a
Q99KL7,Gene_Name,Rab28
Q90965,Gene_Name,RAB2A
Q5R6B6,Gene_Name,RAB2A
Q923S9,Gene_Name,Rab30
Q13636,Gene_Name,RAB31
Q53B90,Gene_Name,Rab43
Q2TBH7,Gene_Name,RAB4A
Q68EK7,Gene_Name,rab4b
Q5F470,Gene_Name,RAB8A
Q92930,Gene_Name,RAB8B
P51151,Gene_Name,RAB9A
Q5R4W9,Gene_Name,RAB9B
Q15276,Gene_Name,RABEP1
O35551,Gene_Name,Rabep1
P60764,Gene_Name,Rac3
P40792,Gene_Name,Rac1
Q6RUV5,Gene_Name,Rac1
P15153,Gene_Name,RAC2
Q32LJ6,Gene_Name,RABL3
P63245,Gene_Name,Rack1
O18973,Gene_Name,RABGEF1
P40220,Gene_Name,CRABP1
Q5R2J5,Gene_Name,CRABP1
P29373,Gene_Name,CRABP2
Q5R7X9,Gene_Name,RAD1
O60216,Gene_Name,RAD21
Q08297,Gene_Name,Rad51
O12944,Gene_Name,RAD54L
A5GFN6,Gene_Name,RAE1
P05625,Gene_Name,RAF1
P46060,Gene_Name,RANGAP1
P63320,Gene_Name,RALA
Q5R4B8,Gene_Name,RALB
Q86SE5,Gene_Name,RALYL
Q9PU45,Gene_Name,RDX
A1L252,Gene_Name,ranbp9
Q96S59,Gene_Name,RANBP9
P43487,Gene_Name,RANBP1
P34022,Gene_Name,Ranbp1
P42558,Gene_Name,RAN
P52301,Gene_Name,ran
P62836,Gene_Name,Rap1a
Q5RDM6,Gene_Name,RAP1B
P10114,Gene_Name,RAP2A
Q5R988,Gene_Name,RAP2A
P61227,Gene_Name,Rap2b
Q8BU31,Gene_Name,Rap2c
O42393,Gene_Name,RAPSN
Q91392,Gene_Name,rarga
P18911,Gene_Name,Rarg
P18516,Gene_Name,RARG
Q90271,Gene_Name,raraa
Q90966,Gene_Name,RARA
P22448,Gene_Name,RARB
Q9W6B3,Gene_Name,RARB
P50904,Gene_Name,Rasa1
Q15283,Gene_Name,RASA2
Q14644,Gene_Name,RASA3
Q9Y272,Gene_Name,RASD1
P09851,Gene_Name,RASA1
P20936,Gene_Name,RASA1
P50749,Gene_Name,RASSF2
P01116,Gene_Name,KRAS
Q8NHQ8,Gene_Name,RASSF8
P08642,Gene_Name,HRAS
P79800,Gene_Name,KRAS
P01117,Gene_Name,K-RAS
O14807,Gene_Name,MRAS
Q5F352,Gene_Name,NRAS
Q5ZJN2,Gene_Name,RAB11A
Q9UL26,Gene_Name,RAB22A
Q9W7I5,Gene_Name,RBBP4
Q60972,Gene_Name,Rbbp4
P23640,Gene_Name,Rab27a
O00194,Gene_Name,RAB27B
Q14088,Gene_Name,RAB33A
Q5ZHV1,Gene_Name,RAB33B
Q8BHD0,Gene_Name,Rab39a
Q17QU4,Gene_Name,RAB39B
Q96DA2,Gene_Name,RAB39B
Q15291,Gene_Name,RBBP5
Q15042,Gene_Name,RAB3GAP1
Q12829,Gene_Name,RAB40B
Q8VHQ4,Gene_Name,Rab40c
Q8IUD2,Gene_Name,ERC1
Q99MI1,Gene_Name,Erc1
A2AWA9,Gene_Name,Rabgap1
E9Q9D5,Gene_Name,Rabl2
Q5R573,Gene_Name,RABL2A
Q9CR83,Gene_Name,Rbm18
Q5R6W3,Gene_Name,RBM18
Q6NZN0,Gene_Name,Rbm26
Q5ZJX4,Gene_Name,RBM38
Q4R2Z0,Gene_Name,RBM46
P86049,Gene_Name,Rbm46
Q91WT8,Gene_Name,Rbm47
Q5ZM16,Gene_Name,RBM22
Q9BX46,Gene_Name,RBM24
D3Z4I3,Gene_Name,Rbm24
M0R7T6,Gene_Name,Rbm24
Q5T8P6,Gene_Name,RBM26
Q1RMU5,Gene_Name,RBM5
Q27W01,Gene_Name,Rbm8a
B5DGI7,Gene_Name,rbm8a
Q3ZBP3,Gene_Name,RBMS1
P29558,Gene_Name,RBMS1
Q15434,Gene_Name,RBMS2
Q6XE24,Gene_Name,RBMS3
Q5RBD3,Gene_Name,RBMS3
Q5RC80,Gene_Name,RBM39
Q925G0,Gene_Name,Rbm3
Q4V898,Gene_Name,Rbmx
Q6VN19,Gene_Name,Ranbp10
Q9H2T7,Gene_Name,RANBP17
Q15311,Gene_Name,RALBP1
Q93062,Gene_Name,RBPMS
A3KMV8,Gene_Name,RANBP10
Q1LUS8,Gene_Name,ranbp10
Q9W6I1,Gene_Name,RBPMS2
Q9WTZ1,Gene_Name,Rnf7
Q5TC82,Gene_Name,RC3H1
P62878,Gene_Name,Rbx1
Q9UBF6,Gene_Name,RNF7
Q5ZJV6,Gene_Name,RCAN3
Q865S0,Gene_Name,EBAG9
Q8JFQ2,Gene_Name,lmo1
P25800,Gene_Name,LMO1
P25791,Gene_Name,LMO2
Q8NDN9,Gene_Name,RCBTB1
Q99LJ7,Gene_Name,Rcbtb2
Q5RCZ7,Gene_Name,RCBTB2
Q6P798,Gene_Name,Rcbtb2
Q6NYE2,Gene_Name,rcc2
Q9P258,Gene_Name,RCC2
Q9JJT0,Gene_Name,Rcl1
Q05186,Gene_Name,Rcn1
Q9UKL0,Gene_Name,RCOR1
Q5ZJ40,Gene_Name,RCOR3
Q9P2K3,Gene_Name,RCOR3
P54725,Gene_Name,RAD23A
P54726,Gene_Name,Rad23a
Q29RK4,Gene_Name,RAD23B
P54727,Gene_Name,RAD23B
Q8VCH7,Gene_Name,Rdh10
Q80ZF7,Gene_Name,Rdh10
Q9HBH5,Gene_Name,RDH14
A0A1D5PUP4,Gene_Name,RECK
O95980,Gene_Name,RECK
Q91ZS8,Gene_Name,Adarb1
P51400,Gene_Name,Adarb1
Q5NVI3,Gene_Name,IK
Q66HG8,Gene_Name,Ik
Q8BGH4,Gene_Name,Reep1
Q6NUK4,Gene_Name,REEP3
Q9P260,Gene_Name,RELCH
Q148V7,Gene_Name,Relch
O93574,Gene_Name,RELN
P78509,Gene_Name,RELN
Q6AXS4,Gene_Name,Atp6ap2
Q92900,Gene_Name,UPF1
A2AT37,Gene_Name,Upf2
Q96D71,Gene_Name,REPS1
Q9P2R6,Gene_Name,RERE
Q96A58,Gene_Name,RERG
P02696,Gene_Name,Rbp1
P58268,Gene_Name,REQ
Q61103,Gene_Name,Dpf2
Q5ZHM5,Gene_Name,RER1
P53033,Gene_Name,RFC2
P40938,Gene_Name,RFC3
Q8R323,Gene_Name,Rfc3
P35249,Gene_Name,RFC4
Q9D0F6,Gene_Name,Rfc5
Q17QD3,Gene_Name,RBFOX1
Q9NWB1,Gene_Name,RBFOX1
Q95KI0,Gene_Name,RBFOX1
Q5NVN8,Gene_Name,RBFOX1
A6QPR6,Gene_Name,RBFOX2
Q8BP71,Gene_Name,Rbfox2
A1A5R1,Gene_Name,Rbfox2
A6NFN3,Gene_Name,RBFOX3
P22670,Gene_Name,RFX1
P48380,Gene_Name,RFX3
Q4R3I8,Gene_Name,RFX3
Q33E94,Gene_Name,RFX4
A0JM95,Gene_Name,rasgef1a
A4IFE4,Gene_Name,RASGEF1B
Q9H0H5,Gene_Name,RACGAP1
Q5RC04,Gene_Name,RASGEF1B
Q8N431,Gene_Name,RASGEF1C
Q9NZL6,Gene_Name,RGL1
Q8JG54,Gene_Name,RGMA
Q96B86,Gene_Name,RGMA
Q6GYQ0,Gene_Name,RALGAPA1
Q5ZJK0,Gene_Name,RALGPS1
Q5JS13,Gene_Name,RALGPS1
Q9PWA0,Gene_Name,RGS17
A2AR50,Gene_Name,Ralgps1
Q13972,Gene_Name,RASGRF1
O14827,Gene_Name,RASGRF2
Q2KHW7,Gene_Name,RGS10
Q9Z2H2,Gene_Name,Rgs6
O46470,Gene_Name,RGS7
P49802,Gene_Name,RGS7
P57771,Gene_Name,RGS8
P49804,Gene_Name,Rgs8
O94844,Gene_Name,RHOBTB1
Q9BYZ6,Gene_Name,RHOBTB2
Q6XL41,Gene_Name,RHCG
A7YWH9,Gene_Name,RHBDF1
B0VX73,Gene_Name,RHBDF1
A9L8T6,Gene_Name,RHBDF1
Q62639,Gene_Name,Rheb
Q96D21,Gene_Name,RASD2
P83509,Gene_Name,ARHGAP35
Q8N264,Gene_Name,ARHGAP24
Q5U2Z7,Gene_Name,Arhgap24
Q5ZMW5,Gene_Name,ARHGAP26
P18890,Gene_Name,Arhgap39
A6NI28,Gene_Name,ARHGAP42
Q17R89,Gene_Name,ARHGAP44
F1LQX4,Gene_Name,Arhgap44
Q13017,Gene_Name,ARHGAP5
A7E300,Gene_Name,DLC1
B9VTT2,Gene_Name,DLC1
O75783,Gene_Name,RHBDL1
Q8VC82,Gene_Name,Rhbdl1
O88779,Gene_Name,Rhbdl1
P58873,Gene_Name,Rhbdl3
P62747,Gene_Name,Rhob
Q9PSX7,Gene_Name,RHOC
P84096,Gene_Name,Rhog
P24406,Gene_Name,RHOA
Q5REY6,Gene_Name,RHOA
P61589,Gene_Name,Rhoa
Q9H4E5,Gene_Name,RHOJ
P17081,Gene_Name,RHOQ
A5D7J5,Gene_Name,RHOU
Q7L0Q8,Gene_Name,RHOU
Q8VDU1,Gene_Name,Rhov
Q9Z1Y0,Gene_Name,Rhov
Q4ADV7,Gene_Name,RIC1
Q5ZL77,Gene_Name,RIC8A
Q6R327,Gene_Name,RICTOR
Q8QFX1,Gene_Name,RIMBP2
O15034,Gene_Name,RIMBP2
Q0VCE9,Gene_Name,RIMKLB
Q86UR5,Gene_Name,RIMS1
Q99NE5,Gene_Name,Rims1
Q9JIR4,Gene_Name,Rims1
Q9UQ26,Gene_Name,RIMS2
Q9EQZ7,Gene_Name,Rims2
Q9UJD0,Gene_Name,RIMS3
Q9CQJ4,Gene_Name,Rnf2
Q9H426,Gene_Name,RIMS4
O14730,Gene_Name,RIOK3
Q9DBU3,Gene_Name,Riok3
Q5EBL4,Gene_Name,RILPL1
Q9JJC6,Gene_Name,Rilpl1
D3ZUQ0,Gene_Name,Rilpl1
Q4R741,Gene_Name,RRM2B
Q5R9G0,Gene_Name,RRM2B
P31350,Gene_Name,RRM2
P11157,Gene_Name,Rrm2
P23921,Gene_Name,RRM1
P07742,Gene_Name,Rrm1
Q92963,Gene_Name,RIT1
A4GG86,Gene_Name,rpl14
P62907,Gene_Name,Rpl10a
Q6PDV7,Gene_Name,Rpl10
P27635,Gene_Name,RPL10
Q6QMZ7,Gene_Name,RPL12
P30050,Gene_Name,RPL12
P62914,Gene_Name,Rpl11
P23358,Gene_Name,Rpl12
P40429,Gene_Name,RPL13A
P26373,Gene_Name,RPL13
P61314,Gene_Name,Rpl15
P24049,Gene_Name,Rpl17
Q02543,Gene_Name,RPL18A
P69091,Gene_Name,rpl18
P84100,Gene_Name,Rpl19
P49666,Gene_Name,RPL21
Q6P5R6,Gene_Name,RPL22L1
Q98TF8,Gene_Name,RPL22
P67985,Gene_Name,RPL22
P62752,Gene_Name,Rpl23a
Q5REU2,Gene_Name,RPL23
P62832,Gene_Name,Rpl23
Q9DFQ7,Gene_Name,rpl24
P61255,Gene_Name,Rpl26
P14115,Gene_Name,Rpl27a
P61354,Gene_Name,Rpl27
Q3T0L7,Gene_Name,RPL28
P41105,Gene_Name,Rpl28
P67884,Gene_Name,RPL30
P62902,Gene_Name,Rpl31
P62912,Gene_Name,Rpl32
Q29223,Gene_Name,RPL34
P02434,Gene_Name,rpl35a
Q69CJ9,Gene_Name,RPL35
Q5R9D2,Gene_Name,RPL36AL
Q8UW19,Gene_Name,RPL36
P63174,Gene_Name,Rpl38
P32046,Gene_Name,RPL37A
P61928,Gene_Name,Rpl37
Q98TF5,Gene_Name,RPL39
Q3SZ10,Gene_Name,RPL3L
P27659,Gene_Name,Rpl3
P39023,Gene_Name,RPL3
P21531,Gene_Name,Rpl3
P0C276,Gene_Name,UBA52
Q28346,Gene_Name,RPL4
P22451,Gene_Name,RPL5
Q02878,Gene_Name,RPL6
P32429,Gene_Name,RPL7A
P21533,Gene_Name,Rpl6
Q5ZJ56,Gene_Name,RPL7
P62919,Gene_Name,Rpl8
P32969,Gene_Name,RPL9
P32969,Gene_Name,RPL9P7
P32969,Gene_Name,RPL9P8
P32969,Gene_Name,RPL9P9
Q5IFJ7,Gene_Name,RPL9
Q9DG68,Gene_Name,RPLP0
Q29214,Gene_Name,RPLP0
P18660,Gene_Name,RPLP1
E1C1U1,Gene_Name,RLBP1
Q86X10,Gene_Name,RALGAPB
Q99L28,Gene_Name,Rsl24d1
Q6P6G7,Gene_Name,Rsl24d1
Q9BYD1,Gene_Name,MRPL13
Q9D1P0,Gene_Name,Mrpl13
Q96DM3,Gene_Name,RMC1
Q80YQ8,Gene_Name,Rmnd5a
Q96G75,Gene_Name,RMND5B
Q9H920,Gene_Name,RNF121
Q8R1Z9,Gene_Name,Rnf121
Q9H9V4,Gene_Name,RNF122
Q8BP31,Gene_Name,Rnf122
Q5XPI4,Gene_Name,RNF123
O00237,Gene_Name,RNF103
Q9EPZ8,Gene_Name,Rnf103
Q5R476,Gene_Name,RNF111
Q8WU17,Gene_Name,RNF139
Q32L15,Gene_Name,RNF141
Q5R7K8,Gene_Name,RNF141
Q96MT1,Gene_Name,RNF145
Q5SWK7,Gene_Name,Rnf145
Q9NTX7,Gene_Name,RNF146
Q91YL2,Gene_Name,Rnf126
Q9ULK6,Gene_Name,RNF150
Q5DTZ6,Gene_Name,Rnf150
Q8N8N0,Gene_Name,RNF152
Q96PX1,Gene_Name,RNF157
Q3TEL6,Gene_Name,Rnf157
E9QAU8,Gene_Name,Rnf165
Q5F3B2,Gene_Name,RNF166
Q6J1I7,Gene_Name,Rnf166
Q8N6D2,Gene_Name,RNF182
Q91YT2,Gene_Name,Rnf185
Q568Y3,Gene_Name,Rnf185
Q9NV58,Gene_Name,RNF19A
Q6ZMZ0,Gene_Name,RNF19B
Q5VTB9,Gene_Name,RNF220
Q9Y3C5,Gene_Name,RNF11
Q9QYK7,Gene_Name,Rnf11
Q90972,Gene_Name,RNF13
Q9NRR4,Gene_Name,DROSHA
Q7L0R7,Gene_Name,RNF44
Q4V7B8,Gene_Name,Rnf44
Q8BGI1,Gene_Name,Rnf24
Q9H0F5,Gene_Name,RNF38
Q5R7T5,Gene_Name,RNF41
Q92730,Gene_Name,RND1
Q8BLR7,Gene_Name,Rnd1
Q6SA80,Gene_Name,Rnd3
Q66J69,Gene_Name,rnf2-a
Q8K3C0,Gene_Name,Rnasek
Q5NVM8,Gene_Name,RNPS1
Q9HAU8,Gene_Name,RNPEPL1
Q9TTV2,Gene_Name,HNRNPA2B1
Q9Y6N7,Gene_Name,ROBO1
O89026,Gene_Name,Robo1
Q9HCK4,Gene_Name,ROBO2
Q7TPD3,Gene_Name,Robo2
Q13151,Gene_Name,HNRNPA0
A5A6H4,Gene_Name,HNRNPA1
Q2HJ60,Gene_Name,HNRNPA2B1
P22626,Gene_Name,HNRNPA2B1
O77819,Gene_Name,ROCK1
Q28021,Gene_Name,ROCK2
M3TYT0,Gene_Name,ROCK2
A4QNF3,Gene_Name,romo1
F1QLY4,Gene_Name,roraa
P35398,Gene_Name,RORA
Q92753,Gene_Name,RORB
Q4KLL5,Gene_Name,Ropn1
Q01973,Gene_Name,ROR1
Q01974,Gene_Name,ROR2
Q9GZN7,Gene_Name,ROGDI
Q5R592,Gene_Name,POLR2F
Q5R587,Gene_Name,POLR2E
B0BNE2,Gene_Name,Polr2e
P62876,Gene_Name,Polr2l
P52432,Gene_Name,Polr1c
Q923G2,Gene_Name,Polr2h
P53803,Gene_Name,POLR2K
O54888,Gene_Name,Polr1b
Q9H9Y6,Gene_Name,POLR1B
P52435,Gene_Name,POLR2J
P08775,Gene_Name,Polr2a
P30876,Gene_Name,POLR2B
Q3T0Q3,Gene_Name,POLR2C
Q7ZW41,Gene_Name,polr2g
Q9D7M8,Gene_Name,Polr2d
P60899,Gene_Name,POLR2I
Q2T9S3,Gene_Name,POLR3F
Q9NW08,Gene_Name,POLR3B
P59470,Gene_Name,Polr3b
Q2TBL4,Gene_Name,POLR3C
Q9H1D9,Gene_Name,POLR3F
Q1RMR0,Gene_Name,POLR3GL
Q9Y535,Gene_Name,POLR3H
A0JN61,Gene_Name,CRCP
Q9CQZ7,Gene_Name,Polr3k
Q5ZL98,Gene_Name,POLR3A
Q8VEE0,Gene_Name,Rpe
Q9H9Y2,Gene_Name,RPF1
Q7TND5,Gene_Name,Rpf1
Q5RJS9,Gene_Name,Rpf1
Q8AVP1,Gene_Name,rpf1
Q2YDN6,Gene_Name,RPF2
Q5ZMV8,Gene_Name,RAP1GAP2
Q8WZA2,Gene_Name,RAPGEF4
Q8C0Q9,Gene_Name,Rapgef5
P83900,Gene_Name,Rapgef5
Q8TEU7,Gene_Name,RAPGEF6
Q5R9B2,Gene_Name,RAPGEFL1
P47736,Gene_Name,RAP1GAP
Q9YGX2,Gene_Name,RPE65
Q16518,Gene_Name,RPE65
Q96AT9,Gene_Name,RPE
Q9JJ80,Gene_Name,Rpf2
Q13905,Gene_Name,RAPGEF1
Q9Y4G8,Gene_Name,RAPGEF2
Q3T186,Gene_Name,RPIA
E2RQ08,Gene_Name,RPN1
Q5RFB6,Gene_Name,RPN1
F1PCT7,Gene_Name,RPN2
Q5R8Y3,Gene_Name,RPRD1A
Q9NQG5,Gene_Name,RPRD1B
Q5BJN9,Gene_Name,Rprm
Q8K4Q0,Gene_Name,Rptor
Q63486,Gene_Name,Rraga
Q9HB90,Gene_Name,RRAGC
Q99K70,Gene_Name,Rragc
Q9NQL2,Gene_Name,RRAGD
P62071,Gene_Name,Rras2
B1NWJ5,Gene_Name,rps7-A
B1NWJ5,Gene_Name,rps7-B
Q9CSH3,Gene_Name,Dis3
P46783,Gene_Name,RPS10
P62282,Gene_Name,Rps11
P84175,Gene_Name,RPS12
P62278,Gene_Name,Rps13
P62264,Gene_Name,Rps14
P62246,Gene_Name,Rps15a
P62845,Gene_Name,Rps15
P62250,Gene_Name,Rps16
Q6QAP7,Gene_Name,RPS17
P62271,Gene_Name,Rps18
Q5R8M9,Gene_Name,RPS19
P23403,Gene_Name,rps20
P63221,Gene_Name,RPS21
Q5RAQ8,Gene_Name,RPS24
Q90YQ1,Gene_Name,rps23
P62268,Gene_Name,Rps23
P62856,Gene_Name,Rps26
P79781,Gene_Name,RPS27A
Q6Q311,Gene_Name,RPS25
Q3T0B7,Gene_Name,RPS27L
P62859,Gene_Name,Rps28
Q5RBK1,Gene_Name,RPS27
Q71TY3,Gene_Name,Rps27
Q90YP2,Gene_Name,rps29
P62275,Gene_Name,Rps29
O18789,Gene_Name,RPS2
P15880,Gene_Name,RPS2
P62861,Gene_Name,FAU
Q98TX2,Gene_Name,RPS3A
P62909,Gene_Name,Rps3
P47836,Gene_Name,RPS4
P55832,Gene_Name,RPS4
P46782,Gene_Name,RPS5
P62755,Gene_Name,Rps6
P62083,Gene_Name,Rps7
P62243,Gene_Name,Rps8
P29314,Gene_Name,Rps9
Q5RCW8,Gene_Name,RSAD2
Q5VWQ0,Gene_Name,RSBN1
Q96S79,Gene_Name,RASL10B
Q9PV94,Gene_Name,SNRPB
Q17QN3,Gene_Name,SNRPN
Q6UXX9,Gene_Name,RSPO2
Q95LP3,Gene_Name,RSPRY1
Q8BVR6,Gene_Name,Rspry1
Q5PQR4,Gene_Name,Rsrc2
B5FXT6,Gene_Name,RPSA
Q5E9C0,Gene_Name,RSU1
O15235,Gene_Name,MRPS12
P82663,Gene_Name,MRPS25
Q5E9T9,Gene_Name,RTCB
Q9Y3I0,Gene_Name,RTCB
Q92541,Gene_Name,RTF1
A2AQ19,Gene_Name,Rtf1
Q2HJ88,Gene_Name,RTCA
O00442,Gene_Name,RTCA
Q6AYT3,Gene_Name,Rtcb
Q08D83,Gene_Name,RTN3
Q5RBL9,Gene_Name,RTN3
Q4R8Y8,Gene_Name,SNRPA1
P08579,Gene_Name,SNRPB2
Q9CQI7,Gene_Name,Snrpb2
E1C6F0,Gene_Name,SNRPC
Q01196,Gene_Name,RUNX1
Q13950,Gene_Name,RUNX2
Q8WXA3,Gene_Name,RUFY2
Q7L099,Gene_Name,RUFY3
Q9CQE8,Gene_Name,RTRAF
Q5R8I2,Gene_Name,RTRAF
Q59EK9,Gene_Name,RUNDC3A
Q5R565,Gene_Name,RUNDC3A
Q5NVC2,Gene_Name,RUNDC3B
Q13761,Gene_Name,RUNX3
Q9DE27,Gene_Name,ruvbl2
Q9Y265,Gene_Name,RUVBL1
P60123,Gene_Name,Ruvbl1
P62309,Gene_Name,Snrpg
P62305,Gene_Name,Snrpe
P62321,Gene_Name,snrpf
Q9H446,Gene_Name,RWDD1
Q99ND9,Gene_Name,Rwdd1
Q9CPR1,Gene_Name,Rwdd4
Q569B7,Gene_Name,Rwdd4
Q8N488,Gene_Name,RYBP
P34925,Gene_Name,RYK
Q01887,Gene_Name,Ryk
E9PZQ0,Gene_Name,Ryr1
Q92736,Gene_Name,RYR2
Q15413,Gene_Name,RYR3
P28700,Gene_Name,Rxra
Q7SYN5,Gene_Name,rxrba
Q5TJF7,Gene_Name,RXRB
Q90416,Gene_Name,rxrga
P28701,Gene_Name,RXRG
P24479,Gene_Name,S100A11
P24480,Gene_Name,S100A11
P55011,Gene_Name,SLC12A2
P55017,Gene_Name,SLC12A3
Q9UP95,Gene_Name,SLC12A4
Q28677,Gene_Name,SLC12A4
Q9H2X9,Gene_Name,SLC12A5
Q9UHW9,Gene_Name,SLC12A6
Q13621,Gene_Name,SLC12A1
P55014,Gene_Name,Slc12a1
Q98953,Gene_Name,S100A6
Q9WVL3,Gene_Name,Slc12a7
Q8WWT9,Gene_Name,SLC13A3
Q92503,Gene_Name,SEC14L1
A8Y5H7,Gene_Name,Sec14l1
Q9UHA2,Gene_Name,SS18L2
Q9D174,Gene_Name,Ss18l2
P21453,Gene_Name,S1PR1
O08530,Gene_Name,S1pr1
O97596,Gene_Name,Slc20a1
Q95L97,Gene_Name,SLC20A2
Q9UHI7,Gene_Name,SLC23A1
Q9Z2J0,Gene_Name,Slc23a1
Q9UGH3,Gene_Name,SLC23A2
O75746,Gene_Name,SLC25A12
Q8BGF9,Gene_Name,Slc25a44
Q5RD67,Gene_Name,SLC25A44
Q5ZIG3,Gene_Name,SLC25A46
Q5RBC8,Gene_Name,SLC25A12
Q9UJS0,Gene_Name,SLC25A13
Q1LZB3,Gene_Name,SLC25A33
Q9BSK2,Gene_Name,SLC25A33
Q5ZKP7,Gene_Name,SLC25A36
Q0P483,Gene_Name,slc25a42
Q9UHR5,Gene_Name,SAP30BP
Q8AWB6,Gene_Name,SLC35B1
P78382,Gene_Name,SLC35A1
Q61420,Gene_Name,Slc35a1
O77592,Gene_Name,SLC35A3
Q8C811,Gene_Name,Slc35e2a
Q7Z769,Gene_Name,SLC35E3
Q5T1Q4,Gene_Name,SLC35F1
Q8BGK5,Gene_Name,Slc35f1
Q8IY50,Gene_Name,SLC35F3
A4IF30,Gene_Name,SLC35F4
Q8BZK4,Gene_Name,Slc35f4
Q9H1N7,Gene_Name,SLC35B3
Q5R831,Gene_Name,SLC35B3
A2VE55,Gene_Name,SLC35D2
Q9H2H9,Gene_Name,SLC38A1
Q9JM15,Gene_Name,Slc38a1
Q5F468,Gene_Name,SLC38A2
A6QL92,Gene_Name,SLC35F5
Q5R6J3,Gene_Name,SLC35F5
A5D7H1,Gene_Name,SLC39A13
Q15043,Gene_Name,SLC39A14
Q9NUM3,Gene_Name,SLC39A9
Q3KR82,Gene_Name,Slc39a9
Q75N73,Gene_Name,Slc39a14
Q5RAB7,Gene_Name,SLC39A14
Q8BJA2,Gene_Name,Slc41a1
Q5ZHX6,Gene_Name,SLC41A2
Q32LP4,Gene_Name,SLC4A10
Q6U841,Gene_Name,SLC4A10
Q5DTL9,Gene_Name,Slc4a10
O13134,Gene_Name,SLC4A4
Q4U116,Gene_Name,SLC4A4
Q8BTY2,Gene_Name,Slc4a7
Q9R1N3,Gene_Name,Slc4a7
P61621,Gene_Name,Sec61a1
Q9JLR1,Gene_Name,Sec61a2
P31647,Gene_Name,Slc6a11
Q9NSD5,Gene_Name,SLC6A13
P31649,Gene_Name,Slc6a13
P31646,Gene_Name,Slc6a13
Q9XS59,Gene_Name,SLC6A15
Q9H2J7,Gene_Name,SLC6A15
Q9H1V8,Gene_Name,SLC6A17
P31662,Gene_Name,Slc6a17
Q2A865,Gene_Name,Slc6a19
Q9NTJ5,Gene_Name,SACM1L
Q6GM29,Gene_Name,sacm1l
Q9Y2H2,Gene_Name,INPP5F
A0JNI9,Gene_Name,SLC7A14
Q8TBB6,Gene_Name,SLC7A14
Q9JLC8,Gene_Name,Sacs
Q80SW1,Gene_Name,Ahcyl1
Q96HN2,Gene_Name,AHCYL2
Q68FL4,Gene_Name,Ahcyl2
Q5R889,Gene_Name,AHCYL2
P51893,Gene_Name,ahcy-a
O93477,Gene_Name,ahcy-b
Q9UBT2,Gene_Name,UBA2
Q9Z1F9,Gene_Name,Uba2
Q9NSC2,Gene_Name,SALL1
Q9BXA9,Gene_Name,SALL3
Q5VXD3,Gene_Name,SAMD13
Q5ZJ87,Gene_Name,BMT2
Q1RMZ1,Gene_Name,BMT2
Q9Y512,Gene_Name,SAMM50
Q5RDT5,Gene_Name,SAP18
O75446,Gene_Name,SAP30
Q96LT4,Gene_Name,SAMD8
Q52NJ3,Gene_Name,SAR1A
Q5R548,Gene_Name,SAR1A
Q3T0T7,Gene_Name,SAR1B
Q6SLE7,Gene_Name,Sln
Q9D1J3,Gene_Name,Sarnp
Q01826,Gene_Name,SATB1
Q60611,Gene_Name,Satb1
Q9UPW6,Gene_Name,SATB2
Q8VI24,Gene_Name,Satb2
O94885,Gene_Name,SASH1
Q8AXL1,Gene_Name,SAT1
Q9H4B6,Gene_Name,SAV1
Q8VEB2,Gene_Name,Sav1
A3KN83,Gene_Name,SBNO1
Q5ZIY4,Gene_Name,SBDS
Q96IW7,Gene_Name,SEC22A
Q5ZJW4,Gene_Name,SEC22B
Q4KM74,Gene_Name,Sec22b
Q5R9C7,Gene_Name,SEC11A
P0C7V7,Gene_Name,SEC11B
P13679,Gene_Name,SEC11C
Q9D8V7,Gene_Name,Sec11c
Q3UPL0,Gene_Name,Sec31a
Q5ZK03,Gene_Name,SEC23A
Q01405,Gene_Name,Sec23a
Q9GZV3,Gene_Name,SLC5A7
Q8BGY9,Gene_Name,Slc5a7
Q9JMD7,Gene_Name,Slc5a7
Q8VDT1,Gene_Name,Slc5a9
P31637,Gene_Name,SLC5A3
P53794,Gene_Name,SLC5A3
P30531,Gene_Name,SLC6A1
Q9Y345,Gene_Name,SLC6A5
Q00589,Gene_Name,SLC6A6
P31641,Gene_Name,SLC6A6
P31643,Gene_Name,Slc6a6
Q99884,Gene_Name,SLC6A7
Q6PGE7,Gene_Name,Slc6a7
Q5RB31,Gene_Name,SEC61B
P60060,Gene_Name,Sec61g
O18875,Gene_Name,SLC6A8
P28570,Gene_Name,Slc6a8
P48067,Gene_Name,SLC6A9
P28571,Gene_Name,Slc6a9
A7Y2W8,Gene_Name,slc6a9
Q8N9R8,Gene_Name,SCAI
Q25214,Gene_Name,SD
O77735,Gene_Name,SCAMP1
Q9D2X5,Gene_Name,Mau2
B1H1Z8,Gene_Name,mau2
