file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,siteClassModel,p0,w,p,q,proportion_0,omega_0,proportion_1,omega_1,proportion_2,omega_2
OG0013200,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.74524,-5768.789923,15,2.77556,NearlyNeutral,,,,,0.6863,0.08072,0.3137,1.00000,,
OG0013200,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.86023,-5748.637743,17,3.15797,PositiveSelection,,,,,0.76966,0.16457,0.19282,1.00000,0.03752,7.49712
OG0011691,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.13121,-9351.956433,15,2.19632,NearlyNeutral,,,,,0.8041,0.03226,0.1959,1.00000,,
OG0011691,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.26409,-9325.577274,17,2.46126,PositiveSelection,,,,,0.79688,0.03488,0.19124,1.00000,0.01188,10.92961
OG0006587,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.85221,-5127.321777,15,5.89491,NearlyNeutral,,,,,0.9628,0.01009,0.0372,1.00000,,
OG0006587,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.93422,-5125.998728,17,6.06093,PositiveSelection,,,,,0.96811,0.01159,0.02196,1.00000,0.00993,4.52207
OG0008207,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.67871,-12614.002636,15,2.60736,NearlyNeutral,,,,,0.95471,0.03427,0.04529,1.00000,,
OG0008207,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.67874,-12614.002309,17,2.60785,PositiveSelection,,,,,0.95504,0.03438,0.02363,1.00000,0.02134,1.01312
OG0006791,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.96022,-6135.695277,15,3.20983,NearlyNeutral,,,,,0.52592,0.04321,0.47408,1.00000,,
OG0006791,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.9906,-6125.175745,17,3.44495,PositiveSelection,,,,,0.66976,0.17673,0.24699,1.00000,0.08325,3.29800
OG0009846,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.78163,-9437.686582,15,2.37085,NearlyNeutral,,,,,0.7787,0.00000,0.2213,1.00000,,
OG0009846,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,57.53626,-9267.754147,17,3.65956,PositiveSelection,,,,,0.79519,0.01058,0.14064,1.00000,0.06417,888.08732
OG0008086,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.56538,-3000.203967,15,4.03785,NearlyNeutral,,,,,0.82745,0.09151,0.17255,1.00000,,
OG0008086,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.56538,-3000.203967,17,4.03785,PositiveSelection,,,,,0.82745,0.09150,0.07012,1.00000,0.10243,1.00000
OG0008601,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.30728,-3581.235317,15,2.66676,NearlyNeutral,,,,,0.90638,0.03077,0.09362,1.00000,,
OG0008601,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.30728,-3581.235317,17,2.66676,PositiveSelection,,,,,0.90638,0.03077,0.04229,1.00000,0.05134,1.00000
OG0009976,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.83647,-1826.549,15,3.17035,NearlyNeutral,,,,,0.65287,0.10523,0.34713,1.00000,,
OG0009976,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.93818,-1817.877966,17,3.69273,PositiveSelection,,,,,0.63238,0.12518,0.35832,1.00000,0.0093,20.09805
OG0011563,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.90221,-8115.140927,15,3.74015,NearlyNeutral,,,,,0.52211,0.01653,0.47789,1.00000,,
OG0011563,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.92231,-8109.43099,17,3.92527,PositiveSelection,,,,,0.57707,0.07185,0.3724,1.00000,0.05053,3.16914
OG0013741,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.57519,-5757.742011,15,3.46296,NearlyNeutral,,,,,0.73558,0.02919,0.26442,1.00000,,
OG0013741,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.57966,-5756.932531,17,3.50803,PositiveSelection,,,,,0.74975,0.04158,0.24554,1.00000,0.00472,5.46962
OG0010918,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.72726,-2969.855077,15,3.35768,NearlyNeutral,,,,,0.59335,0.00000,0.40665,1.00000,,
OG0010918,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.7281,-2969.785931,17,3.39186,PositiveSelection,,,,,0.60409,0.00000,0.0,1.00000,0.39591,1.06890
OG0011322,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.25984,-2099.741399,15,3.98171,NearlyNeutral,,,,,0.9602,0.02693,0.0398,1.00000,,
OG0011322,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.28876,-2095.013136,17,4.41533,PositiveSelection,,,,,0.97811,0.04041,0.01937,1.00000,0.00252,30.20295
OG0005428,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.47052,-658.9842,15,4.41202,NearlyNeutral,,,,,0.91252,0.01090,0.08748,1.00000,,
OG0005428,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.47052,-658.9842,17,4.41202,PositiveSelection,,,,,0.91252,0.01090,0.00788,1.00000,0.07961,1.00000
OG0011686,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.71757,-2613.120871,15,1.56598,NearlyNeutral,,,,,0.81996,0.02781,0.18004,1.00000,,
OG0011686,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,116.26197,-2518.95045,17,2.66123,PositiveSelection,,,,,0.79814,0.04207,0.1384,1.00000,0.06345,999.00000
OG0009206,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.69497,-4101.304474,15,2.75279,NearlyNeutral,,,,,0.57019,0.00000,0.42981,1.00000,,
OG0009206,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.70876,-4097.303135,17,2.93736,PositiveSelection,,,,,0.77817,0.13207,0.0,1.00000,0.22183,1.96899
OG0008254,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.93879,-1715.840786,15,3.28268,NearlyNeutral,,,,,0.73648,0.03375,0.26352,1.00000,,
OG0008254,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.93879,-1715.840786,17,3.28269,PositiveSelection,,,,,0.73648,0.03375,0.11892,1.00000,0.14461,1.00000
OG0009628,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.14104,-1719.918422,15,2.3087,NearlyNeutral,,,,,0.67368,0.05396,0.32632,1.00000,,
OG0009628,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.36777,-1697.6113,17,2.97284,PositiveSelection,,,,,0.84825,0.20449,0.0,1.00000,0.15175,5.19751
OG0013751,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.04137,-1539.936652,15,3.20689,NearlyNeutral,,,,,0.93239,0.04839,0.06761,1.00000,,
OG0013751,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.04137,-1539.936652,17,3.20689,PositiveSelection,,,,,0.93239,0.04839,0.01655,1.00000,0.05106,1.00000
OG0008055,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.05819,-3045.749719,15,3.4098,NearlyNeutral,,,,,0.61408,0.02556,0.38592,1.00000,,
OG0008055,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.05819,-3045.749719,17,3.40979,PositiveSelection,,,,,0.61408,0.02556,0.16796,1.00000,0.21796,1.00000
OG0012929,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.49712,-13611.681935,15,2.63413,NearlyNeutral,,,,,0.91704,0.03728,0.08296,1.00000,,
OG0012929,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.51128,-13604.24386,17,2.72496,PositiveSelection,,,,,0.93555,0.04873,0.05799,1.00000,0.00646,6.06926
OG0012746,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.87575,-8093.258784,15,3.13875,NearlyNeutral,,,,,0.59951,0.04992,0.40049,1.00000,,
OG0012746,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.90223,-8081.148637,17,3.36437,PositiveSelection,,,,,0.6827,0.12445,0.2517,1.00000,0.0656,3.27277
OG0012498,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.56076,-609.915605,15,2.4641,NearlyNeutral,,,,,0.85883,0.00000,0.14117,1.00000,,
OG0012498,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,11.16576,-596.045235,17,8.88274,PositiveSelection,,,,,0.91589,0.02168,0.0,1.00000,0.08411,203.96292
OG0012758,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.91595,-4700.207368,15,2.40636,NearlyNeutral,,,,,0.95622,0.03370,0.04378,1.00000,,
OG0012758,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.91595,-4700.207368,17,2.40635,PositiveSelection,,,,,0.95622,0.03370,0.02453,1.00000,0.01925,1.00000
OG0006266,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.47965,-1695.124056,15,2.55815,NearlyNeutral,,,,,0.89873,0.00000,0.10127,1.00000,,
OG0006266,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.28769,-1682.462682,17,4.26979,PositiveSelection,,,,,0.95912,0.02983,0.0,1.00000,0.04087,30.21527
OG0008836,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.56678,-2281.330675,15,4.21124,NearlyNeutral,,,,,0.6007,0.00643,0.3993,1.00000,,
OG0008836,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.57268,-2280.960187,17,4.28463,PositiveSelection,,,,,0.76574,0.10651,0.0,1.00000,0.23426,1.49918
OG0013187,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.55487,-1367.014844,15,2.20263,NearlyNeutral,,,,,0.80832,0.05317,0.19168,1.00000,,
OG0013187,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.60776,-1361.371729,17,2.52569,PositiveSelection,,,,,0.94761,0.13793,0.0,1.00000,0.05239,4.47560
OG0006498,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.75825,-3338.320373,15,3.3477,NearlyNeutral,,,,,0.9513,0.05122,0.0487,1.00000,,
OG0006498,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.76753,-3336.453599,17,3.40815,PositiveSelection,,,,,0.95583,0.05423,0.04078,1.00000,0.00339,5.10538
OG0007461,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.52904,-3401.587125,15,2.56759,NearlyNeutral,,,,,0.73728,0.05675,0.26272,1.00000,,
OG0007461,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.61731,-3395.258625,17,2.79063,PositiveSelection,,,,,0.73591,0.06361,0.24108,1.00000,0.02301,4.86253
OG0007926,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.94636,-4098.742556,15,2.64346,NearlyNeutral,,,,,0.5149,0.05004,0.4851,1.00000,,
OG0007926,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.97439,-4090.348199,17,2.89365,PositiveSelection,,,,,0.78592,0.24119,0.0,1.00000,0.21408,2.35337
OG0006710,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.83116,-1327.853924,15,4.60182,NearlyNeutral,,,,,0.80716,0.11784,0.19284,1.00000,,
OG0006710,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.83116,-1327.853924,17,4.60182,PositiveSelection,,,,,0.80716,0.11784,0.08155,1.00000,0.11129,1.00000
OG0011901,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.51681,-6625.367138,15,3.97492,NearlyNeutral,,,,,0.78776,0.04476,0.21224,1.00000,,
OG0011901,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.52119,-6623.978359,17,4.03853,PositiveSelection,,,,,0.79192,0.04922,0.20649,1.00000,0.00159,9.46705
OG0011843,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.57222,-3151.609923,15,3.4606,NearlyNeutral,,,,,0.87086,0.02796,0.12914,1.00000,,
OG0011843,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.57261,-3151.490576,17,3.48617,PositiveSelection,,,,,0.90461,0.04281,0.0,1.00000,0.09539,1.25523
OG0008633,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.5732,-2237.696706,15,3.39847,NearlyNeutral,,,,,0.82927,0.00000,0.17073,1.00000,,
OG0008633,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.5732,-2237.696706,17,3.39847,PositiveSelection,,,,,0.82927,0.00000,0.07039,1.00000,0.10034,1.00000
OG0009685,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.69117,-1531.169777,15,3.61603,NearlyNeutral,,,,,0.52869,0.00386,0.47131,1.00000,,
OG0009685,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.69657,-1530.298761,17,3.72941,PositiveSelection,,,,,0.7922,0.18405,0.0,1.00000,0.2078,1.86084
OG0011735,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.78539,-7586.036285,15,4.32837,NearlyNeutral,,,,,0.92705,0.02962,0.07295,1.00000,,
OG0011735,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.78539,-7586.036285,17,4.32838,PositiveSelection,,,,,0.92705,0.02962,0.01346,1.00000,0.05949,1.00000
OG0011841,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.54292,-1674.355921,15,2.72469,NearlyNeutral,,,,,0.87182,0.09809,0.12818,1.00000,,
OG0011841,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.54292,-1674.355921,17,2.72469,PositiveSelection,,,,,0.87182,0.09809,0.01621,1.00000,0.11197,1.00000
OG0013103,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.41426,-6468.466448,15,2.80973,NearlyNeutral,,,,,0.71872,0.05758,0.28128,1.00000,,
OG0013103,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,15.71445,-6446.924369,17,3.07839,PositiveSelection,,,,,0.72,0.06260,0.25314,1.00000,0.02686,233.00680
OG0011701,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.81809,-4724.376694,15,2.63847,NearlyNeutral,,,,,0.97332,0.02298,0.02668,1.00000,,
OG0011701,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.81809,-4724.376704,17,2.63848,PositiveSelection,,,,,0.97332,0.02298,0.02668,1.00000,0.0,49.41663
OG0013391,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.62911,-900.613294,15,4.25017,NearlyNeutral,,,,,0.84119,0.10644,0.15881,1.00000,,
OG0013391,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.62911,-900.613294,17,4.25018,PositiveSelection,,,,,0.84119,0.10644,0.03827,1.00000,0.12054,1.00000
OG0010213,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.22421,-5395.050082,15,3.15665,NearlyNeutral,,,,,0.84093,0.03219,0.15907,1.00000,,
OG0010213,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.22421,-5395.050082,17,3.15665,PositiveSelection,,,,,0.84093,0.03219,0.15828,1.00000,0.00079,1.00000
OG0006263,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.3065,-2701.388197,15,3.08756,NearlyNeutral,,,,,0.39973,0.00000,0.60027,1.00000,,
OG0006263,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.33437,-2697.418992,17,3.40306,PositiveSelection,,,,,0.54299,0.09493,0.0,1.00000,0.45701,1.71995
OG0006527,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.60491,-5765.186078,15,2.56939,NearlyNeutral,,,,,0.91724,0.05084,0.08276,1.00000,,
OG0006527,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.60491,-5765.186078,17,2.56939,PositiveSelection,,,,,0.91724,0.05084,0.05146,1.00000,0.0313,1.00000
OG0011116,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.45175,-2296.116585,15,3.38613,NearlyNeutral,,,,,0.94597,0.04945,0.05403,1.00000,,
OG0011116,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.45175,-2296.116585,17,3.38613,PositiveSelection,,,,,0.94597,0.04945,0.02236,1.00000,0.03166,1.00000
OG0011460,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.43542,-2760.396217,15,2.4912,NearlyNeutral,,,,,0.85016,0.02289,0.14984,1.00000,,
OG0011460,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.43871,-2759.809378,17,2.51437,PositiveSelection,,,,,0.87635,0.03915,0.11374,1.00000,0.00991,3.53613
OG0007032,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.44566,-2827.766104,15,3.48212,NearlyNeutral,,,,,0.90136,0.17526,0.09864,1.00000,,
OG0007032,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.44566,-2827.766104,17,3.48212,PositiveSelection,,,,,0.90136,0.17526,0.03292,1.00000,0.06572,1.00000
OG0008251,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.95571,-9499.08227,15,2.64107,NearlyNeutral,,,,,0.89298,0.04416,0.10702,1.00000,,
OG0008251,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.1475,-9482.091895,17,2.75573,PositiveSelection,,,,,0.89702,0.04791,0.09683,1.00000,0.00614,21.21659
OG0013935,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.68195,-3359.589903,15,2.45695,NearlyNeutral,,,,,0.84831,0.04295,0.15169,1.00000,,
OG0013935,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.69463,-3358.3869,17,2.51492,PositiveSelection,,,,,0.86063,0.05111,0.13174,1.00000,0.00763,4.59118
OG0006122,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.91133,-3653.466999,15,2.16685,NearlyNeutral,,,,,0.63827,0.00000,0.36173,1.00000,,
OG0006122,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.91253,-3653.370885,17,2.1942,PositiveSelection,,,,,0.64497,0.00000,0.0,1.00000,0.35503,1.06546
OG0009346,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.92518,-3175.274797,15,1.85707,NearlyNeutral,,,,,0.68319,0.00000,0.31681,1.00000,,
OG0009346,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,74.05951,-3127.054012,17,2.45726,PositiveSelection,,,,,0.67868,0.00000,0.24184,1.00000,0.07947,998.86687
OG0005871,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.69577,-6196.196349,15,3.50716,NearlyNeutral,,,,,0.54536,0.05591,0.45464,1.00000,,
OG0005871,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.70258,-6193.924142,17,3.60035,PositiveSelection,,,,,0.5867,0.10473,0.39688,1.00000,0.01642,4.29737
OG0011662,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.42964,-3853.633524,15,2.31398,NearlyNeutral,,,,,0.8754,0.02864,0.1246,1.00000,,
OG0011662,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.43165,-3853.349182,17,2.3409,PositiveSelection,,,,,0.9324,0.05551,0.0,1.00000,0.0676,1.56448
OG0005954,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.17493,-2637.618432,15,3.0717,NearlyNeutral,,,,,0.59195,0.02449,0.40805,1.00000,,
OG0005954,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.20771,-2635.408658,17,3.24143,PositiveSelection,,,,,0.60326,0.03819,0.36416,1.00000,0.03258,3.67410
OG0010815,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.38894,-2003.395738,15,4.30905,NearlyNeutral,,,,,0.89419,0.02881,0.10581,1.00000,,
OG0010815,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.39142,-2002.949582,17,4.42743,PositiveSelection,,,,,0.9426,0.05828,0.04521,1.00000,0.01219,3.35137
OG0010932,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.87489,-4232.591579,15,3.40475,NearlyNeutral,,,,,0.8182,0.01645,0.1818,1.00000,,
OG0010932,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.05772,-4216.787345,17,3.88417,PositiveSelection,,,,,0.85285,0.03849,0.1177,1.00000,0.02945,8.46589
OG0013542,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.66573,-11982.767685,15,3.83218,NearlyNeutral,,,,,0.6316,0.00000,0.3684,1.00000,,
OG0013542,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.68565,-11976.805957,17,3.92414,PositiveSelection,,,,,0.66193,0.02432,0.31315,1.00000,0.02492,3.91423
OG0006806,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.24165,-6249.256673,15,2.03618,NearlyNeutral,,,,,0.89207,0.03344,0.10793,1.00000,,
OG0006806,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.46466,-6243.06896,17,2.11953,PositiveSelection,,,,,0.89371,0.03551,0.09934,1.00000,0.00695,13.53649
OG0011053,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.2676,-4010.595801,15,2.73654,NearlyNeutral,,,,,0.96902,0.00000,0.03098,1.00000,,
OG0011053,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.27415,-4007.309262,17,2.86486,PositiveSelection,,,,,0.98096,0.00000,0.0,1.00000,0.01904,2.85442
OG0012062,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.09996,-6379.920254,15,3.34093,NearlyNeutral,,,,,0.72318,0.03910,0.27682,1.00000,,
OG0012062,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.11405,-6379.001344,17,3.39792,PositiveSelection,,,,,0.73987,0.04863,0.23633,1.00000,0.0238,2.39319
OG0013870,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.19414,-9255.063002,15,1.99176,NearlyNeutral,,,,,0.64592,0.03837,0.35408,1.00000,,
OG0013870,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.44764,-9170.211816,17,2.39548,PositiveSelection,,,,,0.60661,0.04881,0.33876,1.00000,0.05463,8.71132
OG0012800,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.63635,-3635.679065,15,1.75045,NearlyNeutral,,,,,0.73468,0.00942,0.26532,1.00000,,
OG0012800,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.0478,-3613.202784,17,2.11994,PositiveSelection,,,,,0.78402,0.05214,0.18208,1.00000,0.03391,16.91226
OG0009348,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.39576,-1643.516046,15,3.27329,NearlyNeutral,,,,,0.95217,0.07353,0.04783,1.00000,,
OG0009348,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.4104,-1642.990116,17,3.36302,PositiveSelection,,,,,0.9913,0.09397,0.0,1.00000,0.0087,5.25863
OG0009874,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.8115,-2908.232985,15,1.79254,NearlyNeutral,,,,,0.69132,0.00131,0.30868,1.00000,,
OG0009874,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.83542,-2906.011885,17,1.9144,PositiveSelection,,,,,0.80236,0.05645,0.0,1.00000,0.19764,1.71330
OG0009511,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.42331,-3575.738202,15,4.48289,NearlyNeutral,,,,,0.9856,0.00000,0.0144,1.00000,,
OG0009511,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.42385,-3575.671614,17,4.49032,PositiveSelection,,,,,0.98743,0.00000,0.0,1.00000,0.01257,1.27838
OG0006632,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.18776,-3366.195379,15,2.72243,NearlyNeutral,,,,,0.52698,0.11183,0.47302,1.00000,,
OG0006632,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.2446,-3356.926528,17,2.92741,PositiveSelection,,,,,0.57401,0.19167,0.36417,1.00000,0.06182,4.20341
OG0013503,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.6166,-2905.87835,15,3.49872,NearlyNeutral,,,,,0.88773,0.12025,0.11227,1.00000,,
OG0013503,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.6166,-2905.87835,17,3.49872,PositiveSelection,,,,,0.88773,0.12025,0.05422,1.00000,0.05805,1.00000
OG0008988,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.33952,-4400.066548,15,1.52443,NearlyNeutral,,,,,0.9576,0.00000,0.0424,1.00000,,
OG0008988,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.35998,-4390.372805,17,1.82848,PositiveSelection,,,,,0.97919,0.00557,0.0,1.00000,0.02081,4.61539
OG0007657,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.72325,-1370.195242,15,2.75788,NearlyNeutral,,,,,0.82439,0.09923,0.17561,1.00000,,
OG0007657,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.72255,-1370.121351,17,2.76846,PositiveSelection,,,,,0.87513,0.12233,0.0,1.00000,0.12487,1.26455
OG0005423,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.63582,-4180.562871,15,4.62775,NearlyNeutral,,,,,0.70497,0.00017,0.29503,1.00000,,
OG0005423,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.64351,-4179.256308,17,4.71069,PositiveSelection,,,,,0.70456,0.00163,0.29356,1.00000,0.00187,11.57881
OG0009822,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.27691,-1513.09412,15,3.57178,NearlyNeutral,,,,,0.84525,0.00000,0.15475,1.00000,,
