species,qaccver,saccver
protobothrops_mucrosquamatus,rna-XM_015816722.2,P27463
protobothrops_mucrosquamatus,rna-XM_015816723.1,P21531
protobothrops_mucrosquamatus,rna-XM_015816726.1,Q09327
protobothrops_mucrosquamatus,rna-XM_015816727.1,P05128
protobothrops_mucrosquamatus,rna-XM_015816728.1,P62957
protobothrops_mucrosquamatus,rna-XM_015816740.2,Q5ZIE4
protobothrops_mucrosquamatus,rna-XM_015816741.1,Q8BVF2
protobothrops_mucrosquamatus,rna-XM_015816747.2,Q9UKZ1
protobothrops_mucrosquamatus,rna-XM_015816752.1,P62902
protobothrops_mucrosquamatus,rna-XM_015816753.1,Q2KJI7
protobothrops_mucrosquamatus,rna-XM_015816754.1,P09653
protobothrops_mucrosquamatus,rna-XM_015816755.1,Q6GM21
protobothrops_mucrosquamatus,rna-XM_015816757.1,Q8TAP6
protobothrops_mucrosquamatus,rna-XM_015816761.1,Q96EE3
protobothrops_mucrosquamatus,rna-XM_015816772.1,Q9Y6T7
protobothrops_mucrosquamatus,rna-XM_015816776.1,Q90763
protobothrops_mucrosquamatus,rna-XM_015816777.2,Q32P85
protobothrops_mucrosquamatus,rna-XM_015816780.1,Q8N8U2
protobothrops_mucrosquamatus,rna-XM_015816786.1,Q8IUK8
protobothrops_mucrosquamatus,rna-XM_015816788.1,B0BLS0
protobothrops_mucrosquamatus,rna-XM_015816796.1,Q28DR4
protobothrops_mucrosquamatus,rna-XM_015816799.1,Q96LD1
protobothrops_mucrosquamatus,rna-XM_015816801.1,Q91WK2
protobothrops_mucrosquamatus,rna-XM_015816802.1,O60216
protobothrops_mucrosquamatus,rna-XM_015816806.2,Q96PB7
protobothrops_mucrosquamatus,rna-XM_015816808.1,A4IFC4
protobothrops_mucrosquamatus,rna-XM_015816810.1,P21839
protobothrops_mucrosquamatus,rna-XM_015816821.1,Q91903
protobothrops_mucrosquamatus,rna-XM_015816827.1,P61969
protobothrops_mucrosquamatus,rna-XM_015816830.1,Q5ZK88
protobothrops_mucrosquamatus,rna-XM_015816839.1,Q9Y248
protobothrops_mucrosquamatus,rna-XM_015816840.1,Q32KL5
protobothrops_mucrosquamatus,rna-XM_015816846.1,P15311
protobothrops_mucrosquamatus,rna-XM_015816848.1,P63172
protobothrops_mucrosquamatus,rna-XM_015816850.1,Q9JIL5
protobothrops_mucrosquamatus,rna-XM_015816861.1,Q9HC78
protobothrops_mucrosquamatus,rna-XM_015816870.1,Q9UL68
protobothrops_mucrosquamatus,rna-XM_015816875.1,Q3UQ28
protobothrops_mucrosquamatus,rna-XM_015816879.1,Q6PIJ6
protobothrops_mucrosquamatus,rna-XM_015816902.1,Q68CP9
protobothrops_mucrosquamatus,rna-XM_015816905.2,Q9H2H9
protobothrops_mucrosquamatus,rna-XM_015816906.1,Q5F468
protobothrops_mucrosquamatus,rna-XM_015816907.1,Q28DR4
protobothrops_mucrosquamatus,rna-XM_015816910.1,Q5RA31
protobothrops_mucrosquamatus,rna-XM_015816914.1,Q6R327
protobothrops_mucrosquamatus,rna-XM_015816916.2,O95749
protobothrops_mucrosquamatus,rna-XM_015816917.1,Q8NCR0
protobothrops_mucrosquamatus,rna-XM_015816918.1,Q5R639
protobothrops_mucrosquamatus,rna-XM_015816922.2,Q4LE39
protobothrops_mucrosquamatus,rna-XM_015816939.1,O35505
protobothrops_mucrosquamatus,rna-XM_015816943.1,Q0VA16
protobothrops_mucrosquamatus,rna-XM_015816944.2,O75694
protobothrops_mucrosquamatus,rna-XM_015816946.2,Q6KC79
protobothrops_mucrosquamatus,rna-XM_015816950.1,P43003
protobothrops_mucrosquamatus,rna-XM_015816959.1,Q2KJ25
protobothrops_mucrosquamatus,rna-XM_015816962.1,Q8VHW9
protobothrops_mucrosquamatus,rna-XM_015816978.1,Q25C36
protobothrops_mucrosquamatus,rna-XM_015816979.1,Q86Z02
protobothrops_mucrosquamatus,rna-XM_015816984.1,Q5F3A6
protobothrops_mucrosquamatus,rna-XM_015816993.1,Q5RBA4
protobothrops_mucrosquamatus,rna-XM_015817000.1,Q8CHJ1
protobothrops_mucrosquamatus,rna-XM_015817002.1,P62628
protobothrops_mucrosquamatus,rna-XM_015817005.1,Q8C863
protobothrops_mucrosquamatus,rna-XM_015817006.1,O93477
protobothrops_mucrosquamatus,rna-XM_015817013.1,Q96KR1
protobothrops_mucrosquamatus,rna-XM_015817015.1,Q5ZK63
protobothrops_mucrosquamatus,rna-XM_015817017.1,P17655
protobothrops_mucrosquamatus,rna-XM_015817018.1,Q3ZBV8
protobothrops_mucrosquamatus,rna-XM_015817023.1,Q9H4A6
protobothrops_mucrosquamatus,rna-XM_015817029.1,Q9Y217
protobothrops_mucrosquamatus,rna-XM_015817032.1,P49336
protobothrops_mucrosquamatus,rna-XM_015817036.2,Q75W64
protobothrops_mucrosquamatus,rna-XM_015817037.1,Q8R332
protobothrops_mucrosquamatus,rna-XM_015817038.1,Q6UWI4
protobothrops_mucrosquamatus,rna-XM_015817039.2,Q9NTI2
protobothrops_mucrosquamatus,rna-XM_015817041.1,Q9UPY6
protobothrops_mucrosquamatus,rna-XM_015817043.1,P47775
protobothrops_mucrosquamatus,rna-XM_015817058.1,Q3U962
protobothrops_mucrosquamatus,rna-XM_015817103.1,Q5QL03
protobothrops_mucrosquamatus,rna-XM_015817111.1,Q2HJG2
protobothrops_mucrosquamatus,rna-XM_015817115.1,Q5R8X5
protobothrops_mucrosquamatus,rna-XM_015817118.2,P23228
protobothrops_mucrosquamatus,rna-XM_015817125.1,Q6P4Z2
protobothrops_mucrosquamatus,rna-XM_015817135.1,Q99471
protobothrops_mucrosquamatus,rna-XM_015817137.2,P18516
protobothrops_mucrosquamatus,rna-XM_015817139.1,O42221
protobothrops_mucrosquamatus,rna-XM_015817149.1,P51793
protobothrops_mucrosquamatus,rna-XM_015817153.1,Q08E43
protobothrops_mucrosquamatus,rna-XM_015817157.1,Q8VCH7
protobothrops_mucrosquamatus,rna-XM_015817158.2,Q5ZJ56
protobothrops_mucrosquamatus,rna-XM_015817159.1,O15344
protobothrops_mucrosquamatus,rna-XM_015817168.1,Q0VCE9
protobothrops_mucrosquamatus,rna-XM_015817173.1,O15123
protobothrops_mucrosquamatus,rna-XM_015817190.1,Q4R941
protobothrops_mucrosquamatus,rna-XM_015817193.1,Q5ZIY4
protobothrops_mucrosquamatus,rna-XM_015817200.1,O75323
protobothrops_mucrosquamatus,rna-XM_015817213.1,Q9P2K3
protobothrops_mucrosquamatus,rna-XM_015817215.1,Q63472
protobothrops_mucrosquamatus,rna-XM_015817223.2,P17200
protobothrops_mucrosquamatus,rna-XM_015817225.1,O93525
protobothrops_mucrosquamatus,rna-XM_015817227.2,P70318
protobothrops_mucrosquamatus,rna-XM_015817229.1,Q9Y2H2
protobothrops_mucrosquamatus,rna-XM_015817230.1,Q5ZJV4
protobothrops_mucrosquamatus,rna-XM_015817243.1,Q92743
protobothrops_mucrosquamatus,rna-XM_015817244.1,P43249
protobothrops_mucrosquamatus,rna-XM_015817245.1,Q5VZY2
protobothrops_mucrosquamatus,rna-XM_015817247.1,Q9BZH6
protobothrops_mucrosquamatus,rna-XM_015817253.1,Q501J6
protobothrops_mucrosquamatus,rna-XM_015817254.1,O43731
protobothrops_mucrosquamatus,rna-XM_015817255.1,Q5ZLL1
protobothrops_mucrosquamatus,rna-XM_015817256.1,A2VDL9
protobothrops_mucrosquamatus,rna-XM_015817258.2,Q90595
protobothrops_mucrosquamatus,rna-XM_015817260.1,Q9EP80
protobothrops_mucrosquamatus,rna-XM_015817261.1,Q9W757
protobothrops_mucrosquamatus,rna-XM_015817263.1,Q5R592
protobothrops_mucrosquamatus,rna-XM_015817265.1,Q3ZCK1
protobothrops_mucrosquamatus,rna-XM_015817267.1,O75600
protobothrops_mucrosquamatus,rna-XM_015817269.1,Q04982
protobothrops_mucrosquamatus,rna-XM_015817284.1,Q61880
protobothrops_mucrosquamatus,rna-XM_015817286.2,Q64198
protobothrops_mucrosquamatus,rna-XM_015817299.1,Q9DF58
protobothrops_mucrosquamatus,rna-XM_015817311.1,P61645
protobothrops_mucrosquamatus,rna-XM_015817320.1,Q6DBU5
protobothrops_mucrosquamatus,rna-XM_015817326.1,P61589
protobothrops_mucrosquamatus,rna-XM_015817339.1,Q8WUW1
protobothrops_mucrosquamatus,rna-XM_015817348.1,P61294
protobothrops_mucrosquamatus,rna-XM_015817351.1,Q9W6V6
protobothrops_mucrosquamatus,rna-XM_015817355.1,Q5E9U9
protobothrops_mucrosquamatus,rna-XM_015817378.1,P32321
protobothrops_mucrosquamatus,rna-XM_015817392.1,P53621
protobothrops_mucrosquamatus,rna-XM_015817397.1,Q90X64
protobothrops_mucrosquamatus,rna-XM_015817399.1,P52306
protobothrops_mucrosquamatus,rna-XM_015817402.1,P63074
protobothrops_mucrosquamatus,rna-XM_015817403.1,Q5ZIM5
protobothrops_mucrosquamatus,rna-XM_015817404.2,P80467
protobothrops_mucrosquamatus,rna-XM_015817408.1,P80512
protobothrops_mucrosquamatus,rna-XM_015817416.1,Q2T9S3
protobothrops_mucrosquamatus,rna-XM_015817421.2,Q08174
protobothrops_mucrosquamatus,rna-XM_015817423.2,Q13049
protobothrops_mucrosquamatus,rna-XM_015817424.2,Q80Z10
protobothrops_mucrosquamatus,rna-XM_015817428.1,Q5HY92
protobothrops_mucrosquamatus,rna-XM_015817430.1,A2VDN6
protobothrops_mucrosquamatus,rna-XM_015817432.2,Q10567
protobothrops_mucrosquamatus,rna-XM_015817434.1,Q13769
protobothrops_mucrosquamatus,rna-XM_015817442.1,Q9DG68
protobothrops_mucrosquamatus,rna-XM_015817443.2,E9PVA8
protobothrops_mucrosquamatus,rna-XM_015817444.1,Q9I9E0
protobothrops_mucrosquamatus,rna-XM_015817449.1,O55125
protobothrops_mucrosquamatus,rna-XM_015817454.1,Q5U316
protobothrops_mucrosquamatus,rna-XM_015817459.2,Q9NZR1
protobothrops_mucrosquamatus,rna-XM_015817467.1,Q66H96
protobothrops_mucrosquamatus,rna-XM_015817471.1,Q9Y478
protobothrops_mucrosquamatus,rna-XM_015817472.1,E9PSL7
protobothrops_mucrosquamatus,rna-XM_015817474.1,P49024
protobothrops_mucrosquamatus,rna-XM_015817477.2,A6H6W9
protobothrops_mucrosquamatus,rna-XM_015817478.1,Q90835
protobothrops_mucrosquamatus,rna-XM_015817485.1,Q7Z7B0
protobothrops_mucrosquamatus,rna-XM_015817491.1,Q5R885
protobothrops_mucrosquamatus,rna-XM_015817492.1,O43639
protobothrops_mucrosquamatus,rna-XM_015817495.1,Q5R4U0
protobothrops_mucrosquamatus,rna-XM_015817497.1,Q2VL58
protobothrops_mucrosquamatus,rna-XM_015817499.1,Q5RFB7
protobothrops_mucrosquamatus,rna-XM_015817503.1,Q28D84
protobothrops_mucrosquamatus,rna-XM_015817505.1,Q9WTX6
protobothrops_mucrosquamatus,rna-XM_015817506.1,Q8N1C3
protobothrops_mucrosquamatus,rna-XM_015817509.2,O57535
protobothrops_mucrosquamatus,rna-XM_015817511.1,Q6DIN3
protobothrops_mucrosquamatus,rna-XM_015817516.1,P48730
protobothrops_mucrosquamatus,rna-XM_015817519.1,Q6P1R4
protobothrops_mucrosquamatus,rna-XM_015817523.2,Q99LD4
protobothrops_mucrosquamatus,rna-XM_015817526.1,P60764
protobothrops_mucrosquamatus,rna-XM_015817528.1,P57788
protobothrops_mucrosquamatus,rna-XM_015817529.1,Q80XG9
protobothrops_mucrosquamatus,rna-XM_015817532.1,Q62232
protobothrops_mucrosquamatus,rna-XM_015817539.1,Q08705
protobothrops_mucrosquamatus,rna-XM_015817545.1,P61972
protobothrops_mucrosquamatus,rna-XM_015817547.1,Q3ZCC8
protobothrops_mucrosquamatus,rna-XM_015817549.1,Q13564
protobothrops_mucrosquamatus,rna-XM_015817550.2,Q6PDL0
protobothrops_mucrosquamatus,rna-XM_015817551.1,Q8CJ61
protobothrops_mucrosquamatus,rna-XM_015817552.1,Q6GQV7
protobothrops_mucrosquamatus,rna-XM_015817573.1,Q5BIP5
protobothrops_mucrosquamatus,rna-XM_015817583.1,A3KMV8
protobothrops_mucrosquamatus,rna-XM_015817587.1,Q0V7M1
protobothrops_mucrosquamatus,rna-XM_015817601.1,Q6Y1H2
protobothrops_mucrosquamatus,rna-XM_015817603.1,Q4KLL5
protobothrops_mucrosquamatus,rna-XM_015817606.1,Q08DS7
protobothrops_mucrosquamatus,rna-XM_015817614.1,Q96S79
protobothrops_mucrosquamatus,rna-XM_015817617.1,Q13946
protobothrops_mucrosquamatus,rna-XM_015817620.1,Q5ZMQ0
protobothrops_mucrosquamatus,rna-XM_015817633.1,Q5ZML5
protobothrops_mucrosquamatus,rna-XM_015817639.1,Q7Z460
protobothrops_mucrosquamatus,rna-XM_015817640.1,P27093
protobothrops_mucrosquamatus,rna-XM_015817641.1,Q9NZI6
protobothrops_mucrosquamatus,rna-XM_015817654.1,P23469
protobothrops_mucrosquamatus,rna-XM_015817657.1,O43679
protobothrops_mucrosquamatus,rna-XM_015817664.1,Q9H0S4
protobothrops_mucrosquamatus,rna-XM_015817669.1,Q13224
protobothrops_mucrosquamatus,rna-XM_015817687.1,P52804
protobothrops_mucrosquamatus,rna-XM_015817697.1,Q13151
protobothrops_mucrosquamatus,rna-XM_015817698.1,F1MBP6
protobothrops_mucrosquamatus,rna-XM_015817706.1,P26352
protobothrops_mucrosquamatus,rna-XM_015817713.2,O00512
protobothrops_mucrosquamatus,rna-XM_015817716.1,Q5F448
protobothrops_mucrosquamatus,rna-XM_015817717.1,Q5F3A2
protobothrops_mucrosquamatus,rna-XM_015817721.1,Q5R4E2
protobothrops_mucrosquamatus,rna-XM_015817727.1,Q90701
protobothrops_mucrosquamatus,rna-XM_015817731.1,P62907
protobothrops_mucrosquamatus,rna-XM_015817732.1,Q90972
protobothrops_mucrosquamatus,rna-XM_015817738.1,O75037
protobothrops_mucrosquamatus,rna-XM_015817739.2,Q96NJ5
protobothrops_mucrosquamatus,rna-XM_015817746.1,Q9ERC5
protobothrops_mucrosquamatus,rna-XM_015817747.1,O14649
protobothrops_mucrosquamatus,rna-XM_015817748.1,Q04678
protobothrops_mucrosquamatus,rna-XM_015817754.1,Q5R610
protobothrops_mucrosquamatus,rna-XM_015817762.1,Q3UY51
protobothrops_mucrosquamatus,rna-XM_015817764.1,Q9BZK7
protobothrops_mucrosquamatus,rna-XM_015817773.1,Q96AC1
protobothrops_mucrosquamatus,rna-XM_015817776.1,Q8WUJ0
protobothrops_mucrosquamatus,rna-XM_015817778.1,P62334
protobothrops_mucrosquamatus,rna-XM_015817779.1,Q8C7M3
protobothrops_mucrosquamatus,rna-XM_015817794.1,Q5RD01
protobothrops_mucrosquamatus,rna-XM_015817796.1,Q80W04
protobothrops_mucrosquamatus,rna-XM_015817798.1,Q6XUX0
protobothrops_mucrosquamatus,rna-XM_015817799.2,Q15291
protobothrops_mucrosquamatus,rna-XM_015817805.1,Q8IYD2
protobothrops_mucrosquamatus,rna-XM_015817812.1,Q6WCQ1
protobothrops_mucrosquamatus,rna-XM_015817814.1,Q5ZJF1
protobothrops_mucrosquamatus,rna-XM_015817816.1,P55039
protobothrops_mucrosquamatus,rna-XM_015817817.1,Q13045
protobothrops_mucrosquamatus,rna-XM_015817831.1,Q75QN2
protobothrops_mucrosquamatus,rna-XM_015817839.1,Q76JQ2
protobothrops_mucrosquamatus,rna-XM_015817840.1,Q9Y272
protobothrops_mucrosquamatus,rna-XM_015817844.1,Q6ZVM7
protobothrops_mucrosquamatus,rna-XM_015817845.1,Q9CPY6
protobothrops_mucrosquamatus,rna-XM_015817850.2,Q5ZL26
protobothrops_mucrosquamatus,rna-XM_015817851.1,Q9UPM9
protobothrops_mucrosquamatus,rna-XM_015817852.1,P23760
protobothrops_mucrosquamatus,rna-XM_015817858.1,Q9WUA2
protobothrops_mucrosquamatus,rna-XM_015817860.1,Q07496
protobothrops_mucrosquamatus,rna-XM_015817862.1,Q15276
protobothrops_mucrosquamatus,rna-XM_015817869.1,O60315
protobothrops_mucrosquamatus,rna-XM_015817872.1,Q32ZL2
protobothrops_mucrosquamatus,rna-XM_015817874.1,P51513
protobothrops_mucrosquamatus,rna-XM_015817876.1,Q9H8W4
protobothrops_mucrosquamatus,rna-XM_015817877.1,Q96PR1
protobothrops_mucrosquamatus,rna-XM_015817883.1,P33534
protobothrops_mucrosquamatus,rna-XM_015817890.1,Q9ESM0
protobothrops_mucrosquamatus,rna-XM_015817895.1,Q9W758
protobothrops_mucrosquamatus,rna-XM_015817899.1,Q9HBW1
protobothrops_mucrosquamatus,rna-XM_015817921.2,Q5RGV1
protobothrops_mucrosquamatus,rna-XM_015817929.1,O43795
protobothrops_mucrosquamatus,rna-XM_015817936.1,Q91924
protobothrops_mucrosquamatus,rna-XM_015817938.1,Q924I2
protobothrops_mucrosquamatus,rna-XM_015817949.1,P67860
protobothrops_mucrosquamatus,rna-XM_015817951.2,P32418
protobothrops_mucrosquamatus,rna-XM_015817961.2,Q91W53
protobothrops_mucrosquamatus,rna-XM_015817963.1,Q9JI08
protobothrops_mucrosquamatus,rna-XM_015817967.1,Q568Z9
protobothrops_mucrosquamatus,rna-XM_015817971.2,Q75N73
protobothrops_mucrosquamatus,rna-XM_015817975.1,P13497
protobothrops_mucrosquamatus,rna-XM_015817977.2,Q8BZ94
protobothrops_mucrosquamatus,rna-XM_015817978.2,Q8C4U3
protobothrops_mucrosquamatus,rna-XM_015817979.1,Q499W2
protobothrops_mucrosquamatus,rna-XM_015817986.1,Q5RE11
protobothrops_mucrosquamatus,rna-XM_015817992.1,J3S9D9
protobothrops_mucrosquamatus,rna-XM_015817999.2,Q99595
protobothrops_mucrosquamatus,rna-XM_015818001.1,Q91Z80
protobothrops_mucrosquamatus,rna-XM_015818005.1,F1NTD6
protobothrops_mucrosquamatus,rna-XM_015818007.1,P81133
protobothrops_mucrosquamatus,rna-XM_015818008.1,Q8R5L7
protobothrops_mucrosquamatus,rna-XM_015818011.1,Q8IZF0
protobothrops_mucrosquamatus,rna-XM_015818018.1,E1C5V0
protobothrops_mucrosquamatus,rna-XM_015818020.1,Q9Y597
protobothrops_mucrosquamatus,rna-XM_015818023.1,O95069
protobothrops_mucrosquamatus,rna-XM_015818024.1,Q91018
protobothrops_mucrosquamatus,rna-XM_015818027.1,Q15124
protobothrops_mucrosquamatus,rna-XM_015818040.1,Q9HAV4
protobothrops_mucrosquamatus,rna-XM_015818041.1,Q8NCP5
protobothrops_mucrosquamatus,rna-XM_015818050.1,Q2KIR8
protobothrops_mucrosquamatus,rna-XM_015818052.1,P52432
protobothrops_mucrosquamatus,rna-XM_015818058.1,Q6GL41
protobothrops_mucrosquamatus,rna-XM_015818059.1,Q5F3Z3
protobothrops_mucrosquamatus,rna-XM_015818062.1,G5E8P1
protobothrops_mucrosquamatus,rna-XM_015818067.1,Q9PU85
protobothrops_mucrosquamatus,rna-XM_015818074.1,Q9UBP5
protobothrops_mucrosquamatus,rna-XM_015818077.1,O94991
protobothrops_mucrosquamatus,rna-XM_015818078.1,P19204
protobothrops_mucrosquamatus,rna-XM_015818080.2,P18907
protobothrops_mucrosquamatus,rna-XM_015818089.1,Q3UJK4
protobothrops_mucrosquamatus,rna-XM_015818098.1,P16924
protobothrops_mucrosquamatus,rna-XM_015818110.1,Q5R4K5
protobothrops_mucrosquamatus,rna-XM_015818114.1,Q98TX3
protobothrops_mucrosquamatus,rna-XM_015818117.1,Q5RAV5
protobothrops_mucrosquamatus,rna-XM_015818122.1,Q13404
protobothrops_mucrosquamatus,rna-XM_015818126.1,O13016
protobothrops_mucrosquamatus,rna-XM_015818127.1,Q9BYG5
protobothrops_mucrosquamatus,rna-XM_015818132.1,Q53TQ3
protobothrops_mucrosquamatus,rna-XM_015818133.1,Q9H2P0
protobothrops_mucrosquamatus,rna-XM_015818135.1,P19382
protobothrops_mucrosquamatus,rna-XM_015818138.1,Q3ZBG0
protobothrops_mucrosquamatus,rna-XM_015818141.1,Q8BW22
protobothrops_mucrosquamatus,rna-XM_015818144.1,Q9H2X6
protobothrops_mucrosquamatus,rna-XM_015818147.1,Q38PU8
protobothrops_mucrosquamatus,rna-XM_015818152.1,Q9DEE9
protobothrops_mucrosquamatus,rna-XM_015818155.1,Q6P3W7
protobothrops_mucrosquamatus,rna-XM_015818159.1,Q8NDX2
protobothrops_mucrosquamatus,rna-XM_015818161.1,Q32M45
protobothrops_mucrosquamatus,rna-XM_015818168.2,P10173
protobothrops_mucrosquamatus,rna-XM_015818170.1,Q9UPQ7
protobothrops_mucrosquamatus,rna-XM_015818180.1,Q5RBR3
protobothrops_mucrosquamatus,rna-XM_015818188.1,Q7T0V6
protobothrops_mucrosquamatus,rna-XM_015818190.1,Q12837
protobothrops_mucrosquamatus,rna-XM_015818196.1,Q9H2J7
protobothrops_mucrosquamatus,rna-XM_015818197.1,Q15699
protobothrops_mucrosquamatus,rna-XM_015818200.1,Q2KIT4
protobothrops_mucrosquamatus,rna-XM_015818203.1,Q96AE4
protobothrops_mucrosquamatus,rna-XM_015818227.2,P18254
protobothrops_mucrosquamatus,rna-XM_015818235.1,P04176
protobothrops_mucrosquamatus,rna-XM_015818238.2,Q3T906
protobothrops_mucrosquamatus,rna-XM_015818243.1,Q02067
protobothrops_mucrosquamatus,rna-XM_015818245.1,Q5RCM6
protobothrops_mucrosquamatus,rna-XM_015818246.1,Q2MHE5
protobothrops_mucrosquamatus,rna-XM_015818257.1,Q9JMF3
protobothrops_mucrosquamatus,rna-XM_015818260.1,Q9UKU0
protobothrops_mucrosquamatus,rna-XM_015818263.1,A5A6H4
protobothrops_mucrosquamatus,rna-XM_015818264.1,Q61686
protobothrops_mucrosquamatus,rna-XM_015818272.1,P02832
protobothrops_mucrosquamatus,rna-XM_015818273.1,Q9YH13
protobothrops_mucrosquamatus,rna-XM_015818274.1,P09633
protobothrops_mucrosquamatus,rna-XM_015818279.1,Q6JIY5
protobothrops_mucrosquamatus,rna-XM_015818302.1,Q5ZKQ8
protobothrops_mucrosquamatus,rna-XM_015818314.1,Q96CN4
protobothrops_mucrosquamatus,rna-XM_015818318.1,Q8N488
protobothrops_mucrosquamatus,rna-XM_015818323.1,Q8BHN1
protobothrops_mucrosquamatus,rna-XM_015818338.1,Q8WV19
protobothrops_mucrosquamatus,rna-XM_015818339.1,Q5ZLA6
protobothrops_mucrosquamatus,rna-XM_015818340.1,P62262
protobothrops_mucrosquamatus,rna-XM_015818341.1,Q04929
protobothrops_mucrosquamatus,rna-XM_015818348.1,Q6P2Q9
protobothrops_mucrosquamatus,rna-XM_015818349.1,Q0VCM6
protobothrops_mucrosquamatus,rna-XM_015818350.1,Q9Y5U8
protobothrops_mucrosquamatus,rna-XM_015818357.1,Q9H3R1
protobothrops_mucrosquamatus,rna-XM_015818358.2,Q9IA96
protobothrops_mucrosquamatus,rna-XM_015818359.1,Q9NW08
protobothrops_mucrosquamatus,rna-XM_015818361.1,Q9WUT3
protobothrops_mucrosquamatus,rna-XM_015818366.1,Q90ZK6
protobothrops_mucrosquamatus,rna-XM_015818379.1,Q5R4W4
protobothrops_mucrosquamatus,rna-XM_015818390.1,P14676
protobothrops_mucrosquamatus,rna-XM_015818392.2,P24270
protobothrops_mucrosquamatus,rna-XM_015818400.1,O70273
protobothrops_mucrosquamatus,rna-XM_015818402.2,Q9WVQ5
protobothrops_mucrosquamatus,rna-XM_015818406.2,Q6WP39
protobothrops_mucrosquamatus,rna-XM_015818413.1,P63245
protobothrops_mucrosquamatus,rna-XM_015818414.2,Q27J48
protobothrops_mucrosquamatus,rna-XM_015818429.1,Q96QV6
protobothrops_mucrosquamatus,rna-XM_015818442.1,P23284
protobothrops_mucrosquamatus,rna-XM_015818443.1,Q9HCP0
protobothrops_mucrosquamatus,rna-XM_015818444.1,O15014
protobothrops_mucrosquamatus,rna-XM_015818446.1,Q5R680
protobothrops_mucrosquamatus,rna-XM_015818450.1,Q9W6I1
protobothrops_mucrosquamatus,rna-XM_015818456.1,Q6QAP7
protobothrops_mucrosquamatus,rna-XM_015818457.1,Q5R733
protobothrops_mucrosquamatus,rna-XM_015818462.1,Q5R644
protobothrops_mucrosquamatus,rna-XM_015818471.1,P49354
protobothrops_mucrosquamatus,rna-XM_015818472.1,Q1LZE1
protobothrops_mucrosquamatus,rna-XM_015818473.1,Q05199
protobothrops_mucrosquamatus,rna-XM_015818481.1,P12236
protobothrops_mucrosquamatus,rna-XM_015818491.1,Q8IV61
protobothrops_mucrosquamatus,rna-XM_015818493.1,Q5ZLK5
protobothrops_mucrosquamatus,rna-XM_015818498.1,Q7L273
protobothrops_mucrosquamatus,rna-XM_015818501.1,O08792
protobothrops_mucrosquamatus,rna-XM_015818504.1,D4AEP3
protobothrops_mucrosquamatus,rna-XM_015818511.1,Q8NBT3
protobothrops_mucrosquamatus,rna-XM_015818525.1,Q5ZJ74
protobothrops_mucrosquamatus,rna-XM_015818526.1,Q96FL9
protobothrops_mucrosquamatus,rna-XM_015818529.1,Q15717
protobothrops_mucrosquamatus,rna-XM_015818543.1,Q3ULD5
protobothrops_mucrosquamatus,rna-XM_015818549.1,Q2TBV5
protobothrops_mucrosquamatus,rna-XM_015818565.1,Q16568
protobothrops_mucrosquamatus,rna-XM_015818567.1,Q90WD0
protobothrops_mucrosquamatus,rna-XM_015818569.1,P62909
protobothrops_mucrosquamatus,rna-XM_015818573.1,P13731
protobothrops_mucrosquamatus,rna-XM_015818578.1,Q28156
protobothrops_mucrosquamatus,rna-XM_015818580.1,O13134
protobothrops_mucrosquamatus,rna-XM_015818584.1,Q13257
protobothrops_mucrosquamatus,rna-XM_015818586.1,Q5ZJN2
protobothrops_mucrosquamatus,rna-XM_015818596.1,Q5EA98
protobothrops_mucrosquamatus,rna-XM_015818597.1,Q9CR41
protobothrops_mucrosquamatus,rna-XM_015818598.2,Q8JG64
protobothrops_mucrosquamatus,rna-XM_015818599.1,P46940
protobothrops_mucrosquamatus,rna-XM_015818606.1,Q6PFW1
protobothrops_mucrosquamatus,rna-XM_015818612.1,P70079
protobothrops_mucrosquamatus,rna-XM_015818615.1,Q5ZMF3
protobothrops_mucrosquamatus,rna-XM_015818616.1,Q6AYU1
protobothrops_mucrosquamatus,rna-XM_015818623.1,P62323
protobothrops_mucrosquamatus,rna-XM_015818625.1,Q17RY0
protobothrops_mucrosquamatus,rna-XM_015818630.1,Q9QX29
protobothrops_mucrosquamatus,rna-XM_015818631.1,O43825
protobothrops_mucrosquamatus,rna-XM_015818632.1,Q5ZLM0
