Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Site class model,Proportion 0,Omega 0,Proportion 1,Omega 1
OG0012823,UTP11,M1,1.80933,-1787.377417,15,2.37396,NearlyNeutral,0.72854,0.04133,0.27146,1
OG0009315,TMEM41B,M1,0.38657,-1698.912398,15,5.0258,NearlyNeutral,0.80861,0.05527,0.19139,1
OG0012599,TEX38,M1,1.6777,-1942.414186,15,1.85195,NearlyNeutral,0.65689,0.07184,0.34311,1
OG0009883,CEP120,M1,0.50135,-6257.299754,15,3.16226,NearlyNeutral,0.83083,0.05506,0.16917,1
OG0010514,MADCAM1,M1,1.6957,-4978.573064,15,3.34728,NearlyNeutral,0.38966,0.10846,0.61034,1
OG0006023,CAMSAP3,M1,0.67117,-9376.0960470000009,15,2.94408,NearlyNeutral,0.80086,0,0.19914,1
OG0005985,BTBD7,M1,0.42241,-6775.356464,15,3.73321,NearlyNeutral,0.94598,0.05664,0.05402,1
OG0005806,CCDC81,M1,0.95302,-5334.740024,15,2.62613,NearlyNeutral,0.79572,0.09671,0.20428,1
OG0005125,ACHE,M1,2.08605,-6003.315289,15,3.3126,NearlyNeutral,0.82232,0.0421,0.17768,1
OG0010172,ANKRD28,M1,0.3487,-6146.803092,15,3.84992,NearlyNeutral,0.86493,0.00423,0.13507,1
OG0010575,HLCS,M1,0.67224,-6456.479257,15,2.89921,NearlyNeutral,0.72751,0.09933,0.27249,1
OG0012998,B3GALT6,M1,1.12677,-2552.466928,15,3.79101,NearlyNeutral,0.9703,0.02434,0.0297,1
OG0012288,VAV2,M1,0.76548,-5853.028433,15,2.30084,NearlyNeutral,0.90585,0.01134,0.09415,1
OG0008889,NEURL1,M1,0.53423,-3780.10227,15,2.3655,NearlyNeutral,0.80914,0.00837,0.19086,1
OG0009707,KLF3,M1,1.16519,-2898.196133,15,2.96228,NearlyNeutral,0.92436,0.02933,0.07564,1
OG0011533,MPZL3,M1,1.49787,-2253.835275,15,2.49101,NearlyNeutral,0.64026,0.056,0.35974,1
OG0010819,CENPN,M1,0.8883,-3041.444312,15,3.40236,NearlyNeutral,0.61796,0.11514,0.38204,1
OG0010721,PTPN22,M1,0.96022,-6135.695277,15,3.20983,NearlyNeutral,0.52592,0.04321,0.47408,1
OG0013792,DHX33,M1,0.49612,-4511.23166,15,3.17527,NearlyNeutral,0.96215,0.03468,0.03785,1
OG0011395,STMN2,M1,0.29069,-995.546088,15,2.40852,NearlyNeutral,0.75909,0,0.24091,1
OG0013648,USP7,M1,50.37044,-9260.616849,15,1.76323,NearlyNeutral,0.97435,0.01,0.02565,1
OG0007467,MAT2A,M1,0.71012,-2679.038914,15,2.38375,NearlyNeutral,0.95616,0.01101,0.04384,1
OG0005497,FAM199X,M1,0.68194,-2491.673151,15,2.66968,NearlyNeutral,0.99999,0.02696,1e-5,1
OG0005492,SOWAHD,M1,1.50169,-3328.736353,15,3.35225,NearlyNeutral,0.6649,0.07643,0.3351,1
OG0005503,CPED1,M1,0.52077,-6786.843627,15,4.08222,NearlyNeutral,0.63865,0.06919,0.36135,1
OG0010849,KIAA0895L,M1,1.40101,-3659.15529,15,3.87461,NearlyNeutral,0.7641,0.03189,0.2359,1
OG0009733,LGR4,M1,0.42882,-5794.695548,15,4.09231,NearlyNeutral,0.85233,0.02208,0.14767,1
OG0005979,SERPINA10,M1,0.67193,-3169.261657,15,2.73005,NearlyNeutral,0.54352,0.04667,0.45648,1
OG0006920,GPR149,M1,0.473,-4456.810414,15,3.63496,NearlyNeutral,0.73649,0.09264,0.26351,1
OG0005663,HMBOX1,M1,0.14378,-2190.033459,15,2.4419400000000002,NearlyNeutral,0.99999,0.01769,1e-5,1
OG0009653,NKAIN3,M1,0.27249,-976.372222,15,2.99396,NearlyNeutral,0.99999,0.08431,1e-5,1
OG0011892,POU1F1,M1,0.45785,-1967.361199,15,2.83214,NearlyNeutral,0.92411,0.02321,0.07589,1
OG0007216,PEA15,M1,8.60151,-1605.339017,15,1.98354,NearlyNeutral,0.98339,0.02712,0.01661,1
OG0013658,ABAT,M1,0.70045,-2930.240112,15,3.40997,NearlyNeutral,0.96002,0.05791,0.03998,1
OG0011388,LYPD6B,M1,0.47953,-1091.1878,15,7.15098,NearlyNeutral,0.60889,0,0.39111,1
OG0011229,CCDC120,M1,0.70276,-3976.05351,15,3.2479,NearlyNeutral,0.9004,0.0417,0.0996,1
OG0013192,CD180,M1,0.77656,-5016.220632,15,3.62605,NearlyNeutral,0.5251,0,0.4749,1
OG0009604,SOST,M1,0.90109,-1692.758752,15,4.60283,NearlyNeutral,0.6763,0.04773,0.3237,1
OG0005692,CCNI2,M1,0.83273,-2627.870556,15,3.24417,NearlyNeutral,0.60714,0,0.39286,1
OG0009162,FNIP2,M1,1.00128,-8737.644635,15,2.69978,NearlyNeutral,0.673,0.07143,0.327,1
OG0008766,RTKN,M1,0.99038,-4447.471179,15,4.28713,NearlyNeutral,0.92936,0.0678,0.07064,1
OG0011108,EXT2,M1,0.37605,-4092.06328,15,3.19615,NearlyNeutral,0.92223,0.02121,0.07777,1
OG0005821,IL17RD,M1,0.44313,-4826.575831,15,2.99345,NearlyNeutral,0.87369,0.06648,0.12631,1
OG0013116,CCDC57,M1,0.78463,-6795.165439,15,3.1388,NearlyNeutral,0.53652,0.06088,0.46348,1
OG0006727,ATG4D,M1,0.59331,-3368.33291,15,4.57187,NearlyNeutral,0.76812,0.12259,0.23188,1
OG0012515,MTIF2,M1,0.65271,-4947.18277,15,3.36898,NearlyNeutral,0.73647,0.08547,0.26353,1
OG0005946,INSIG1,M1,0.571,-1811.101198,15,3.55754,NearlyNeutral,0.96359,0.06513,0.03641,1
OG0012907,FGD1,M1,0.41366000000000003,-5357.140235,15,4.78556,NearlyNeutral,0.9072,0.00371,0.0928,1
OG0005229,KCNA1,M1,0.77738,-3469.591313,15,3.24908,NearlyNeutral,0.91768,0.02135,0.08232,1
OG0006642,WNK4,M1,0.81041,-9641.477843,15,4.1293,NearlyNeutral,0.72709,0.0519,0.27291,1
OG0005291,STMN1,M1,0.29311,-811.662284,15,1.18294,NearlyNeutral,0.92634,0.01704,0.07366,1
OG0011346,JAG2,M1,0.36351,-7008.177087,15,3.13577,NearlyNeutral,0.87041,0.03379,0.12959,1
OG0005131,TFAP2E,M1,1.13799,-3377.748342,15,1.77281,NearlyNeutral,0.84234,0.02499,0.15766,1
OG0010405,CCDC24,M1,0.89453,-3245.437563,15,3.57145,NearlyNeutral,0.55877,0.16461,0.44123,1
OG0008292,CRACR2A,M1,1.55965,-6903.042266,15,2.15071,NearlyNeutral,0.68501,0.07951,0.31499,1
OG0007022,TSHB,M1,0.47553,-1028.763704,15,2.89049,NearlyNeutral,0.71601,0.05488,0.28399,1
OG0010107,MRPL22,M1,0.80477,-1637.702417,15,2.41662,NearlyNeutral,0.74335,0.04596,0.25665,1
OG0012692,MARF1,M1,0.9638,-14215.856489,15,3.0447,NearlyNeutral,0.88204,0.0752,0.11796,1
OG0005723,BNIP1,M1,0.3849,-1348.90747,15,3.45879,NearlyNeutral,0.86513,0,0.13487,1
OG0011117,ZBTB16,M1,1.19824,-4809.994717,15,2.58612,NearlyNeutral,0.85062,0.03728,0.14938,1
OG0012162,FKBP8,M1,0.77386,-3037.705002,15,3.91724,NearlyNeutral,0.82483,0.0807,0.17517,1
OG0006746,ASB7,M1,0.52665,-1936.258711,15,5.65349,NearlyNeutral,0.99999,0.00551,1e-5,1
OG0012965,SZRD1,M1,2.12444,-1589.475097,15,1.4848,NearlyNeutral,0.74117,0.00366,0.25883,1
OG0008071,NPBWR1,M1,0.47477,-2286.944703,15,3.49526,NearlyNeutral,0.80265,0.07301,0.19735,1
OG0011524,ITPKB,M1,0.72601,-6431.529893,15,3.21369,NearlyNeutral,0.63185,0.05355,0.36815,1
OG0008809,,M1,0.495,-3825.597719,15,3.26589,NearlyNeutral,0.85392,0.02888,0.14608,1
OG0006827,MREG,M1,0.80256,-1767.702833,15,3.96719,NearlyNeutral,0.60331,0.02164,0.39669,1
OG0012764,BFAR,M1,0.89416,-3313.126012,15,4.11,NearlyNeutral,0.93173,0.05617,0.06827,1
OG0008798,SIN3B,M1,0.51016,-7439.3408229999995,15,4.25301,NearlyNeutral,0.97723,0.02098,0.02277,1
OG0006577,GJD4,M1,0.94484,-3320.360701,15,3.82996,NearlyNeutral,0.57189,0.09834,0.42811,1
OG0007072,RBL2,M1,0.79113,-8412.817968,15,2.69144,NearlyNeutral,0.93864,0.05733,0.06136,1
OG0008466,ENKUR,M1,0.54462,-1686.050266,15,2.67621,NearlyNeutral,0.88364,0.1727,0.11636,1
OG0005910,LAMC2,M1,0.82094,-9200.752288,15,3.66143,NearlyNeutral,0.62887,0.10949,0.37113,1
OG0013584,TMEM200A,M1,0.48372,-3157.097174,15,4.52349,NearlyNeutral,0.95261,0.12913,0.04739,1
OG0005820,HESX1,M1,0.69864,-1380.844049,15,2.3641200000000002,NearlyNeutral,0.7046,0,0.2954,1
OG0011880,STBD1,M1,1.43212,-2802.4757,15,2.70944,NearlyNeutral,0.55949,0.104,0.44051,1
OG0010034,PROKR1,M1,0.4067,-2369.172716,15,3.48298,NearlyNeutral,0.93706,0.05151,0.06294,1
OG0013939,ADGRA2,M1,0.61025,-8932.24563,15,2.94051,NearlyNeutral,0.85064,0.05017,0.14936,1
OG0012239,CUNH7ORF25 CZH7ORF25,M1,0.69123,-3086.022006,15,3.58895,NearlyNeutral,0.68929,0.08157,0.31071,1
OG0008429,FBXL12,M1,0.7948,-2586.728345,15,4.27462,NearlyNeutral,0.50415,0.11666,0.49585,1
OG0005620,RTN4R,M1,1.33079,-4529.8282,15,2.61305,NearlyNeutral,0.85701,0.04674,0.14299,1
OG0012597,,M1,0.81868,-4002.945322,15,3.21885,NearlyNeutral,0.61315,0,0.38685,1
OG0010870,RFWD3,M1,0.82694,-5605.308588,15,2.92025,NearlyNeutral,0.83758,0.12502,0.16242,1
OG0012105,KCNJ4,M1,0.31736,-2559.753426,15,5.62583,NearlyNeutral,0.92661,0,0.07339,1
OG0006386,DGKG,M1,0.33355,-5276.757213,15,3.19414,NearlyNeutral,0.90499,0.05008,0.09501,1
OG0013825,WDR47,M1,0.4276,-5679.407206,15,3.59783,NearlyNeutral,0.95125,0.04541,0.04875,1
OG0006106,PPP1R3B,M1,0.67076,-2184.105693,15,4.21658,NearlyNeutral,0.8641,0.05252,0.1359,1
OG0012063,ELF3,M1,0.49846,-2403.25282,15,2.1837,NearlyNeutral,0.86197,0.02471,0.13803,1
OG0007312,TNFRSF21,M1,0.46551,-4124.670628,15,3.76275,NearlyNeutral,0.75779,0,0.24221,1
OG0005185,TMEM129,M1,2.50913,-3852.755118,15,2.94213,NearlyNeutral,0.89019,0.0932,0.10981,1
OG0012672,,M1,0.99474,-1646.055972,15,2.10902,NearlyNeutral,0.97284,0.03836,0.02716,1
OG0013196,KLF16,M1,2.11972,-1638.556593,15,2.47814,NearlyNeutral,0.70669,0,0.29331,1
OG0013440,HES6,M1,0.63358,-1649.140886,15,3.37049,NearlyNeutral,0.69907,0.02595,0.30093,1
OG0011374,,M1,1.00015,-7654.188886,15,2.72981,NearlyNeutral,0.59934,0.03181,0.40066,1
OG0012253,HERPUD2,M1,0.80624,-3008.420875,15,2.04758,NearlyNeutral,0.68957,0.03657,0.31043,1
OG0008896,PCGF6,M1,0.52849,-2192.053157,15,3.60291,NearlyNeutral,0.87661,0.11132,0.12339,1
OG0013946,,M1,0.52757,-3821.926555,15,3.13764,NearlyNeutral,0.9184,0.04182,0.0816,1
OG0008505,KLHL42,M1,1.42986,-4198.703922,15,2.08701,NearlyNeutral,0.85629,0.10218000000000001,0.14371,1
OG0008624,ST6GALNAC3,M1,0.69879,-2049.371191,15,1.98516,NearlyNeutral,0.85116,0.05689,0.14884,1
OG0012993,ACAP3,M1,0.78287,-6033.275029,15,2.00399,NearlyNeutral,0.92207,0.01385,0.07793,1
OG0009197,UBXN4,M1,0.45464,-3047.171202,15,4.20686,NearlyNeutral,0.79351,0.04937,0.20649,1
OG0011787,SLC5A1,M1,0.86089,-4809.34357,15,3.3829,NearlyNeutral,0.87169,0.02499,0.12831,1
OG0005216,TRIM25,M1,1.39584,-6229.558123,15,2.14863,NearlyNeutral,0.46848,0.0074,0.53152,1
OG0007610,NHS,M1,0.49689,-10349.216527,15,3.88572,NearlyNeutral,0.78382,0.08578,0.21618,1
OG0005691,MC2R,M1,0.72162,-2369.4548,15,3.53223,NearlyNeutral,0.68532,0.06915,0.31468,1
OG0011977,LMOD1,M1,0.64015,-4287.148519,15,2.90544,NearlyNeutral,0.60334,0.0436,0.39666,1
OG0008470,APBB1IP,M1,0.76874,-4894.908225,15,3.49731,NearlyNeutral,0.68307,0.03025,0.31693,1
OG0007262,PSME1,M1,1.04954,-1966.836871,15,2.19625,NearlyNeutral,0.87602,0.02276,0.12398,1
OG0006955,EHD4,M1,0.47441,-3270.06985,15,4.42272,NearlyNeutral,0.86442,0.00153,0.13558,1
OG0006960,RPAP1,M1,0.7225,-10851.644517,15,4.64085,NearlyNeutral,0.575,0.07417,0.425,1
OG0009582,PPP2R3A,M1,0.59603,-7702.493646,15,3.07969,NearlyNeutral,0.76391,0.12435,0.23609,1
OG0013072,ZDHHC24,M1,1.00527,-2197.896378,15,3.52685,NearlyNeutral,0.83114,0.1711,0.16886,1
OG0009556,ARL13B,M1,0.42741,-2675.732784,15,2.59686,NearlyNeutral,0.75287,0,0.24713,1
OG0008872,PSMB11,M1,1.81641,-2672.787349,15,3.19768,NearlyNeutral,0.7249,0.03303,0.2751,1
OG0013884,SMIM8,M1,0.59086,-635.852831,15,5.29787,NearlyNeutral,0.96424,0.1548,0.03576,1
OG0008850,ISL1,M1,1.17023,-2582.187127,15,1.35757,NearlyNeutral,0.87408,0,0.12592,1
OG0013954,RAG2,M1,0.67868,-3679.069924,15,3.01042,NearlyNeutral,0.66079,0,0.33921,1
OG0008918,SLC15A2,M1,0.62796,-5143.549608,15,3.1881,NearlyNeutral,0.73302,0.02973,0.26698,1
OG0006098,,M1,1.75401,-9595.468583,15,2.89366,NearlyNeutral,0.71232,0.0421,0.28768,1
OG0009045,TACR3,M1,0.48803,-2753.938319,15,2.75505,NearlyNeutral,0.90553,0.03497,0.09447,1
OG0010315,GTF2E1,M1,0.43334,-2686.424532,15,3.02909,NearlyNeutral,0.93168,0.03877,0.06832,1
OG0013343,PIGN,M1,0.51367,-5956.909169,15,4.16288,NearlyNeutral,0.75452,0.07297,0.24548,1
OG0013743,TP53I11,M1,0.33073,-1072.304688,15,9.73356,NearlyNeutral,0.86873,0,0.13127,1
OG0008683,,M1,0.65676,-7643.177397,15,3.54004,NearlyNeutral,0.7342,0.10333,0.2658,1
OG0007007,SLC16A1,M1,0.4886,-3195.652469,15,2.74946,NearlyNeutral,0.77104,0,0.22896,1
OG0013910,,M1,1.09377,-3177.791602,15,3.17016,NearlyNeutral,0.37875,0.11203,0.62125,1
OG0006855,SLC45A3,M1,0.50963,-3731.377735,15,3.86137,NearlyNeutral,0.94765,0.12624,0.05235,1
OG0006526,IBTK,M1,0.54081,-8976.677854,15,2.98405,NearlyNeutral,0.77626,0.0704,0.22374,1
OG0011548,HSD11B1 TRAF3IP3,M1,1.05919,-4497.777712,15,2.95184,NearlyNeutral,0.56102,0.08996,0.43898,1
OG0012551,PCSK9,M1,0.66014,-4911.890048,15,3.4377,NearlyNeutral,0.7606,0.05885,0.2394,1
OG0008554,CHID1,M1,0.56506,-2171.647814,15,5.27191,NearlyNeutral,0.74071,0.09039,0.25929,1
OG0009721,YEATS2,M1,0.49054,-8889.910789,15,5.36995,NearlyNeutral,0.86094,0.07769,0.13906,1
OG0010253,PLP1,M1,0.5061,-1633.044118,15,5.37708,NearlyNeutral,0.98827,0.01636,0.01173,1
OG0009424,CHP2,M1,1.54969,-1640.912446,15,1.47823,NearlyNeutral,0.87509,0.03861,0.12491,1
OG0007466,VDAC3,M1,0.38373,-1728.2264,15,2.59382,NearlyNeutral,0.94733,0.03959,0.05267,1
OG0013632,UBFD1,M1,0.68227,-1995.125374,15,1.64202,NearlyNeutral,0.93136,0.02546,0.06864,1
OG0010996,REEP1,M1,0.37056,-1793.465127,15,3.9941,NearlyNeutral,0.62398,0,0.37602,1
OG0005834,BCL2L13,M1,0.53885,-3101.084651,15,2.90316,NearlyNeutral,0.87026,0.09504,0.12974,1
OG0011397,CHMP4B,M1,0.40672,-1184.069542,15,2.36032,NearlyNeutral,0.98413,0.0384,0.01587,1
OG0006297,SLC11A2,M1,0.50963,-3601.284406,15,4.08959,NearlyNeutral,0.82213,0,0.17787,1
OG0010025,POLR1C,M1,0.3966,-2037.699415,15,4.03695,NearlyNeutral,0.93381,0.04053,0.06619,1
OG0012704,ERI2,M1,1.63312,-6726.453304,15,3.00679,NearlyNeutral,0.64315,0.11978,0.35685,1
OG0005980,DDX24,M1,0.63551,-5638.605672,15,3.32117,NearlyNeutral,0.67341,0.11248,0.32659,1
OG0011020,RSU1,M1,0.30243,-1547.233216,15,2.39995,NearlyNeutral,0.96911,0.04504,0.03089,1
OG0008910,TWNK,M1,0.66621,-4710.541067,15,2.96985,NearlyNeutral,0.89759,0.07771,0.10241,1
OG0005541,TCIM,M1,0.85442,-707.24259,15,1.91592,NearlyNeutral,0.98232,0.02653,0.01768,1
OG0012784,AIMP1,M1,0.40114,-1900.370627,15,3.75372,NearlyNeutral,0.86046,0.05797,0.13954,1
OG0013767,RAP1GDS1,M1,0.30107,-3321.341449,15,3.11474,NearlyNeutral,0.92445,0.01336,0.07555,1
OG0008676,CCT2,M1,0.31154,-2965.408153,15,3.46736,NearlyNeutral,0.93399,0.04201,0.06601,1
OG0011259,RASSF1,M1,0.4516,-2340.551914,15,3.52113,NearlyNeutral,0.86932,0.04568,0.13068,1
OG0009713,,M1,0.43,-495.586574,15,1.92131,NearlyNeutral,0.99999,0.13099,1e-5,1
OG0007743,COL24A1,M1,0.66573,-11982.767685,15,3.83218,NearlyNeutral,0.6316,0,0.3684,1
OG0011304,ETNK2,M1,0.32934,-2201.000313,15,3.09966,NearlyNeutral,0.87804,0.06667,0.12196,1
OG0008537,ONECUT2,M1,1.62972,-3322.459899,15,1.88522,NearlyNeutral,0.80904,0.01123,0.19096,1
OG0011317,LYRM9,M1,1.39079,-731.353293,15,3.03587,NearlyNeutral,0.69198,0.04748,0.30802,1
OG0013976,GPR176,M1,0.50683,-3510.261413,15,3.49804,NearlyNeutral,0.95415,0.22626,0.04585,1
OG0006809,CDC6,M1,0.69103,-4238.324301,15,4.20906,NearlyNeutral,0.66947,0.08675,0.33053,1
OG0012121,ENTHD1,M1,0.63965,-4199.681492,15,3.76056,NearlyNeutral,0.58903,0.03001,0.41097,1
OG0009175,ZFAND5,M1,0.11969,-992.65199,15,6.81922,NearlyNeutral,0.86093,0,0.13907,1
OG0011414,F13B,M1,0.85754,-4687.012754,15,4.0560600000000004,NearlyNeutral,0.71561,0.07983,0.28439,1
OG0011011,SKIDA1,M1,0.83458,-6737.539394,15,3.74892,NearlyNeutral,0.72868,0.11865,0.27132,1
OG0012248,EPDR1,M1,0.74253,-1610.893638,15,4.14071,NearlyNeutral,0.65595,0.03226,0.34405,1
OG0009917,E2F2,M1,0.72095,-3057.358518,15,2.87913,NearlyNeutral,0.93879,0.05519,0.06121,1
OG0013060,SCML2,M1,0.62787,-4807.805985,15,3.52815,NearlyNeutral,0.63521,0,0.36479,1
OG0012458,MTMR12,M1,0.50422,-5192.447484,15,2.73193,NearlyNeutral,0.77356,0.04928,0.22644,1
OG0011738,ZNF646,M1,1.06821,-13967.86657,15,4.55308,NearlyNeutral,0.831,0.09338,0.169,1
OG0007489,DHX30,M1,1.38019,-9864.451858,15,3.30988,NearlyNeutral,0.96922,0.02252,0.03078,1
OG0010434,GSX1,M1,0.82677,-1805.665691,15,4.26632,NearlyNeutral,0.89804,0.0468,0.10196,1
OG0010235,NLGN3,M1,0.68525,-5310.322624,15,4.06585,NearlyNeutral,0.98438,0.00882,0.01562,1
OG0013027,LRRC47,M1,1.25613,-4538.139745,15,3.08822,NearlyNeutral,0.88642,0.05554,0.11358,1
OG0005918,BARHL1,M1,0.98619,-2463.15819,15,2.49426,NearlyNeutral,0.90883,0.02634,0.09117,1
OG0010528,TRIM29,M1,0.809,-4470.181223,15,2.00859,NearlyNeutral,0.88091,0.0348,0.11909,1
OG0007090,MYLK3,M1,1.09324,-6800.117986,15,2.4631,NearlyNeutral,0.72325,0.09337,0.27675,1
OG0013419,MYOZ1,M1,0.60282,-2145.048772,15,2.55584,NearlyNeutral,0.73166,0.12161,0.26834,1
OG0011954,,M1,0.43879,-3553.728546,15,4.31105,NearlyNeutral,0.84077,0,0.15923,1
OG0005587,,M1,1.28695,-1601.03977,15,1.82145,NearlyNeutral,0.53409,0,0.46591,1
OG0011290,USP49,M1,0.2168,-3651.300863,15,4.12682,NearlyNeutral,0.9811,0.05561,0.0189,1
OG0013374,SP6,M1,0.47271,-2275.69358,15,4.66399,NearlyNeutral,0.88916,0.03634,0.11084,1
OG0006557,PSIP1,M1,0.5047,-3502.839459,15,4.13112,NearlyNeutral,0.75789,0.01143,0.24211,1
OG0008688,CASP7,M1,0.60413,-2102.705922,15,2.65089,NearlyNeutral,0.81077,0.09149,0.18923,1
OG0010483,EMP2,M1,1.37228,-1351.472394,15,3.05005,NearlyNeutral,0.90087,0.05429,0.09913,1
OG0012883,CFAP53,M1,1.50631,-4840.639601,15,2.08321,NearlyNeutral,0.72801,0.0637,0.27199,1
OG0012954,TENT2,M1,0.37316,-3044.091192,15,4.16812,NearlyNeutral,0.68288,0,0.31712,1
OG0010347,ANXA5,M1,0.73019,-2360.521579,15,2.34603,NearlyNeutral,0.76131,0.04014,0.23869,1
OG0009694,ISLR2,M1,1.14171,-5395.745037,15,2.31148,NearlyNeutral,0.89875,0.04699,0.10125,1
OG0006754,AEN,M1,1.48257,-3900.562136,15,2.83163,NearlyNeutral,0.53102,0.08271,0.46898,1
OG0005330,WLS,M1,0.51149,-3539.228619,15,2.87954,NearlyNeutral,0.86342,0.07222,0.13658,1
OG0006751,MRPL46,M1,1.32717,-2255.589611,15,2.19649,NearlyNeutral,0.70752,0.07772,0.29248,1
OG0008665,RAB21,M1,0.32555,-1281.573121,15,2.63286,NearlyNeutral,0.91842,0.0069,0.08158,1
OG0008350,DNAJA1,M1,0.33837,-2217.934699,15,3.25003,NearlyNeutral,0.95145,0.02818,0.04855,1
OG0009139,TSPOAP1,M1,0.68425,-14705.716267,15,3.39501,NearlyNeutral,0.67152,0.07309,0.32848,1
OG0006938,CWC22,M1,1.0971,-7058.324896,15,1.81849,NearlyNeutral,0.74334,0.02638,0.25666,1
OG0014108,AGGF1,M1,0.59184,-4652.524879,15,2.71889,NearlyNeutral,0.73643,0.07203,0.26357,1
OG0005313,MLYCD,M1,0.90575,-3743.878894,15,2.26569,NearlyNeutral,0.86466,0.05928,0.13534,1
OG0010330,LIN7A,M1,0.29313,-1193.685605,15,4.17744,NearlyNeutral,0.99999,0.05164,1e-5,1
OG0011088,PECAM1,M1,1.00881,-6064.60973,15,3.31891,NearlyNeutral,0.51151,0.01273,0.48849,1
OG0007641,NIN,M1,0.6076,-13871.897669,15,3.50466,NearlyNeutral,0.61389,0.07713,0.38611,1
OG0010923,B4GALT4,M1,0.49008,-2305.613399,15,3.7969,NearlyNeutral,0.83066,0.11893,0.16934,1
OG0008265,ATP5F1C,M1,1.36897,-2262.988892,15,2.04675,NearlyNeutral,0.83801,0.03571,0.16199,1
OG0009398,SARS2,M1,0.96389,-4215.07387,15,2.48177,NearlyNeutral,0.84183,0.1061,0.15817,1
OG0007570,RIBC1,M1,0.8126,-2832.407293,15,2.98578,NearlyNeutral,0.63548,0,0.36452,1
OG0012250,KIAA0895,M1,0.57793,-3440.000719,15,3.74372,NearlyNeutral,0.89118,0.11061,0.10882,1
OG0010543,FUNDC1,M1,0.45403,-951.81046,15,3.97875,NearlyNeutral,0.832,0,0.168,1
OG0012453,,M1,0.86069,-3699.446022,15,3.37824,NearlyNeutral,0.62747,0.03723,0.37252999999999997,1
OG0010808,PRMT3,M1,0.67607,-3812.472644,15,3.31891,NearlyNeutral,0.79143,0.09805,0.20857,1
OG0007925,,M1,0.94665,-3912.415998,15,3.61167,NearlyNeutral,0.76471,0.06929,0.23529,1
OG0011886,ACP6,M1,1.00787,-3477.299777,15,2.26251,NearlyNeutral,0.52324,0,0.47676,1
OG0007404,WSB2,M1,1.09561,-3331.876227,15,3.14706,NearlyNeutral,0.95469,0.13406,0.04531,1
OG0007393,,M1,0.62675,-2316.9227,15,4.42047,NearlyNeutral,0.91126,0.10455,0.08874,1
OG0008741,,M1,0.49834,-1623.059732,15,2.08936,NearlyNeutral,0.86215,0,0.13785,1
OG0008389,TRAPPC8,M1,0.3665,-8449.165649,15,3.78687,NearlyNeutral,0.91312,0.05995,0.08688,1
OG0011866,DIPK2A CUNH3ORF58,M1,0.18537,-2171.250063,15,2.56815,NearlyNeutral,0.95595,0.00537,0.04405,1
OG0013146,TIMP2,M1,0.20799,-1145.427819,15,6.56893,NearlyNeutral,0.87166,0,0.12834,1
OG0005351,RFT1,M1,0.44794,-3483.567573,15,3.53273,NearlyNeutral,0.8485,0.12038,0.1515,1
OG0013529,TNKS2,M1,0.36861,-6790.819862,15,3.16004,NearlyNeutral,0.95435,0.02571,0.04565,1
OG0012179,RNF225,M1,1.05165,-1924.272056,15,4.83703,NearlyNeutral,0.68248,0.01449,0.31752,1
OG0012247,STARD3NL,M1,0.4504,-1454.417222,15,5.60245,NearlyNeutral,0.69137,0.00574,0.30863,1
OG0009225,LSP1,M1,0.84802,-3378.733602,15,2.13916,NearlyNeutral,0.64998,0.13944,0.35002,1
OG0007226,VPS45,M1,0.63571,-3798.683825,15,4.09731,NearlyNeutral,0.96615,0.04991,0.03385,1
OG0013607,EIF2S1,M1,0.33357,-1703.395424,15,4.43817,NearlyNeutral,0.9831,0.00448,0.0169,1
OG0007930,PDE1A,M1,0.94613,-4233.543554,15,1.77644,NearlyNeutral,0.66893,0,0.33107,1
OG0010024,XPO5,M1,0.42706,-7490.521713,15,3.3573,NearlyNeutral,0.85804,0.04597,0.14196,1
OG0014135,RALY,M1,0.40429,-1659.294484,15,2.4555,NearlyNeutral,0.83239,0.00481,0.16761,1
OG0011474,ELMOD3,M1,0.63359,-2543.581954,15,3.77437,NearlyNeutral,0.87681,0.10739,0.12319,1
OG0007356,PLCXD3,M1,0.41549,-2004.635004,15,2.2241,NearlyNeutral,0.82679,0,0.17321,1
OG0006703,EDRF1,M1,0.41053,-7499.04254,15,4.48719,NearlyNeutral,0.88431,0.03578,0.11569,1
OG0013871,MPHOSPH10,M1,1.29027,-6019.975033,15,2.42605,NearlyNeutral,0.7543,0.06765,0.2457,1
OG0009734,CCDC34,M1,0.50435,-2050.307217,15,3.38446,NearlyNeutral,0.55521,0,0.44479,1
OG0009780,ST7L,M1,0.32491,-3244.096047,15,3.72602,NearlyNeutral,0.94637,0.03248,0.05363,1
OG0007571,TSPYL2,M1,0.68065,-3334.174273,15,2.35455,NearlyNeutral,0.79475,0.10263,0.20525,1
OG0006423,LMOD2,M1,0.67904,-4426.98757,15,2.184,NearlyNeutral,0.8345,0.10207,0.1655,1
OG0008103,ARHGAP20,M1,0.6333,-8229.459934,15,3.76219,NearlyNeutral,0.76874,0.06988,0.23126,1
OG0013518,FOXJ2,M1,0.90539,-3966.501997,15,3.06888,NearlyNeutral,0.94521,0.03465,0.05479,1
OG0012735,PSMG3,M1,1.06452,-1031.531738,15,3.47196,NearlyNeutral,0.86993,0.09507,0.13007,1
