Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Site class model,Proportion 0,Omega 0,Proportion 1,Omega 1,Proportion 2,Omega 2
OG0006731,CILP,M2,1.07945,-9539.095123,17,2.93325,PositiveSelection,0.91096,0.10339,0.07726,1,0.01178,3.83885
OG0009812,RASSF10,M2,0.62714,-3237.670742,17,3.64106,PositiveSelection,0.89952,0.02763,0.04757,1,0.05292,1
OG0010762,RFX6,M2,0.55126,-5764.041597,17,3.80524,PositiveSelection,0.91673,0.12102,0.05252,1,0.03075,1.75798
OG0005354,KCNG3,M2,0.46587,-2800.966983,17,3.11063,PositiveSelection,0.86817,0.0185,0.06851,1,0.06333,1
OG0012488,AURKA,M2,0.65897,-3012.770272,17,3.61586,PositiveSelection,0.75512,0.06906,0.12743,1,0.11745,1
OG0006341,PLA2G12A,M2,0.61694,-1430.915724,17,4.02758,PositiveSelection,0.78782,0.04388,0.08689,1,0.12529,1
OG0007526,HOXA11,M2,0.48504,-2012.944652,17,3.32566,PositiveSelection,0.90928,0.07085,0.02864,1,0.06208,1
OG0005277,ANGPTL5,M2,0.64693,-2707.060862,17,3.06969,PositiveSelection,0.82436,0.06989,0,1,0.17564,1.20932
OG0007766,ERCC2,M2,1.22708,-6040.468702,17,3.04106,PositiveSelection,0.88102,0.03633,0.08256,1,0.03642,1
OG0012153,GUCY2C,M2,0.76112,-8031.38616,17,2.69867,PositiveSelection,0.74981,0.08904,0.18001,1,0.07018,3.3801
OG0006399,LPAR1,M2,0.4378,-2190.854355,17,2.29278,PositiveSelection,0.98184,0.02832,0,1,0.01816,1.87115
OG0011015,MRC1,M2,0.90163,-11317.991178,17,3.0493,PositiveSelection,0.63586,0.06624,0.35329,1,0.01085,4.32874
OG0012946,TLR2,M2,1.21602,-7015.039672,17,2.75603,PositiveSelection,0.57858,0.04203,0.39502,1,0.0264,5.41112
OG0011418,XRCC3,M2,0.59472,-2501.233314,17,4.382,PositiveSelection,0.86279,0.11931,0.13099,1,0.00622,5.87645
OG0012565,HSPB11,M2,0.70517,-997.252293,17,4.45866,PositiveSelection,0.81189,0.06445,0,1,0.18811,1.14584
OG0011167,FASTKD2,M2,0.94742,-5358.852439,17,4.41993,PositiveSelection,0.56809,0.20996,0.40085,1,0.03105,3.66451
OG0013927,RNF32,M2,0.59426,-2656.81772,17,4.10525,PositiveSelection,0.87797,0.10228,0.03358,1,0.08846,1
OG0008654,RANBP1,M2,0.64013,-1413.613281,17,1.72551,PositiveSelection,0.91322,0.05009,0.02481,1,0.06198,1
OG0007317,CLIC5,M2,0.66546,-2492.578194,17,2.71438,PositiveSelection,0.64173,0,0,1,0.35827,1.24121
OG0010454,JADE2,M2,0.4105,-5244.672934,17,2.73933,PositiveSelection,0.90293,0.04888,0.02554,1,0.07154,1
OG0006779,BTBD1,M2,0.50801,-2869.671612,17,2.58657,PositiveSelection,0.99493,0.01347,0,1,0.00507,4.80238
OG0013114,UTP18,M2,5.22218,-3944.120852,17,2.83106,PositiveSelection,0.6811,0.06919,0.303,1,0.01591,350.73088
OG0013924,,M2,0.45905,-1417.554573,17,1.94198,PositiveSelection,0.87062,0.03261,0.06106,1,0.06832,1
OG0009868,ZNF367,M2,0.42712,-2090.379747,17,3.51469,PositiveSelection,0.83178,0.02525,0.06591,1,0.1023,1
OG0013827,AKNAD1,M2,1.36116,-7818.82842,17,3.33233,PositiveSelection,0.49343,0.14254,0.48088,1,0.02569,13.41285
OG0005611,CCDC14,M2,0.7684,-7307.721221,17,4.61804,PositiveSelection,0.93094,0.37067,0,1,0.06906,2.6788
OG0012457,NPR3,M2,0.52814,-3435.625715,17,2.94107,PositiveSelection,0.88571,0.05464,0.04879,1,0.0655,1
OG0009043,MYO5A,M2,0.67874,-12614.002309,17,2.60785,PositiveSelection,0.95504,0.03438,0.02363,1,0.02134,1.01312
OG0008856,CDS1,M2,0.65854,-3100.525332,17,2.42395,PositiveSelection,0.88717,0.04991,0,1,0.11283,1.67761
OG0005462,SRFBP1,M2,0.98002,-3419.728157,17,4.10037,PositiveSelection,0.83604,0.26355,0.01873,1,0.14523,2.28773
OG0010249,SHROOM4,M2,1.56169,-13994.925763,17,4.48108,PositiveSelection,0.70344,0.11489,0.26301,1,0.03355,1.99325
OG0009433,ZFTA CUNH11ORF95 C17H11ORF95,M2,1.50975,-5584.871966,17,3.51457,PositiveSelection,0.91643,0.06683,0.02821,1,0.05536,1
OG0011394,ZC2HC1A,M2,0.56917,-2128.020575,17,4.20097,PositiveSelection,0.80684,0.09189,0,1,0.19316,1.22761
OG0010773,CSTF2,M2,2.79307,-9320.870072,17,2.00394,PositiveSelection,0.73004,0.14875,0.17167,1,0.09829,1
OG0013487,TMEM109,M2,0.93481,-2055.204184,17,4.78645,PositiveSelection,0.65026,0.3119,0,1,0.34974,2.07952
OG0005293,MTFR1L,M2,0.93857,-2074.28411,17,2.16788,PositiveSelection,0.88327,0.03357,0.09791,1,0.01882,13.92089
OG0005664,KIF13B,M2,0.70994,-12902.637111,17,3.30665,PositiveSelection,0.7568,0.03973,0.2406,1,0.0026,62.42067
OG0013311,NUTF2,M2,51.4025,-887.154862,17,4.19393,PositiveSelection,0.92793,0.10478,0,1,0.07207,731.07016
OG0006867,DUSP6,M2,0.46571,-2382.184221,17,1.6425,PositiveSelection,0.9188,0.01783,0.02734,1,0.05386,1
OG0009072,SLC35F6,M2,0.61059,-2509.645428,17,2.2437,PositiveSelection,0.80816,0,0.02515,1,0.16669,2.09044
OG0010729,CPQ,M2,0.5525,-3042.919147,17,3.13994,PositiveSelection,0.90635,0.09196,0,1,0.09365,1.27854
OG0009257,LRWD1,M2,0.47594,-4875.590118,17,4.35092,PositiveSelection,0.87352,0.07118,0.05377,1,0.07271,1
OG0007652,DNAAF2,M2,0.92045,-7673.076973,17,3.34791,PositiveSelection,0.60172,0.19368,0.36135,1,0.03692,2.47756
OG0011711,ANKZF1,M2,0.68556,-5211.275413,17,3.82929,PositiveSelection,0.82881,0.15573,0,1,0.17119,1.55794
OG0008952,PGRMC2,M2,0.34509,-1352.516444,17,2.95112,PositiveSelection,0.96996,0.11817,0,1,0.03004,3.27054
OG0005524,,M2,0.82425,-3276.310404,17,4.23486,PositiveSelection,0.82044,0.28844,0,1,0.17956,1.74041
OG0013645,E4F1,M2,0.67564,-5551.074818,17,2.72085,PositiveSelection,0.95365,0.08641,0,1,0.04635,1.52504
OG0012620,HNRNPH1,M2,0.17841,-1856.755428,17,4.07266,PositiveSelection,1,0.05715,0,1,0,1
OG0007604,PCNP,M2,0.30049,-967.292559,17,3.56788,PositiveSelection,0.85185,0.05461,0.06323,1,0.08492,1
OG0013665,WDR90,M2,0.81143,-14200.895736,17,2.90721,PositiveSelection,0.86482,0.06519,0.05584,1,0.07935,1
OG0008891,CALHM1,M2,0.61126,-2329.699368,17,4.34337,PositiveSelection,0.76952,0.05878,0.05334,1,0.17714,1
OG0012854,ESR2,M2,0.44927,-3467.571522,17,2.89914,PositiveSelection,0.87081,0.07731,0.06012,1,0.06907,1
OG0005641,MYO10,M2,0.47158,-12795.639278,17,3.47616,PositiveSelection,0.90269,0.03985,0.01421,1,0.0831,1.04501
OG0008114,SPTLC2,M2,0.49959,-3619.712808,17,2.92097,PositiveSelection,0.83183,0.03488,0,1,0.16817,1.0683
OG0013095,NQO2,M2,0.67902,-1700.510466,17,3.83216,PositiveSelection,0.71513,0.11994,0.13521,1,0.14967,1
OG0006624,SATB1,M2,0.62028,-4713.097003,17,2.18106,PositiveSelection,0.85699,0,0.02566,1,0.11735,3.12252
OG0012671,SEPTIN11 SEPT11,M2,5.51879,-3054.437077,17,2.5353,PositiveSelection,0.90339,0,0.08131,1,0.0153,149.12536
OG0012238,HECW1,M2,0.52196,-10438.586485,17,3.44109,PositiveSelection,0.7561,0,0.09087,1,0.15304,1
OG0006304,GALNT6,M2,0.45034,-3775.118289,17,3.78691,PositiveSelection,0.93037,0.02529,0.01816,1,0.05147,1
OG0006829,PPP1R1B,M2,0.54292,-1674.355921,17,2.72469,PositiveSelection,0.87182,0.09809,0.01621,1,0.11197,1
OG0013553,TXLNB,M2,0.67462,-4333.309666,17,2.80933,PositiveSelection,0.66986,0.07166,0.16896,1,0.16118,1
OG0005307,ZDHHC7,M2,0.82248,-2204.222026,17,2.06075,PositiveSelection,0.97714,0.0356,0.02286,1,0,11.67176
OG0009712,ENTPD7,M2,0.55043,-3327.999743,17,4.51777,PositiveSelection,0.92768,0.16728,0,1,0.07232,1.89661
OG0012359,UBE2W,M2,10.47231,-1145.218029,17,4.05969,PositiveSelection,0.84809,0.04785,0,1,0.15191,148.57205
OG0007929,DNAJC10,M2,0.48752,-5123.730444,17,3.97737,PositiveSelection,0.95765,0.12187,0,1,0.04235,2.73217
OG0005196,EFNB1,M2,2.17586,-3635.135925,17,1.59212,PositiveSelection,0.48839,0.01801,0.43031,1,0.08129,1
OG0010669,,M2,1.67309,-2626.564649,17,2.5152,PositiveSelection,0.3034,0,0.53838,1,0.15822,2.92987
OG0012061,NAV1,M2,0.50795,-12178.23781,17,2.75884,PositiveSelection,0.82401,0,0.09173,1,0.08426,1
OG0012579,SHISAL2A,M2,3.40794,-1176.408822,17,2.75041,PositiveSelection,0.83845,0.08016,0,1,0.16155,12.17478
OG0010829,ESRP2,M2,0.96465,-5819.270057,17,2.02358,PositiveSelection,0.87314,0.02029,0.08411,1,0.04274,1.77608
OG0013995,FHIP2B FAM160B2,M2,1.37276,-6857.753349,17,3.20512,PositiveSelection,0.68155,0.09563,0.29637,1,0.02209,2.28889
OG0011885,BCL9,M2,0.32305,-8098.885009,17,4.30295,PositiveSelection,0.87638,0.0435,0.04996,1,0.07367,1
OG0007996,PRDM1,M2,0.44982,-4883.83969,17,3.87925,PositiveSelection,0.89526,0.10534,0.02977,1,0.07497,1
OG0007881,CENPL,M2,0.88804,-2915.665497,17,4.19978,PositiveSelection,0.606,0.15505,0.35944,1,0.03456,4.12132
OG0011957,SOGA1,M2,0.40618,-10561.601209,17,3.60609,PositiveSelection,0.80938,0.01283,0.06256,1,0.12806,1
OG0008527,NFATC4,M2,0.74693,-6076.975773,17,5.29596,PositiveSelection,0.93444,0.06761,0.06023,1,0.00533,2.60148
OG0010776,CENPI,M2,0.90631,-5957.349915,17,2.80199,PositiveSelection,0.82139,0.25121,0,1,0.17861,1.96085
OG0009684,SCAMP2,M2,1.9057,-3230.300126,17,2.88716,PositiveSelection,0.80561,0.07956,0.17413,1,0.02026,14.8622
OG0012212,LDLR,M2,6.6819,-6659.982445,17,3.8606,PositiveSelection,0.70693,0.02613,0.28819,1,0.00488,998.99905
OG0010882,ARL2BP,M2,0.57079,-1024.97507,17,2.27564,PositiveSelection,1,0.05098,0,1,0,1
OG0009396,CCER2,M2,1.98047,-4297.771032,17,2.36321,PositiveSelection,0.54549,0.15605,0.40897,1,0.04554,5.19112
OG0005472,OXTR,M2,0.59351,-2559.972402,17,3.24866,PositiveSelection,0.96723,0.08702,0,1,0.03277,2.88764
OG0010865,PDCD2L,M2,1.15489,-3192.033589,17,3.59632,PositiveSelection,0.58023,0.13241,0.33609,1,0.08368,1.48612
OG0007552,ERO1B,M2,0.29254,-2603.384091,17,3.59721,PositiveSelection,0.92579,0.06109,2.7e-4,1,0.07394,1.17875
OG0008285,EMC2,M2,0.39015,-1707.967411,17,2.00879,PositiveSelection,0.95892,0.01931,0.01511,1,0.02597,1
OG0009422,,M2,14.44196,-1967.934203,17,2.14622,PositiveSelection,0.81208,0.01669,0.15097,1,0.03695,101.1612
OG0012647,,M2,3.40505,-3571.647805,17,3.14446,PositiveSelection,0.66758,0.0213,0.30889,1,0.02353,140.96947
OG0006707,ADAM12,M2,0.62894,-6399.866313,17,2.82355,PositiveSelection,0.79161,0.099030000000000007,0.20035,1,0.00804,3.88439
OG0013597,RAB28,M2,3.42148,-3120.497572,17,1.50663,PositiveSelection,0.70285,0.12104,0,1,0.29715,4.33882
OG0013373,SCRN2,M2,21.92811,-3152.161627,17,5.75225,PositiveSelection,0.96863,0.24964,0,1,0.03137,787.24037
OG0005413,,M2,1.71079,-2045.855506,17,3.23111,PositiveSelection,0.79925,0.05766,0.11494,1,0.08581,1
OG0009514,BRK1,M2,0.61556,-403.097262,17,5.10166,PositiveSelection,0.95409,0.0642,0,1,0.04591,9.97425
OG0009744,MTREX,M2,0.48883,-6199.979513,17,2.98299,PositiveSelection,0.9247,0.00873,0.05477,1,0.02053,6.32553
OG0006814,MED24,M2,0.40017,-5875.116812,17,4.6849,PositiveSelection,0.97691,0.04289,0.00777,1,0.01532,1
OG0011294,TAF8,M2,0.58425,-2106.574505,17,3.6217,PositiveSelection,0.84931,0,0.1233,1,0.02739,7.84351
OG0007528,HOXA6,M2,0.29985,-1308.517451,17,6.7092,PositiveSelection,0.93588,0.09715,0.02052,1,0.0436,1
OG0011815,ATXN7L1,M2,0.95857,-6808.754504,17,3.0663299999999998,PositiveSelection,0.89559,0.09291,0.04502,1,0.05939,1
OG0012641,SMIM3,M2,8.74201,-675.246914,17,4.95987,PositiveSelection,0.77607,0.13842,0,1,0.22393,40.63932
OG0011205,CDR2L,M2,0.41069,-2719.121201,17,2.67421,PositiveSelection,0.99464,0.04199,0,1,0.00536,4.34284
OG0006057,TSPAN13,M2,0.48747,-1304.041065,17,2.1668,PositiveSelection,0.88449,0.06548,0.0439,1,0.07161,1
OG0012100,BRD2,M2,1.22756,-6176.288417,17,3.88815,PositiveSelection,0.94263,0.02136,0.05737,1,0,75.90736
OG0006875,LRATD2 FAM84B,M2,1.04514,-2345.536755,17,2.54556,PositiveSelection,0.97295,0.05923,0.02705,1,0,16.72083
OG0009696,NEIL1,M2,1.4154,-3928.10907,17,3.01135,PositiveSelection,0.68617,0.07654,0.17234,1,0.14149,1
OG0013850,TCF12,M2,1.04049,-6131.607068,17,3.32616,PositiveSelection,0.70823,0.14934,0.28686,1,0.00491,2.22419
OG0009659,CENPF,M2,0.86928,-19636.390376,17,3.59936,PositiveSelection,0.77439,0.42312,0.0099,1,0.21571,2.28098
OG0013490,VPS37C,M2,0.72231,-2646.583947,17,4.76604,PositiveSelection,0.89489,0.20734,0,1,0.10511,2.3934
OG0013627,HS3ST2,M2,1.61021,-2634.061948,17,2.59298,PositiveSelection,0.80538,0.01885,0.11747,1,0.07715,1
OG0011526,TMEM25,M2,1.28708,-3385.011535,17,3.63978,PositiveSelection,0.561,0.0517,0.41215,1,0.02685,4.08116
OG0009394,PPM1H,M2,0.61882,-3405.206477,17,2.95039,PositiveSelection,0.93284,0.08001,0,1,0.06716,1.89504
OG0009765,YWHAE,M2,0.39239,-1388.663442,17,3.19098,PositiveSelection,0.94339,0,0,1,0.05661,5.93938
OG0012398,KNTC1,M2,1.40628,-21366.347703,17,2.90087,PositiveSelection,0.82297,0.16214,0.06689,1,0.11014,1
OG0008919,EAF2,M2,0.40979,-1616.860576,17,2.62528,PositiveSelection,0.88454,0.06046,0.0513,1,0.06417,1
OG0006879,MPPED2,M2,0.25268,-1494.607948,17,3.49769,PositiveSelection,1,0.00604,0,1,0,1
OG0005360,SBF1,M2,0.79959,-12633.730496,17,4.87771,PositiveSelection,0.94812,0.02934,0.05058,1,0.00129,8.90855
OG0005896,ABCB11,M2,0.67912,-9629.275369,17,2.99715,PositiveSelection,0.87935,0.05596,0.09979,1,0.02086,2.72037
OG0006588,CAPN11,M2,0.49984,-4339.602212,17,3.67458,PositiveSelection,0.85497,0.03687,0.13933,1,0.0057,9.72097
OG0011813,PUS7,M2,37.76543,-6050.883519,17,2.03699,PositiveSelection,0.8051,0.05344,0.17956,1,0.01534,998.97834
OG0012278,ZFX,M2,0.24036,-4112.575991,17,5.57736,PositiveSelection,0.98074,0.07072,0.01792,1,0.00134,1
OG0008590,DAB2,M2,0.50374,-4784.829347,17,5.60764,PositiveSelection,0.85929,0.1605,0.13461,1,0.00611,4.49063
OG0010875,TMEM170A,M2,0.87885,-1118.565685,17,2.44065,PositiveSelection,0.74142,0.06963,0.09815,1,0.16043,1
OG0005377,ACE2,M2,0.79265,-6331.148308,17,2.45222,PositiveSelection,0.73175,0.09702,0.08512,1,0.18313,1.88843
OG0011103,API5,M2,0.45032,-3156.885454,17,2.50395,PositiveSelection,0.92956,0,0,1,0.07044,1.60027
OG0006602,IP6K2,M2,0.29177,-1992.539704,17,3.12484,PositiveSelection,0.87125,0.00434,0.05563,1,0.07312,1
OG0012719,TMEM11,M2,1.40344,-1763.817197,17,2.16565,PositiveSelection,0.84554,0.0064,0,1,0.15446,1.4546
OG0006020,,M2,1.32204,-3210.680674,17,1.89679,PositiveSelection,0.73056,0.02731,0,1,0.26944,1.67673
OG0009792,,M2,1.07625,-3160.537086,17,2.33497,PositiveSelection,0.86705,0.02397,0.09493,1,0.03802,1
OG0012660,NPAS2,M2,0.61196,-5641.107825,17,3.68848,PositiveSelection,0.71027,0.08422,0.01112,1,0.27861,1.02163
OG0007894,VIT,M2,0.51639,-4472.990296,17,4.31556,PositiveSelection,0.82411,0.08383,0.09142,1,0.08447,1
OG0013213,EFCAB12,M2,1.27017,-5996.252279,17,2.62508,PositiveSelection,0.3774,0.03567,0.58205,1,0.04055,4.45286
OG0012947,PLRG1,M2,0.4062,-3096.561377,17,3.22744,PositiveSelection,0.93413,0.02796,0.04035,1,0.02553,1
OG0007268,NGDN,M2,1.43144,-2935.287146,17,2.72932,PositiveSelection,0.72141,0.04795,0.12554,1,0.15304,1
OG0013942,GOT1L1,M2,0.82829,-3396.26716,17,3.48115,PositiveSelection,0.7618,0.15775,0,1,0.2382,1.13677
OG0005454,,M2,0.96653,-7909.503471,17,3.45279,PositiveSelection,0.89338,0.05174,0.05116,1,0.05546,1.74134
OG0013306,GMNN,M2,0.58621,-1484.991814,17,3.09507,PositiveSelection,0.68992,0.07172,0.15821,1,0.15188,1
OG0012885,DMRT3,M2,1.40262,-4047.763203,17,1.71021,PositiveSelection,0.79851,0.04733,0,1,0.20149,1.92403
OG0007493,CCDC185,M2,0.58998,-4559.231996,17,1.97557,PositiveSelection,0.89869,0.09063,0,1,0.10131,1.42976
OG0006545,IGSF9B,M2,20.67552,-9896.360554,17,4.47073,PositiveSelection,0.91495,0.02068,0.04513,1,0.03991,508.65728
OG0005599,ARHGAP8,M2,0.80078,-3210.98294,17,3.19716,PositiveSelection,0.78086,0.06364,0.08955,1,0.12959,1
OG0006265,DNAJC18,M2,0.41374,-2192.785779,17,4.0051,PositiveSelection,0.9655,0.11945,0,1,0.0345,3.33316
OG0007178,HNRNPU,M2,0.322,-4691.444561,17,2.74714,PositiveSelection,0.96475,0.0499,0,1,0.03525,5.19547
OG0009901,TENT5B,M2,0.50599,-2539.900622,17,2.17506,PositiveSelection,0.9062,0.01758,0,1,0.0938,1.75369
OG0014037,CDCP1,M2,0.72191,-5755.10176,17,3.25472,PositiveSelection,0.74073,0.10198,0.23524,1,0.02402,4.52695
OG0005331,DIRAS3,M2,0.60546,-1324.551448,17,4.40535,PositiveSelection,0.91884,0.05292,0.02586,1,0.05529,1
OG0005305,FOXC2,M2,0.66706,-3377.636223,17,2.56378,PositiveSelection,0.96969,0.03321,0.01019,1,0.02011,1
OG0009143,MRPS17,M2,0.57905,-995.203394,17,2.02957,PositiveSelection,0.70105,0.0222,0.25894,1,0.04001,2.60747
OG0009003,LRRC52,M2,1.04356,-2497.561433,17,2.99453,PositiveSelection,0.51208,0.19767,0.38507,1,0.10285,4.11787
OG0012919,SRPK3,M2,0.80769,-4335.204753,17,2.55607,PositiveSelection,0.88776,0.02427,0.08822,1,0.02401,10.23065
OG0009557,NSUN3,M2,1.22448,-3047.36363,17,2.69199,PositiveSelection,0.69531,0.05762,0.23686,1,0.06783,6.6552
OG0008692,CCDC186,M2,0.5502,-5954.562063,17,3.50623,PositiveSelection,0.76897,0.02567,0.09392,1,0.13712,1
OG0007056,RNLS,M2,2.21884,-3086.340774,17,2.22768,PositiveSelection,0.46373,0.04596,0,1,0.53627,1.1926
OG0009891,ARID1A,M2,0.31672,-12842.299981,17,3.10457,PositiveSelection,0.96034,0.06684,2.5e-4,1,0.03941,1.58852
OG0008215,ATF1,M2,0.69008,-2119.45186,17,3.03106,PositiveSelection,0.80969,0.02489,0,1,0.19031,1.13249
OG0009227,MRPL23,M2,0.66364,-1061.362073,17,3.35136,PositiveSelection,0.59302,0,0.3908,1,0.01618,4.57168
OG0011650,IBA57,M2,1.27727,-3191.571991,17,3.39806,PositiveSelection,0.72731,0.06388,0.08985,1,0.18284,1
OG0006446,CTDSP2,M2,0.45584,-1627.299242,17,2.14934,PositiveSelection,0.91642,0,0,1,0.08358,2.08349
OG0009930,ITGB4,M2,0.76145,-13914.47074,17,3.09501,PositiveSelection,0.69377,0.03868,0.28656,1,0.01966,5.86677
OG0011547,GUCA1B,M2,0.75469,-1497.041918,17,2.79686,PositiveSelection,0.72426,0.08765,0.26189,1,0.01385,3.76098
OG0013478,PITPNM1,M2,0.50342,-8057.778406,17,4.0873,PositiveSelection,0.96815,0.06914,0,1,0.03185,2.83176
OG0007685,BICRA,M2,0.62331,-12551.690775,17,3.42443,PositiveSelection,0.91667,0.05697,0.03007,1,0.05326,1
OG0005256,IER5,M2,0.9134,-2180.023964,17,2.54451,PositiveSelection,0.86731,0.15813,0.05814,1,0.07455,1
OG0010765,PRR16,M2,0.344,-1832.915395,17,3.06114,PositiveSelection,0.89915,0.12361,0.0965,1,0.00435,7.62709
OG0006138,METTL21C,M2,0.73393,-1874.001654,17,3.12105,PositiveSelection,0.90719,0.21382,0,1,0.09281,2.77922
OG0009838,TP53INP1,M2,0.61627,-1684.120433,17,3.66318,PositiveSelection,0.92091,0.11821,0,1,0.07909,1.50408
OG0012203,ADD3,M2,0.67296,-4347.037462,17,2.18459,PositiveSelection,0.81401,0,0,1,0.18599,1.17373
OG0009922,TAF12,M2,0.31884,-1161.091722,17,2.54569,PositiveSelection,0.95515,0.01517,0.01984,1,0.02501,1
OG0010019,SOCS6,M2,0.31899,-3033.308691,17,3.50074,PositiveSelection,0.96913,0.05529,0.01315,1,0.01772,1
OG0011124,,M2,1.71719,-1391.7276,17,2.13759,PositiveSelection,0.72947,0.09731,0,1,0.27053,1.37761
OG0005667,ARHGAP28,M2,0.4595,-4216.194878,17,3.145,PositiveSelection,0.95609,0.11381,0,1,0.04391,1.75447
OG0010309,CFAP91 MAATS1,M2,0.76827,-5282.851932,17,2.79342,PositiveSelection,0.73209,0.06854,0.21969,1,0.04823,3.67217
OG0007169,MKNK2,M2,0.3819,-2703.454978,17,3.51589,PositiveSelection,0.97584,0.0426,0.01086,1,0.0133,1
OG0006066,RPRD1B,M2,1.67061,-2760.389261,17,1.8271,PositiveSelection,0.78004,0.01391,0.09087,1,0.12909,1
OG0005623,SCARB1,M2,2.2566,-5939.5270630000005,17,1.9941,PositiveSelection,0.63257,0.08362,0.24502,1,0.12241,1
OG0013203,FAM167A,M2,0.6164,-1471.104213,17,5.75274,PositiveSelection,0.86047,0.11146,0.0337,1,0.10584,1
OG0007033,,M2,1.47526,-2384.728394,17,2.11868,PositiveSelection,0.81554,0.06563,0.10781,1,0.07665,1
OG0008510,DUSP16,M2,1.00269,-5276.345385,17,2.97289,PositiveSelection,0.90836,0.04943,0.04005,1,0.05159,1
OG0005490,AKAP14,M2,1.13458,-1577.717989,17,3.81566,PositiveSelection,0.64648,0.04917,0.1996,1,0.15392,1
OG0008621,SLC44A5,M2,0.41048,-4244.170129,17,2.79969,PositiveSelection,0.90426,0.02464,0.08111,1,0.01463,3.67272
OG0006820,IKZF3,M2,0.79362,-3878.101272,17,3.78452,PositiveSelection,0.67637,0.06025,2e-5,1,0.32361,1.1782
OG0010035,FBXO48,M2,0.69473,-1172.561465,17,2.4409,PositiveSelection,0.76294,0.01953,0,1,0.23706,1.30315
OG0011231,WDR45,M2,0.44864,-2159.998882,17,2.75037,PositiveSelection,0.96161,0,0,1,0.03839,1.75528
OG0013958,POC1A,M2,0.51605,-2850.553112,17,3.46474,PositiveSelection,0.91813,0.08273,0.02792,1,0.05395,1.12384
OG0005825,NINJ2,M2,0.78736,-1045.269724,17,2.64647,PositiveSelection,0.86711,0.14685,0,1,0.13289,1.96969
OG0006141,,M2,11.30988,-6447.573174,17,3.11388,PositiveSelection,0.49901,0.01637,0.43474,1,0.06624,158.86024
OG0005761,NDUFB3,M2,0.63441,-654.896353,17,4.27371,PositiveSelection,0.7549,0,0,1,0.2451,1.23354
OG0013834,XK,M2,0.80334,-3322.157433,17,2.36158,PositiveSelection,0.6906,0,0,1,0.3094,1.13427
OG0010248,DGKK,M2,0.78539,-7586.036285,17,4.32838,PositiveSelection,0.92705,0.02962,0.01346,1,0.05949,1
OG0005603,SBK3,M2,0.62672,-2944.355666,17,5.69719,PositiveSelection,0.81003,0.09609,0.18279,1,0.00718,6.67037
OG0008900,,M2,0.60245,-3561.331655,17,3.08485,PositiveSelection,0.71923,0.0918,0,1,0.28077,1.02237
OG0005192,,M2,1.42994,-3278.102868,17,3.22061,PositiveSelection,0.93526,0.07528,0.0336,1,0.03114,1
OG0007632,,M2,1.01945,-4111.904515,17,2.99874,PositiveSelection,0.83372,0.13114,0,1,0.16628,1.74347
OG0008763,CUNH2ORF81 C9H2ORF81,M2,2.26226,-4892.136442,17,3.27157,PositiveSelection,0.61701,0.11135,0.37048,1,0.01251,9.02434
OG0013979,NT5DC4,M2,1.33535,-4139.399733,17,2.71195,PositiveSelection,0.84878,0.05575,0.07857,1,0.07265,1
OG0008386,GAREM1,M2,0.6254,-6101.110833,17,2.63676,PositiveSelection,0.85291,0.07252,0,1,0.14709,1.4819
OG0013054,YPEL5,M2,0.28811,-904.010242,17,13.23078,PositiveSelection,1,0,0,1,0,1
OG0006876,KCNA4,M2,0.39414,-4012.391669,17,3.08354,PositiveSelection,0.86039,0,0,1,0.13961,1.19429
OG0012983,RNF223,M2,1.1794,-2670.770936,17,2.56175,PositiveSelection,0.94266,0.07495,0.0278,1,0.02955,1
OG0009259,ORAI2,M2,0.44422,-1634.026031,17,4.22233,PositiveSelection,0.90128,0.01295,0.09468,1,0.00404,16.7861
OG0006904,PCSK1N,M2,0.43184,-1856.575065,17,3.88201,PositiveSelection,0.87638,0.14473,0.0425,1,0.08113,1
OG0013594,HEY2,M2,0.4777,-2035.586881,17,5.17826,PositiveSelection,0.96891,0.03726,0.01287,1,0.01823,1
OG0008547,PMS1,M2,0.59109,-6228.03373,17,4.27147,PositiveSelection,0.75044,0.14748,0.23205,1,0.01751,3.58615
OG0005536,BIN3,M2,3.3755,-1744.722534,17,1.49866,PositiveSelection,0.95762,0.02775,0.02084,1,0.02154,63.48252
OG0009116,SLC13A5,M2,0.7892,-4408.119128,17,3.23682,PositiveSelection,0.70216,0,0,1,0.29784,1.2109
OG0011319,IFT20,M2,0.37474,-729.600587,17,1.63817,PositiveSelection,1,0.01387,0,1,0,1
OG0012226,RNF5,M2,0.61105,-1224.683562,17,4.1649,PositiveSelection,0.82991,0,0.0835,1,0.08659,1
OG0009190,WRNIP1,M2,0.88327,-4719.746488,17,3.47419,PositiveSelection,0.83957,0.09733,0,1,0.16043,1.62777
OG0009083,DNMT3A,M2,0.25632,-4832.684181,17,3.10712,PositiveSelection,0.96931,0.03752,0.02,1,0.01069,1
OG0007339,SRRM2,M2,0.64678,-15096.758173,17,4.24677,PositiveSelection,0.77411,0.06713,0.20706,1,0.01883,3.51385
OG0010341,PDE5A,M2,0.32427,-4874.779543,17,2.98168,PositiveSelection,0.89129,0.02301,0.06217,1,0.04654,1
OG0008801,PIK3R2,M2,0.79622,-5428.647759,17,2.19445,PositiveSelection,0.82684,0.00913,0.07277,1,0.10039,1
